"Start Name","End Name","Start Point","End Point","Distance","Route"
"N_1","N_31","POINT (-105.5769231 38.52051282)","POINT (-108.0609756 36.05365854)","236.9181446453699","MULTILINESTRING ((-105.5769231 38.52051289743883, -105.83281150768224 38.276219088788466), (-105.83281150768224 38.276219088788466, -106.08700205747334 38.03139214854423), (-106.08700205747334 38.03139214854423, -106.02476205833199 37.58974122467271), (-106.02476205833199 37.58974122467271, -106.27597464639445 37.34448532790913), (-106.27597464639445 37.34448532790913, -106.52553505407448 37.09869196529646), (-106.52553505407448 37.09869196529646, -106.7734561188721 36.8523617204093), (-106.7734561188721 36.8523617204093, -107.01975059944428 36.60549510825099), (-107.01975059944428 36.60549510825099, -107.26443117498793 36.35809257588972), (-107.26443117498793 36.35809257588972, -107.50751044467025 36.11015450307307), (-107.50751044467025 36.11015450307307, -108.0609756 36.05365861207995))"
"N_4","N_42","POINT (-82.71621622 39.74054054)","POINT (-81.325 36.9)","229.02445704931057","MULTILINESTRING ((-82.71621622 39.740540619538, -82.57217891282966 39.45718137164484), (-82.57217891282966 39.45718137164484, -82.42926648360229 39.17368179410815), (-82.42926648360229 39.17368179410815, -82.2874664451293 38.89003654530217), (-82.2874664451293 38.89003654530217, -82.14676648404652 38.606240322828015), (-82.14676648404652 38.606240322828015, -81.63899984185798 38.429188657507666), (-81.63899984185798 38.429188657507666, -81.5016850814073 38.144664492736055), (-81.5016850814073 38.144664492736055, -81.36542813460981 37.85997920664512), (-81.36542813460981 37.85997920664512, -81.23021737875474 37.57512755052019), (-81.23021737875474 37.57512755052019, -81.09604135198438 37.29010430783271), (-81.09604135198438 37.29010430783271, -81.325 36.900000074075415))"
"N_4","N_30","POINT (-82.71621622 39.74054054)","POINT (-79.67045455 39.84772727)","160.778221060642","MULTILINESTRING ((-82.71621622 39.740540619538, -82.41208555681416 39.75458359046365), (-82.41208555681416 39.75458359046365, -82.10783936961424 39.767888842021975), (-82.10783936961424 39.767888842021975, -81.80348383269023 39.78045595400485), (-81.80348383269023 39.78045595400485, -81.4990251337435 39.79228452903661), (-81.4990251337435 39.79228452903661, -81.19446947314101 39.803374192668045), (-81.19446947314101 39.803374192668045, -80.8898230631659 39.81372459346551), (-80.8898230631659 39.81372459346551, -80.58509212726443 39.82333540309401), (-80.58509212726443 39.82333540309401, -80.2802828992893 39.83220631639584), (-80.2802828992893 39.83220631639584, -79.97540162274 39.84033705146279), (-79.97540162274 39.84033705146279, -79.67045455 39.84772734970351))"
"N_4","N_61","POINT (-82.71621622 39.74054054)","POINT (-85.2875 37.2625)","220.96870895002547","MULTILINESTRING ((-82.71621622 39.740540619538, -82.98125754159425 39.495152391045956), (-82.98125754159425 39.495152391045956, -83.24450298005574 39.24922500231074), (-83.24450298005574 39.24922500231074, -83.50596672771442 39.002759449998976), (-83.50596672771442 39.002759449998976, -83.76566289333712 38.755756655254494), (-83.76566289333712 38.755756655254494, -84.02360550117771 38.50821746455796), (-84.02360550117771 38.50821746455796, -84.27980849009052 38.2601426505601), (-84.27980849009052 38.2601426505601, -84.53428571270524 38.011532912886715), (-84.53428571270524 38.011532912886715, -84.78705093466078 37.762388878918394), (-84.78705093466078 37.762388878918394, -85.0381178338967 37.51271110454278), (-85.0381178338967 37.51271110454278, -85.2875 37.262500074881714))"
"N_4","N_62","POINT (-82.71621622 39.74054054)","POINT (-84.34848485 42.54848485)","212.7951543343761","MULTILINESTRING ((-82.71621622 39.740540619538, -82.87369359728999 40.02199399857749), (-82.87369359728999 40.02199399857749, -83.03241091484514 40.30328750627307), (-83.03241091484514 40.30328750627307, -83.19238197907424 40.58442611627321), (-83.19238197907424 40.58442611627321, -83.35362078694708 40.86541483756901), (-83.35362078694708 40.86541483756901, -83.51614152896444 41.1462587163301), (-83.51614152896444 41.1462587163301, -83.67995859217466 41.42696283779138), (-83.67995859217466 41.42696283779138, -83.8450865632375 41.70753232819229), (-83.8450865632375 41.70753232819229, -84.01154023153609 41.987972356772275), (-84.01154023153609 41.987972356772275, -84.17933459233709 42.26828813782414), (-84.17933459233709 42.26828813782414, -84.34848485000002 42.54848493280842))"
"N_4","N_23","POINT (-82.71621622 39.74054054)","POINT (-85.94285714 40.18571429)","172.5482433810616","MULTILINESTRING ((-82.71621622 39.740540619538, -83.03703999762274 39.78876931691045), (-83.03703999762274 39.78876931691045, -83.35829033641583 39.83617754608403), (-83.35829033641583 39.83617754608403, -83.67996073124252 39.88276366771034), (-83.67996073124252 39.88276366771034, -84.00204462144403 39.928526063713576), (-84.00204462144403 39.928526063713576, -84.32453539148852 39.973463137691894), (-84.32453539148852 39.973463137691894, -84.64742637163721 40.01757331531592), (-84.64742637163721 40.01757331531592, -84.97071083862775 40.060855044723006), (-84.97071083862775 40.060855044723006, -85.29438201637463 40.103306796908626), (-85.29438201637463 40.103306796908626, -85.61843307668643 40.14492706611314), (-85.61843307668643 40.14492706611314, -85.94285714 40.185714370205105))"
"N_3","N_59","POINT (-109.9189189 32.79459459)","POINT (-113.4027778 33.45)","239.8972377170306","MULTILINESTRING ((-109.91891890000002 32.79459465312236, -110.1806280058411 33.15333816329912), (-110.1806280058411 33.15333816329912, -110.61099958186956 32.93419593427305), (-110.61099958186956 32.93419593427305, -110.95794684745363 33.002407043901584), (-110.95794684745363 33.002407043901584, -111.30548849162649 33.06955537163174), (-111.30548849162649 33.06955537163174, -111.57440250579127 33.42492829174299), (-111.57440250579127 33.42492829174299, -111.92432841566487 33.49015631508227), (-111.92432841566487 33.49015631508227, -112.27483129184328 33.55431192508113), (-112.27483129184328 33.55431192508113, -112.70144169825676 33.327475325188715), (-112.70144169825676 33.327475325188715, -113.05183659504404 33.38927579295965), (-113.05183659504404 33.38927579295965, -113.40277780000002 33.45000006506465))"
"N_3","N_31","POINT (-109.9189189 32.79459459)","POINT (-108.0609756 36.05365854)","270.36479167693795","MULTILINESTRING ((-109.91891890000002 32.79459465312236, -110.13516204121788 33.27093018594237), (-110.13516204121788 33.27093018594237, -109.95610779663119 33.59886432759854), (-109.95610779663119 33.59886432759854, -109.77555061864555 33.92637028777778), (-109.77555061864555 33.92637028777778, -109.59347282478079 34.25345404876592), (-109.59347282478079 34.25345404876592, -109.40985647812245 34.5801215714129), (-109.40985647812245 34.5801215714129, -109.22468338329251 34.90637879674711), (-109.22468338329251 34.90637879674711, -109.03793508235965 35.23223164759783), (-109.03793508235965 35.23223164759783, -108.84959285068938 35.55768603022932), (-108.84959285068938 35.55768603022932, -108.65963769273286 35.88274783598599), (-108.65963769273286 35.88274783598599, -108.0609756 36.05365861207995))"
"N_3","N_78","POINT (-109.9189189 32.79459459)","POINT (-106.4871795 33.23846154)","233.55446438028858","MULTILINESTRING ((-109.91891890000002 32.79459465312236, -109.57752855150117 32.8436248239347), (-109.57752855150117 32.8436248239347, -109.1789448699204 32.60650564324021), (-109.1789448699204 32.60650564324021, -108.78273843219223 32.36790407690718), (-108.78273843219223 32.36790407690718, -108.44250786359459 32.41355914893561), (-108.44250786359459 32.41355914893561, -108.10189187165555 32.45818757478249), (-108.10189187165555 32.45818757478249, -107.76089856707688 32.50178788516858), (-107.76089856707688 32.50178788516858, -107.41953611740001 32.54435863886555), (-107.41953611740001 32.54435863886555, -107.12699990713438 32.87200934411481), (-107.12699990713438 32.87200934411481, -106.78371305335789 32.91264464136656), (-106.78371305335789 32.91264464136656, -106.48717950000001 33.238461604444524))"
"N_3","N_28","POINT (-109.9189189 32.79459459)","POINT (-111.3125 35.215625)","201.31693519590934","MULTILINESTRING ((-109.91891890000002 32.79459465312236, -110.05442678917815 33.03780020199415), (-110.05442678917815 33.03780020199415, -110.19077074053351 33.280754521164035), (-110.19077074053351 33.280754521164035, -110.03385160248064 33.63674305649821), (-110.03385160248064 33.63674305649821, -110.17117640907291 33.87951638713596), (-110.17117640907291 33.87951638713596, -110.30935715052308 34.122049005437155), (-110.30935715052308 34.122049005437155, -110.44840126453055 34.364343271496864), (-110.44840126453055 34.364343271496864, -110.58831626724265 34.60640153767048), (-110.58831626724265 34.60640153767048, -110.72910975415277 34.84822614890779), (-110.72910975415277 34.84822614890779, -111.16920210498502 34.974596690400084), (-111.16920210498502 34.974596690400084, -111.31250000000004 35.21562506995756))"
"N_6","N_5","POINT (-106.95 47.43333333)","POINT (-109.7 47.68333333)","141.3980147895983","MULTILINESTRING ((-106.95 47.43333341288724, -107.26347969595663 47.27258163095544), (-107.26347969595663 47.27258163095544, -107.53695944799549 47.29938807390311), (-107.53695944799549 47.29938807390311, -107.81066128003916 47.32565499731705), (-107.81066128003916 47.32565499731705, -108.08458091665688 47.351381611786074), (-108.08458091665688 47.351381611786074, -108.35871406113486 47.376567142062264), (-108.35871406113486 47.376567142062264, -108.63305639584638 47.4012108272078), (-108.63305639584638 47.4012108272078, -108.90760358262644 47.425311920739446), (-108.90760358262644 47.425311920739446, -109.18235126315182 47.44886969077161), (-109.18235126315182 47.44886969077161, -109.45729505932557 47.47188342015628), (-109.45729505932557 47.47188342015628, -109.7 47.68333341269646))"
"N_6","N_8","POINT (-106.95 47.43333333)","POINT (-104.5 47.45)","115.53973528496277","MULTILINESTRING ((-106.95 47.43333341288724, -106.70507583358761 47.43695193598896), (-106.70507583358761 47.43695193598896, -106.46012613865335 47.44013687129716), (-106.46012613865335 47.44013687129716, -106.2151541663641 47.44288814104533), (-106.2151541663641 47.44288814104533, -105.97016316966243 47.44520567803509), (-105.97016316966243 47.44520567803509, -105.72515640300756 47.44708942564716), (-105.72515640300756 47.44708942564716, -105.48013712211623 47.44853933784986), (-105.48013712211623 47.44853933784986, -105.23510858370324 47.449555379207), (-105.23510858370324 47.449555379207, -104.9900740452218 47.45013752488292), (-104.9900740452218 47.45013752488292, -104.74503676460387 47.45028576064688), (-104.74503676460387 47.45028576064688, -104.50000000000003 47.45000008287505))"
"N_6","N_88","POINT (-106.95 47.43333333)","POINT (-108.2096774 44.90967742)","184.1849889963608","MULTILINESTRING ((-106.95 47.43333341288724, -107.08034779948969 47.180634975290786), (-107.08034779948969 47.180634975290786, -107.20969352396014 46.92802678417201), (-107.20969352396014 46.92802678417201, -107.33804821090288 46.675502557296795), (-107.33804821090288 46.675502557296795, -107.46542274378257 46.42305611771757), (-107.46542274378257 46.42305611771757, -107.59182785456561 46.17068139023075), (-107.59182785456561 46.17068139023075, -107.71727412620251 45.918372397960766), (-107.71727412620251 45.918372397960766, -107.8417719950653 45.666123259065735), (-107.8417719950653 45.666123259065735, -107.9653317533404 45.41392818355975), (-107.9653317533404 45.41392818355975, -108.08796355137822 45.161781470245835), (-108.08796355137822 45.161781470245835, -108.20967740000002 44.90967750375482))"
"N_6","N_68","POINT (-106.95 47.43333333)","POINT (-105.0810811 44.37567568)","229.3770955265471","MULTILINESTRING ((-106.95 47.43333341288724, -106.7552395896186 47.12751501781432), (-106.7552395896186 47.12751501781432, -106.56228878290528 46.821732912927146), (-106.56228878290528 46.821732912927146, -106.3711240446319 46.51597759034076), (-106.3711240446319 46.51597759034076, -106.18172221544837 46.210239713212594), (-106.18172221544837 46.210239713212594, -105.99406050516305 45.90451010864106), (-105.99406050516305 45.90451010864106, -105.80811648614333 45.59877976085937), (-105.80811648614333 45.59877976085937, -105.62386808683533 45.293039804706844), (-105.62386808683533 45.293039804706844, -105.44129358540044 44.98728151936435), (-105.44129358540044 44.98728151936435, -105.26037160346776 44.68149632233958), (-105.26037160346776 44.68149632233958, -105.08108110000003 44.37567576368917))"
"N_5","N_6","POINT (-109.7 47.68333333)","POINT (-106.95 47.43333333)","141.3980147895981","MULTILINESTRING ((-109.7 47.68333341269646, -109.45729505932557 47.47188342015628), (-109.45729505932557 47.47188342015628, -109.18235126315182 47.44886969077161), (-109.18235126315182 47.44886969077161, -108.90760358262644 47.425311920739446), (-108.90760358262644 47.425311920739446, -108.63305639584637 47.4012108272078), (-108.63305639584637 47.4012108272078, -108.35871406113486 47.37656714206228), (-108.35871406113486 47.37656714206228, -108.08458091665688 47.351381611786074), (-108.08458091665688 47.351381611786074, -107.81066128003916 47.32565499731705), (-107.81066128003916 47.32565499731705, -107.53695944799549 47.29938807390311), (-107.53695944799549 47.29938807390311, -107.26347969595663 47.27258163095544), (-107.26347969595663 47.27258163095544, -106.95 47.43333341288724))"
"N_5","N_17","POINT (-109.7 47.68333333)","POINT (-112.8181818 47.53333333)","147.0261472171189","MULTILINESTRING ((-109.7 47.68333341269646, -110.01242462485328 47.671489245103714), (-110.01242462485328 47.671489245103714, -110.32473220767247 47.65894232221991), (-110.32473220767247 47.65894232221991, -110.6369160724524 47.64569314381959), (-110.6369160724524 47.64569314381959, -110.94896955915623 47.631742236946394), (-110.94896955915623 47.631742236946394, -111.2608860245545 47.61709015577858), (-111.2608860245545 47.61709015577858, -111.57265884305866 47.601737481487454), (-111.57265884305866 47.601737481487454, -111.88428140754927 47.585684822089554), (-111.88428140754927 47.585684822089554, -112.19574713019782 47.56893281229229), (-112.19574713019782 47.56893281229229, -112.50704944328301 47.55148211333334), (-112.50704944328301 47.55148211333334, -112.81818180000003 47.533333412813114))"
"N_5","N_10","POINT (-109.7 47.68333333)","POINT (-111.0862069 45.30344828)","191.4378653813864","MULTILINESTRING ((-109.7 47.68333341269646, -109.84317949649302 47.44518175914689), (-109.84317949649302 47.44518175914689, -109.98531806571135 47.207078990764835), (-109.98531806571135 47.207078990764835, -110.12642638892875 46.969020247737056), (-110.12642638892875 46.969020247737056, -110.26651501131171 46.73100074363435), (-110.26651501131171 46.73100074363435, -110.40559434389714 46.49301576304918), (-110.40559434389714 46.49301576304918, -110.88568185749875 46.35050440336483), (-110.88568185749875 46.35050440336483, -111.02174248621138 46.11216736790482), (-111.02174248621138 46.11216736790482, -111.15682885664192 45.87385628721903), (-111.15682885664192 45.87385628721903, -111.29095085559872 45.63556661914832), (-111.29095085559872 45.63556661914832, -111.0862069 45.30344836374733))"
"N_5","N_88","POINT (-109.7 47.68333333)","POINT (-108.2096774 44.90967742)","220.94645653040175","MULTILINESTRING ((-109.7 47.68333341269646, -109.94865621632573 47.29919392941959), (-109.94865621632573 47.29919392941959, -109.79376631421376 47.02214457503694), (-109.79376631421376 47.02214457503694, -109.64017900859656 46.74517206754847), (-109.64017900859656 46.74517206754847, -109.4878787286619 46.46826862354154), (-109.4878787286619 46.46826862354154, -109.3368501370202 46.19142659594719), (-109.3368501370202 46.19142659594719, -109.18707812564945 45.91463846899339), (-109.18707812564945 45.91463846899339, -109.03854781191589 45.637896853353894), (-109.03854781191589 45.637896853353894, -108.89124453466981 45.361194481480986), (-108.89124453466981 45.361194481480986, -108.74515385041428 45.0845242031151), (-108.74515385041428 45.0845242031151, -108.20967740000002 44.90967750375482))"
"N_8","N_6","POINT (-104.5 47.45)","POINT (-106.95 47.43333333)","115.53973528496277","MULTILINESTRING ((-104.50000000000003 47.45000008287505, -104.74503676460387 47.45028576064688), (-104.74503676460387 47.45028576064688, -104.9900740452218 47.45013752488292), (-104.9900740452218 47.45013752488292, -105.23510858370324 47.449555379207), (-105.23510858370324 47.449555379207, -105.48013712211623 47.44853933784986), (-105.48013712211623 47.44853933784986, -105.72515640300756 47.44708942564718), (-105.72515640300756 47.44708942564718, -105.97016316966243 47.44520567803514), (-105.97016316966243 47.44520567803514, -106.2151541663641 47.44288814104533), (-106.2151541663641 47.44288814104533, -106.46012613865335 47.440136871297206), (-106.46012613865335 47.440136871297206, -106.70507583358761 47.43695193598896), (-106.70507583358761 47.43695193598896, -106.95 47.43333341288724))"
"N_8","N_73","POINT (-104.5 47.45)","POINT (-102.0571429 45.01428571)","204.79268308503225","MULTILINESTRING ((-104.50000000000003 47.45000008287505, -104.24752902517235 47.207619711303366), (-104.24752902517235 47.207619711303366, -103.99692194610105 46.96497729336211), (-103.99692194610105 46.96497729336211, -103.74816164520126 46.72207188726298), (-103.74816164520126 46.72207188726298, -103.50123115500705 46.47890252483844), (-103.50123115500705 46.47890252483844, -103.2561136579128 46.235468211821036), (-103.2561136579128 46.235468211821036, -103.01279248586387 45.99176792810872), (-103.01279248586387 45.99176792810872, -102.77125111999858 45.747800628016286), (-102.77125111999858 45.747800628016286, -102.53147319024461 45.50356524051308), (-102.53147319024461 45.50356524051308, -102.29344247487126 45.259060669447194), (-102.29344247487126 45.259060669447194, -102.05714290000002 45.01428579375753))"
"N_8","N_68","POINT (-104.5 47.45)","POINT (-105.0810811 44.37567568)","213.89027747461142","MULTILINESTRING ((-104.50000000000003 47.45000008287505, -104.56057092980532 47.141431019788556), (-104.56057092980532 47.141431019788556, -104.62057416712851 46.83315046605958), (-104.62057416712851 46.83315046605958, -104.68001760849424 46.525144416140726), (-104.68001760849424 46.525144416140726, -104.73890900552382 46.21739918446232), (-104.73890900552382 46.21739918446232, -104.79725596822342 45.90990139249883), (-104.79725596822342 45.90990139249883, -104.85506596818398 45.60263795642637), (-104.85506596818398 45.60263795642637, -104.91234634169533 45.29559607533806), (-104.91234634169533 45.29559607533806, -104.96910429277689 44.98876321998545), (-104.96910429277689 44.98876321998545, -105.02534689612803 44.68212712201746), (-105.02534689612803 44.68212712201746, -105.08108110000003 44.37567576368917))"
"N_8","N_24","POINT (-104.5 47.45)","POINT (-102 47.7)","128.7448311285462","MULTILINESTRING ((-104.50000000000003 47.45000008287505, -104.29000994548272 47.64816547014473), (-104.29000994548272 47.64816547014473, -104.04004784888095 47.6748209442452), (-104.04004784888095 47.6748209442452, -103.78988267371042 47.70102821110526), (-103.78988267371042 47.70102821110526, -103.53951764361653 47.72678660849737), (-103.53951764361653 47.72678660849737, -103.28895599849402 47.75209548377827), (-103.28895599849402 47.75209548377827, -103.0382009942622 47.77695419399188), (-103.0382009942622 47.77695419399188, -102.78725590263686 47.80136210597077), (-102.78725590263686 47.80136210597077, -102.50150852372832 47.65359544772056), (-102.50150852372832 47.65359544772056, -102.25084364484825 47.6770233950231), (-102.25084364484825 47.6770233950231, -102 47.70000008268312))"
"N_7","N_12","POINT (-88.65277778 38.92222222)","POINT (-91.78571429 41.41428571)","238.94319740630593","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.95635465573802 39.17476017119827), (-88.95635465573802 39.17476017119827, -89.2620484290351 39.42656586880779), (-89.2620484290351 39.42656586880779, -89.56987492691627 39.677636542832126), (-89.56987492691627 39.677636542832126, -89.8798500189938 39.92796922514608), (-89.8798500189938 39.92796922514608, -90.19198961430786 40.177560826222326), (-90.19198961430786 40.177560826222326, -90.50630965803694 40.4264081336497), (-90.50630965803694 40.4264081336497, -90.82282612807535 40.67450781061609), (-90.82282612807535 40.67450781061609, -91.1415550314739 40.921856394356), (-91.1415550314739 40.921856394356, -91.46251240074089 41.16845029456175), (-91.46251240074089 41.16845029456175, -91.78571429 41.4142857917597))"
"N_7","N_83","POINT (-88.65277778 38.92222222)","POINT (-91.65384615 38.32820513)","179.81036569639605","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.95504983108341 38.86611148532536), (-88.95504983108341 38.86611148532536, -89.25685376984315 38.809264836950014), (-89.25685376984315 38.809264836950014, -89.55818460937579 38.75168402885333), (-89.55818460937579 38.75168402885333, -89.93561232466381 38.92443786952575), (-89.93561232466381 38.92443786952575, -90.23687198466062 38.86520540665781), (-90.23687198466062 38.86520540665781, -90.5376393615165 38.805242126197186), (-90.5376393615165 38.805242126197186, -90.83790965055377 38.744549776347995), (-90.83790965055377 38.744549776347995, -91.13767810266265 38.6831301165156), (-91.13767810266265 38.6831301165156, -91.43694002453904 38.62098491694836), (-91.43694002453904 38.62098491694836, -91.65384615 38.32820520707307))"
"N_7","N_86","POINT (-88.65277778 38.92222222)","POINT (-88.86111111 36.06111111)","199.54094092683042","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.67434467083113 38.636196103787654), (-88.67434467083113 38.636196103787654, -88.69574347225306 38.350169826613026), (-88.69574347225306 38.350169826613026, -88.71697613959175 38.064136278109174), (-88.71697613959175 38.064136278109174, -88.73804459799585 37.778088355298515), (-88.73804459799585 37.778088355298515, -88.75895074301584 37.49201903755079), (-88.75895074301584 37.49201903755079, -88.7796964411701 37.20592138346686), (-88.7796964411701 37.20592138346686, -88.80028353049813 36.91978852785604), (-88.80028353049813 36.91978852785604, -88.8207138211009 36.63361367880399), (-88.8207138211009 36.63361367880399, -88.8409890956692 36.34739011482511), (-88.8409890956692 36.34739011482511, -88.86111111000001 36.06111118209822))"
"N_7","N_49","POINT (-88.65277778 38.92222222)","POINT (-88.93243243 42.13243243)","242.4262916961805","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.67962973244464 39.243030319721576), (-88.67962973244464 39.243030319721576, -88.706720347415 39.56385677843701), (-88.706720347415 39.56385677843701, -88.30973177283903 39.904763019140276), (-88.30973177283903 39.904763019140276, -88.33541376274762 40.225751301165886), (-88.33541376274762 40.225751301165886, -88.36132721863547 40.54679166900228), (-88.36132721863547 40.54679166900228, -88.38747527998774 40.867895194689524), (-88.38747527998774 40.867895194689524, -88.41386114325213 41.189073130838295), (-88.41386114325213 41.189073130838295, -88.44048806313504 41.5103369182631), (-88.44048806313504 41.5103369182631, -88.46735935393313 41.83169819392404), (-88.46735935393313 41.83169819392404, -88.93243243 42.13243251246769))"
"N_7","N_61","POINT (-88.65277778 38.92222222)","POINT (-85.2875 37.2625)","215.29646909626803","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.30941473188257 38.760450074662415), (-88.30941473188257 38.760450074662415, -87.9675748241761 38.597731451679884), (-87.9675748241761 38.597731451679884, -87.62725673168323 38.434071429912564), (-87.62725673168323 38.434071429912564, -87.28845898485591 38.2694749529041), (-87.28845898485591 38.2694749529041, -86.95117997266469 38.10394690666291), (-86.95117997266469 38.10394690666291, -86.61541794545397 37.937492119292344), (-86.61541794545397 37.937492119292344, -86.28117101778246 37.77011536064096), (-86.28117101778246 37.77011536064096, -85.94843717124779 37.601821341972986), (-85.94843717124779 37.601821341972986, -85.6172142572938 37.432614715658545), (-85.6172142572938 37.432614715658545, -85.2875 37.262500074881714))"
"N_7","N_23","POINT (-88.65277778 38.92222222)","POINT (-85.94285714 40.18571429)","168.2121430910476","MULTILINESTRING ((-88.65277778000001 38.922222298172805, -88.3860498605138 39.0511743265002), (-88.3860498605138 39.0511743265002, -88.11837614424644 39.17955452445106), (-88.11837614424644 39.17955452445106, -87.84975586143337 39.30736046515831), (-87.84975586143337 39.30736046515831, -87.5801882973577 39.4345896996112), (-87.5801882973577 39.4345896996112, -87.30967279322778 39.56123975676968), (-87.30967279322778 39.56123975676968, -87.03820874705772 39.68730814368383), (-87.03820874705772 39.68730814368383, -86.76579561455084 39.81279234561882), (-86.76579561455084 39.81279234561882, -86.49243290998551 39.93768982618522), (-86.49243290998551 39.93768982618522, -86.21812020710342 40.061998027475404), (-86.21812020710342 40.061998027475404, -85.94285714 40.185714370205105))"
"N_50","N_2","POINT (-96.68571429 35.81428571)","POINT (-93.63888889 35.78333333)","169.59321375288658","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.38095768712401 35.814707632234196), (-96.38095768712401 35.814707632234196, -96.07620083570293 35.814347774101755), (-96.07620083570293 35.814347774101755, -95.77145000377016 35.813206217531324), (-95.77145000377016 35.813206217531324, -95.46671145861626 35.8112829956414), (-95.46671145861626 35.8112829956414, -95.16199146601579 35.80857816421967), (-95.16199146601579 35.80857816421967, -94.85729628945445 35.80509180170989), (-94.85729628945445 35.80509180170989, -94.55263218935714 35.800824009193015), (-94.55263218935714 35.800824009193015, -94.24800542231675 35.7957749103623), (-94.24800542231675 35.7957749103623, -93.94342224032421 35.78994465149379), (-93.94342224032421 35.78994465149379, -93.63888889 35.78333340141076))"
"N_50","N_55","POINT (-96.68571429 35.81428571)","POINT (-94.77272727 38.56363636)","218.08994352538727","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.50067903401784 36.09073011703131), (-96.50067903401784 36.09073011703131, -96.31428861883674 36.36683136593483), (-96.31428861883674 36.36683136593483, -96.12652955227064 36.64259245133046), (-96.12652955227064 36.64259245133046, -95.93738818600342 36.91801627409417), (-95.93738818600342 36.91801627409417, -95.74685071382477 37.19310571323565), (-95.74685071382477 37.19310571323565, -95.55490316985625 37.467863626284355), (-95.55490316985625 37.467863626284355, -95.36153142676757 37.74229284966963), (-95.36153142676757 37.74229284966963, -95.16672119398417 38.01639619909766), (-95.16672119398417 38.01639619909766, -94.97045801588622 38.29017646992364), (-94.97045801588622 38.29017646992364, -94.77272727000002 38.56363643751963))"
"N_50","N_87","POINT (-96.68571429 35.81428571)","POINT (-98.01282051 33.11025641)","202.3405615826732","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.8226496643547 35.54491700508007), (-96.8226496643547 35.54491700508007, -96.95862117597568 35.275328633928), (-96.95862117597568 35.275328633928, -97.09363841497924 35.00551682935402), (-97.09363841497924 35.00551682935402, -97.22771085275315 34.735477757838645), (-97.22771085275315 34.735477757838645, -97.36084784363811 34.46520759013086), (-97.36084784363811 34.46520759013086, -97.49305862658414 34.19470250037049), (-97.49305862658414 34.19470250037049, -97.62435232678233 33.923958665221946), (-97.62435232678233 33.923958665221946, -97.75473795727193 33.652972263018626), (-97.75473795727193 33.652972263018626, -97.88422442052385 33.38173947291791), (-97.88422442052385 33.38173947291791, -98.01282051 33.11025647406549))"
"N_50","N_38","POINT (-96.68571429 35.81428571)","POINT (-99.78947368 36.25263158)","174.89448941820706","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.99443858150583 35.86175605394431), (-96.99443858150583 35.86175605394431, -97.30354569170035 35.90842195597842), (-97.30354569170035 35.90842195597842, -97.61302978059564 35.95428212079794), (-97.61302978059564 35.95428212079794, -97.92288496196763 35.999335199472654), (-97.92288496196763 35.999335199472654, -98.23310530390893 36.04357986125315), (-98.23310530390893 36.04357986125315, -98.54368482939489 36.087014793885274), (-98.54368482939489 36.087014793885274, -98.85461751686292 36.129638703922325), (-98.85461751686292 36.129638703922325, -99.1658973008051 36.17145031703354), (-99.1658973008051 36.17145031703354, -99.47751807237374 36.21244837830925), (-99.47751807237374 36.21244837830925, -99.78947368000001 36.25263165256293))"
"N_50","N_32","POINT (-96.68571429 35.81428571)","POINT (-94.48684211 32.85789474)","240.2693490797707","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.45818628280546 35.52096486545898), (-96.45818628280546 35.52096486545898, -96.23240187874734 35.22713529347371), (-96.23240187874734 35.22713529347371, -96.00834363171882 34.9327947384995), (-96.00834363171882 34.9327947384995, -95.78599428458396 34.63794081128206), (-95.78599428458396 34.63794081128206, -95.56533676760118 34.342571060411174), (-95.56533676760118 34.342571060411174, -95.34635419683153 34.04668297235796), (-95.34635419683153 34.04668297235796, -95.12902987253375 33.75027397148381), (-95.12902987253375 33.75027397148381, -94.91334727754746 33.45334142002156), (-94.91334727754746 33.45334142002156, -94.69929007566593 33.15588261802857), (-94.69929007566593 33.15588261802857, -94.48684211 32.85789480331259))"
"N_50","N_20","POINT (-96.68571429 35.81428571)","POINT (-97.64705882 38.87647059)","219.55305281295122","MULTILINESTRING ((-96.68571429000002 35.814285781488095, -96.77834536058847 36.12103670581459), (-96.77834536058847 36.12103670581459, -96.87173013598506 36.427649492231645), (-96.87173013598506 36.427649492231645, -96.96587767012508 36.734131456944255), (-96.96587767012508 36.734131456944255, -97.06079715946409 37.04048997852007), (-97.06079715946409 37.04048997852007, -97.15649794572785 37.346732501020234), (-97.15649794572785 37.346732501020234, -97.2529895187247 37.652866537220845), (-97.2529895187247 37.652866537220845, -97.35028151922143 37.95889967192875), (-97.35028151922143 37.95889967192875, -97.44838374188484 38.26483956539743), (-97.44838374188484 38.26483956539743, -97.54730613829042 38.57069395684646), (-97.54730613829042 38.57069395684646, -97.64705882 38.876470668091294))"
