IGRP,PLANT_NAME,SITE_NAME,PLANT_CODE,EMM_REGION,FuelRegion,STATE,LAT,LON,UNIT_ID,ECPT,SCAP,HeatRate,CF,R_CO2,CO2_EMIS,CAP_COST,VAR_COST,ACTIVE,SOURCE_TYPE,OGSM_Region
9683,Oregon Clean Energy,CAP_GEN_P59764,59764,11,4,OH,41.66,-83.44,CTG11,EC,513,7050,0.67,0.9,1.68,581.46,10,,GEN,1
9685,Oregon Clean Energy,CAP_GEN_P59764,59764,11,4,OH,41.66,-83.44,STG10,EC,334.6,7050,0.67,0.9,1.09,419.09,10,,GEN,1
9694,Carroll County Energ,CAP_GEN_P59773,59773,11,4,OH,40.6,-81.05,CGT2,EC,714.6,7050,0.76,0.9,2.34,743.98,10,,GEN,1
9701,Gila River Power Blo,CAP_GEN_P59784,59784,20,21,AZ,32.97,-112.69,CTG5,EC,515,7486,0.58,0.9,1.79,583.17,10,,GEN,5
9727,Wolf Hollow II,CAP_GEN_P59812,59812,1,18,TX,32.33,-97.73,CGT4,EC,1115.4,7087,0.57,0.9,3.67,1022.9,10,,GEN,4
9809,Moxie Freedom Genera,CAP_GEN_P59906,59906,10,3,PA,41.11,-76.15,GEN1,EC,980,7050,0.81,0.9,3.21,934.06,10,,GEN,1
9814,Greensville County P,CAP_GEN_P59913,59913,13,12,VA,36.71,-77.65,CT01,EC,1585,7050,0.73,0.9,5.19,1298.4,10,,GEN,1
74,Whelan Energy Center,CAP_GEN_P60,60,19,8,NE,40.58,-98.31,1,C1,77,16847,0.5,0.9,1.04,323.95,11.85,,GEN,3
75,Whelan Energy Center,CAP_GEN_P60,60,19,8,NE,40.58,-98.31,2,B7,231.98,16243,0.5,0.9,3.04,615.67,8.79,,GEN,3
3928,James H Miller Jr,CAP_GEN_P6002,6002,15,17,AL,33.63,-87.06,1,C7,687.79,10057,0.75,0.9,5.59,1443.96,7.46,,GEN,2
3932,James H Miller Jr,CAP_GEN_P6002,6002,15,17,AL,33.63,-87.06,2,C7,692.69,10022,0.72,0.9,5.61,1436.24,7.48,,GEN,2
3936,James H Miller Jr,CAP_GEN_P6002,6002,15,17,AL,33.63,-87.06,3,C7,693,9876,0.78,0.9,5.53,1459.36,7.43,,GEN,2
3938,James H Miller Jr,CAP_GEN_P6002,6002,15,17,AL,33.63,-87.06,4,C7,704,9890,0.78,0.9,5.63,1433.39,7.49,,GEN,2
3940,Pleasants Power Stat,CAP_GEN_P6004,6004,11,11,WV,39.36,-81.29,1,H7,639,10644,0.51,0.9,5.5,7873.22,9999,,GEN,1
3941,Pleasants Power Stat,CAP_GEN_P6004,6004,11,11,WV,39.36,-81.29,2,H7,639,10476,0.62,0.9,5.41,1054.03,6.84,,GEN,1
10185,Lackawanna Energy Ce,CAP_GEN_P60357,60357,10,3,PA,41.47,-75.54,GEN1,EC,1362,7050,0.75,0.9,4.46,1173.26,10,,GEN,1
10194,Hummel Station LLC,CAP_GEN_P60368,60368,10,3,PA,40.83,-76.82,CTG1,EC,1085.6,7050,0.67,0.9,3.56,1003.76,10,,GEN,1
10200,Clean Energy Future-,CAP_GEN_P60376,60376,11,4,OH,41.14,-80.85,STG1,EC,857.5,7050,0.78,0.9,2.81,849.2,10,,GEN,1
4031,H L Spurlock,CAP_GEN_P6041,6041,11,16,KY,38.7,-83.81,1,H7,300,9937,0.75,0.9,2.41,677.32,8.29,,GEN,1
4033,H L Spurlock,CAP_GEN_P6041,6041,11,16,KY,38.7,-83.81,2,C7,510,9820,0.58,0.9,4.05,962.31,7.09,,GEN,1
4035,H L Spurlock,CAP_GEN_P6041,6041,11,16,KY,38.7,-83.81,3,B3,268,10148,0.8,0.9,2.19,620.98,8.63,,GEN,1
4036,H L Spurlock,CAP_GEN_P6041,6041,11,16,KY,38.7,-83.81,4,B3,268,10233,0.83,0.9,2.21,589.11,8.84,,GEN,1
4038,Manatee,CAP_GEN_P6042,6042,2,15,FL,27.6,-82.34,B,EC,1133,7050,0.66,0.9,3.71,151.11,1.97,,GEN,2
10240,Veyo Heat Recovery P,CAP_GEN_P60421,60421,25,20,UT,37.34,-113.76,WHR1,EC,8.4,8978,0.64,0.9,0.03,34,10,,GEN,5
4040,Martin,CAP_GEN_P6043,6043,2,15,FL,27.05,-80.56,3ST,EC,974,7154,0.53,0.9,3.24,298.68,2.09,,GEN,2
4041,Martin,CAP_GEN_P6043,6043,2,15,FL,27.05,-80.56,8,EC,1235,7154,0.53,0.9,4.11,812.07,2.09,,GEN,2
10281,Tenaska Westmoreland,CAP_GEN_P60464,60464,11,3,PA,40.17,-79.69,CTG1,EC,946.99,7050,0.69,0.9,3.1,911.64,10,,GEN,1
4059,Wansley,CAP_GEN_P6052,6052,15,14,GA,33.41,-85.03,1,C7,871.99,10456,0.5,0.9,7.37,1549.62,7.24,,GEN,1
4067,Wansley,CAP_GEN_P6052,6052,15,14,GA,33.41,-85.03,2,C7,871.99,10370,0.5,0.9,7.31,1604.43,7.13,,GEN,1
10395,CPV Fairview Energy,CAP_GEN_P60589,60589,10,3,PA,40.41,-78.85,GEN2,EC,1078.3,7050,0.78,0.9,3.53,999.04,10,,GEN,1
4085,R D Morrow,CAP_GEN_P6061,6061,6,17,MS,31.21,-89.39,MOR1,EC,514,6431,0.87,0.9,1.53,582.31,10,,GEN,2
10416,St. Mary Clean Energ,CAP_GEN_P60610,60610,6,18,LA,29.68,-91.47,1,EC,41.3,18084,0,0.9,0.34,122.08,10,,GEN,2
4177,Stony Brook,CAP_GEN_P6081,6081,7,1,MA,42.19,-72.51,CT1,EC,69.69,9687,0.01,0.9,0.31,78.71,7.35,,GEN,1
4179,Stony Brook,CAP_GEN_P6081,6081,7,1,MA,42.19,-72.51,CT2,EC,69.69,9687,0.01,0.9,0.31,78.71,7.35,,GEN,1
4181,Stony Brook,CAP_GEN_P6081,6081,7,1,MA,42.19,-72.51,CT3,EC,69.69,9687,0.01,0.9,0.31,78.71,7.35,,GEN,1
4192,R M Schahfer,CAP_GEN_P6085,6085,4,5,IN,41.21,-87.02,17,C4,361,12602,0.5,0.9,3.67,810.63,7.64,,GEN,1
4193,R M Schahfer,CAP_GEN_P6085,6085,4,5,IN,41.21,-87.02,18,C4,361,11408,0.5,0.9,3.33,782.36,7.77,,GEN,1
617,Cape Canaveral,CAP_GEN_P609,609,2,15,FL,28.47,-80.76,3C,EC,1290,7050,0.57,0.9,4.23,205.94,1.93,,GEN,2
4204,Sherburne County,CAP_GEN_P6090,6090,3,7,MN,45.38,-93.89,1,H4,680,10171,0.5,0.9,5.59,1431.48,7.49,,GEN,3
4205,Sherburne County,CAP_GEN_P6090,6090,3,7,MN,45.38,-93.89,2,H4,682,10101,0.54,0.9,5.57,1435.63,7.48,,GEN,3
4206,Sherburne County,CAP_GEN_P6090,6090,3,7,MN,45.38,-93.89,3,B7,876,9855,0.5,0.9,6.98,1618.18,7.1,,GEN,3
10666,Salem Harbor Power D,CAP_GEN_P60903,60903,7,1,MA,42.52,-70.87,1,EC,675,7834,0.13,0.9,2.46,713.47,10,,GEN,1
10687,Montgomery County,CAP_GEN_P60925,60925,6,18,TX,30.44,-95.52,1B,EC,1000,6431,0.87,0.9,2.99,947.49,10,,GEN,2
10688,St. Charles Power St,CAP_GEN_P60926,60926,6,18,LA,30.01,-90.46,1A,EC,1000,7050,0.61,0.9,3.28,947.49,10,,GEN,2
10689,Lake Charles Power,CAP_GEN_P60927,60927,6,18,LA,30.27,-93.29,1B,EC,1000,7050,0.55,0.9,3.28,947.49,10,,GEN,2
4212,Sooner,CAP_GEN_P6095,6095,17,18,OK,36.45,-97.05,1,CX,516,11173,0.5,0.9,4.66,980.47,7.04,,GEN,3
4214,Sooner,CAP_GEN_P6095,6095,17,18,OK,36.45,-97.05,2,CX,515,11036,0.5,0.9,4.59,987.18,7,,GEN,3
4216,Nebraska City,CAP_GEN_P6096,6096,19,8,NE,40.62,-95.77,1,C1,654.3,10021,0.65,0.9,5.3,1103.16,6.69,,GEN,3
4217,Nebraska City,CAP_GEN_P6096,6096,19,8,NE,40.62,-95.77,2,B7,691,10200,0.68,0.9,5.7,1093.41,6.72,,GEN,3
4293,A B Brown,CAP_GEN_P6137,6137,4,5,IN,37.9,-87.71,2,C7,245,11085,0.55,0.9,2.19,628.53,8.58,,GEN,1
4296,Flint Creek,CAP_GEN_P6138,6138,17,18,AR,36.25,-94.52,1,CX,494,10806,0.55,0.9,4.31,1012.4,6.94,,GEN,3
4300,Welsh,CAP_GEN_P6139,6139,17,18,TX,33.05,-94.84,1,B1,500,11212,0.54,0.9,4.53,995.79,6.99,,GEN,2
4302,Welsh,CAP_GEN_P6139,6139,17,18,TX,33.05,-94.84,3,B1,500,11196,0.5,0.9,4.52,1031.71,6.88,,GEN,2
4315,Martin Lake,CAP_GEN_P6146,6146,1,18,TX,32.26,-94.57,1,C4,800,11421,0.61,0.9,7.39,1668.41,7.01,,GEN,2
4316,Martin Lake,CAP_GEN_P6146,6146,1,18,TX,32.26,-94.57,2,C4,805,11245,0.56,0.9,7.32,1609.92,7.12,,GEN,2
4317,Martin Lake,CAP_GEN_P6146,6146,1,18,TX,32.26,-94.57,3,C4,805,11363,0.64,0.9,7.39,1649.8,7.05,,GEN,2
4330,Rush Island,CAP_GEN_P6155,6155,4,9,MO,38.13,-90.26,1,C1,622,9998,0.66,0.9,5.02,1078.54,6.73,,GEN,3
4331,Rush Island,CAP_GEN_P6155,6155,4,9,MO,38.13,-90.26,2,C1,622,9994,0.74,0.9,5.02,1075.64,6.74,,GEN,3
4343,Hunter,CAP_GEN_P6165,6165,25,20,UT,39.17,-111.02,1,B3,445.99,10351,0.69,0.9,3.73,895.9,7.32,,GEN,5
4345,Hunter,CAP_GEN_P6165,6165,25,20,UT,39.17,-111.02,2,B3,445.99,10327,0.75,0.9,3.72,874.71,7.39,,GEN,5
4348,Hunter,CAP_GEN_P6165,6165,25,20,UT,39.17,-111.02,3,B3,471,10243,0.7,0.9,3.9,907.59,7.27,,GEN,5
4349,Rockport,CAP_GEN_P6166,6166,11,5,IN,37.92,-87.03,1,CX,1300,10193,0.5,0.9,10.71,2072.51,6.41,,GEN,1
4355,Rockport,CAP_GEN_P6166,6166,11,5,IN,37.92,-87.03,2,CX,1300,10236,0.5,0.9,10.76,2068.98,6.41,,GEN,1
632,Port Everglades,CAP_GEN_P617,617,2,15,FL,26.08,-80.12,5ST,EC,1237,7050,0.6,0.9,4.05,1098.75,10,,GEN,2
4385,Coronado,CAP_GEN_P6177,6177,20,21,AZ,34.57,-109.27,CO1,C4,380,10975,0.5,0.9,3.37,1654.31,7.58,,GEN,5
4387,Coronado,CAP_GEN_P6177,6177,20,21,AZ,34.57,-109.27,CO2,C7,382,11008,0.5,0.9,3.4,1679.15,7.53,,GEN,5
4389,Coleto Creek,CAP_GEN_P6178,6178,1,18,TX,28.71,-97.21,1,B1,655,10471,0.59,0.9,5.54,1027.46,6.9,,GEN,2
4427,Laramie River Statio,CAP_GEN_P6204,6204,24,19,WY,42.1,-104.88,1,C7,559.99,10419,0.5,0.9,4.71,1034.46,6.88,,GEN,5
4430,Laramie River Statio,CAP_GEN_P6204,6204,24,19,WY,42.1,-104.88,2,C4,569.98,10247,0.72,0.9,4.72,1036.68,6.87,,GEN,5
4434,Laramie River Statio,CAP_GEN_P6204,6204,24,19,WY,42.1,-104.88,3,CX,569.98,10215,0.7,0.9,4.7,1034.46,6.88,,GEN,5
641,Turkey Point,CAP_GEN_P621,621,2,15,FL,25.43,-80.33,5CTC,EC,1254.1,7149,0.52,0.9,4.17,153.59,1.95,,GEN,2
11676,AES Alamitos Energy,CAP_GEN_P62115,62115,22,23,CA,33.76,-118.1,1B,EC,603,7050,0.38,0.9,1.97,656.32,10,,GEN,6
11677,AES Huntington Beach,CAP_GEN_P62116,62116,22,23,CA,33.64,-117.97,1S,EC,603,7050,0.47,0.9,1.97,656.32,10,,GEN,6
4446,Merom,CAP_GEN_P6213,6213,4,5,IN,39.06,-87.51,1,C7,495,10463,0.53,0.9,4.18,880.55,7.27,,GEN,1
4447,Merom,CAP_GEN_P6213,6213,4,5,IN,39.06,-87.51,2,C7,494,10520,0.53,0.9,4.2,915.88,7.17,,GEN,1
11734,Blue Water Energy Ce,CAP_GEN_P62192,62192,5,5,MI,42.77,-82.47,11,EC,1146,6431,0.87,0.9,3.42,1042.32,10,,GEN,1
11800,Dearborn Energy Cent,CAP_GEN_P62289,62289,5,5,MI,42.29,-83.23,GTG-2,EC,26.9,10702,0.85,0.9,0.13,87.42,10,,GEN,1
4459,Pawnee,CAP_GEN_P6248,6248,24,20,CO,40.22,-103.68,1,B7,505,11033,0.68,0.9,4.5,1909.68,7.12,,GEN,5
4461,Winyah,CAP_GEN_P6249,6249,14,13,SC,33.33,-79.35,1,C7,275,11061,0.5,0.9,2.46,661.13,8.38,,GEN,1
4463,Winyah,CAP_GEN_P6249,6249,14,13,SC,33.33,-79.35,2,C7,285,11063,0.5,0.9,2.55,683.22,8.26,,GEN,1
4465,Winyah,CAP_GEN_P6249,6249,14,13,SC,33.33,-79.35,3,C7,285,11231,0.5,0.9,2.58,667.12,8.35,,GEN,1
4466,Winyah,CAP_GEN_P6249,6249,14,13,SC,33.33,-79.35,4,C7,285,11281,0.5,0.9,2.6,686.75,8.24,,GEN,1
4467,Mayo,CAP_GEN_P6250,6250,14,13,NC,36.52,-78.89,1,C7,704,12213,0.5,0.9,6.95,1155.88,6.56,,GEN,1
4477,Ottumwa,CAP_GEN_P6254,6254,3,8,IA,41.09,-92.55,1,B7,712.39,10551,0.57,0.9,6.07,1487.56,7.42,,GEN,3
12001,Hill Top Energy Cent,CAP_GEN_P62565,62565,11,3,PA,39.89,-79.93,GEN1,EC,620.7,6431,0.87,0.9,1.85,670.58,10,,GEN,1
13219,CPV Three Rivers Ene,CAP_GEN_P63931,63931,12,5,IL,41.37,-88.28,GEN1,EC,1214,6431,0.87,0.9,3.63,1084.67,10,,GEN,1
13307,West Riverside Energ,CAP_GEN_P64020,64020,3,6,WI,42.58,-89.04,CTG3,EC,223.58,7050,0.37,0.9,0.73,305.15,10,,GEN,1
13309,West Riverside Energ,CAP_GEN_P64020,64020,3,6,WI,42.58,-89.04,CTG4,EC,221.99,7050,0.37,0.9,0.72,303.42,10,,GEN,1
13313,West Riverside Energ,CAP_GEN_P64020,64020,3,6,WI,42.58,-89.04,STG2,EC,254.88,7050,0.37,0.9,0.83,338.56,10,,GEN,1
684,Lansing Smith,CAP_GEN_P643,643,15,15,FL,30.26,-85.7,3A,EC,660,7068,0.89,0.9,2.17,151.92,2.15,,GEN,2
692,Big Bend,CAP_GEN_P645,645,2,15,FL,27.79,-82.4,ST4,C7,437,11375,0.5,0.9,4.02,791.53,7.64,,GEN,2
4577,Antelope Valley,CAP_GEN_P6469,6469,19,7,ND,47.37,-101.83,1,B7,450,11408,0.73,0.9,4.15,975.34,7.05,,GEN,7
4578,Antelope Valley,CAP_GEN_P6469,6469,19,7,ND,47.37,-101.83,2,B7,450,11361,0.77,0.9,4.13,973.46,7.06,,GEN,7
4582,Intermountain Power,CAP_GEN_P6481,6481,22,20,UT,39.51,-112.58,1,B3,900,9875,0.5,0.9,7.18,1598.13,7.14,,GEN,5
4583,Intermountain Power,CAP_GEN_P6481,6481,22,20,UT,39.51,-112.58,2,B3,900,9894,0.5,0.9,7.2,1615.97,7.11,,GEN,5
4651,R D Green,CAP_GEN_P6639,6639,4,16,KY,37.64,-87.5,1,C4,231,11335,0.59,0.9,2.11,606.75,8.72,,GEN,1
4652,R D Green,CAP_GEN_P6639,6639,4,16,KY,37.64,-87.5,2,C4,223,11266,0.54,0.9,2.03,600.79,8.76,,GEN,1
714,John R Kelly,CAP_GEN_P664,664,2,15,FL,29.64,-82.32,8.2,EC,109.5,6431,0.87,0.9,0.32,171.22,10,,GEN,2
4653,Independence Steam E,CAP_GEN_P6641,6641,6,18,AR,35.67,-91.4,1,C1,821.66,10432,0.5,0.9,6.93,1636.24,7.07,,GEN,3
4660,Independence Steam E,CAP_GEN_P6641,6641,6,18,AR,35.67,-91.4,2,C1,841.99,10442,0.5,0.9,7.11,1638.09,7.07,,GEN,3
4677,Louisa,CAP_GEN_P6664,6664,3,8,IA,41.31,-91.09,1,B7,746.07,10757,0.54,0.9,6.49,1441.84,7.45,,GEN,3
721,Northside Generating,CAP_GEN_P667,667,2,15,FL,30.41,-81.55,1,B3,293,10438,0.5,0.9,2.47,377.82,10,,GEN,2
4218,Big Stone,CAP_GEN_P6098,6098,3,7,SD,45.3,-96.51,1,B7,473.98,10268,0.5,0.9,3.93,930.93,7.19,,GEN,7
4233,Wyodak,CAP_GEN_P6101,6101,25,19,WY,44.29,-105.38,1,B7,332,12722,0.69,0.9,3.41,817.96,7.58,,GEN,5
10770,Hickory Run Energy S,CAP_GEN_P61028,61028,10,3,PA,40.99,-80.43,CTG1,EC,943.4,7050,0.71,0.9,3.09,909.18,10,,GEN,1
10775,Birdsboro Power,CAP_GEN_P61035,61035,10,3,PA,40.26,-75.8,GEN1,EC,485,7050,0.81,0.9,1.59,557.31,10,,GEN,1
4246,Fort St Vrain,CAP_GEN_P6112,6112,24,20,CO,40.24,-104.87,1,EC,685,7900,0.54,0.9,2.51,343.32,2.29,,GEN,5
4248,Gibson,CAP_GEN_P6113,6113,4,5,IN,38.37,-87.76,1,C7,630,10573,0.54,0.9,5.38,1022.37,6.91,,GEN,1
4250,Gibson,CAP_GEN_P6113,6113,4,5,IN,38.37,-87.76,2,C7,630,10791,0.52,0.9,5.49,1072.35,6.77,,GEN,1
4252,Gibson,CAP_GEN_P6113,6113,4,5,IN,38.37,-87.76,3,C7,630,10845,0.5,0.9,5.52,1083.65,6.74,,GEN,1
4254,Gibson,CAP_GEN_P6113,6113,4,5,IN,38.37,-87.76,4,C7,622,10638,0.5,0.9,5.35,1002.27,6.97,,GEN,1
4256,Gibson,CAP_GEN_P6113,6113,4,5,IN,38.37,-87.76,5,C7,620,10819,0.5,0.9,5.42,1083.48,6.74,,GEN,1
620,Fort Myers,CAP_GEN_P612,612,2,15,FL,26.69,-81.78,2A,EC,1186.5,7230,0.65,0.9,3.99,152.38,1.98,,GEN,2
625,Fort Myers,CAP_GEN_P612,612,2,15,FL,26.69,-81.78,ST1,EC,615,7230,0.65,0.9,2.06,126.17,1.98,,GEN,2
10915,Killingly Energy Cen,CAP_GEN_P61239,61239,7,1,CT,41.86,-71.91,KEC,EC,381.9,6431,0.87,0.9,1.14,464.26,10,,GEN,1
10916,Killingly Energy Cen,CAP_GEN_P61239,61239,7,1,CT,41.86,-71.91,KEC2,EC,262.9,6431,0.87,0.9,0.78,346.95,10,,GEN,1
627,Lauderdale,CAP_GEN_P613,613,2,15,FL,26.06,-80.19,7GT1,EC,771.2,6431,0.87,0.9,2.3,786.53,10,,GEN,2
630,Lauderdale,CAP_GEN_P613,613,2,15,FL,26.06,-80.19,ST7,EC,391.8,6431,0.87,0.9,1.17,473.5,10,,GEN,2
10980,Long Ridge Energy Ge,CAP_GEN_P61322,61322,11,4,OH,39.7,-80.84,HPPP1,EC,485,6431,0.87,0.9,1.45,557.31,10,,GEN,1
4292,A B Brown,CAP_GEN_P6137,6137,4,5,IN,37.9,-87.71,1,B5,245,11318,0.51,0.9,2.24,617.89,8.65,,GEN,1
4390,Fayette Power Projec,CAP_GEN_P6179,6179,1,18,TX,29.91,-96.75,1,C4,590,10612,0.68,0.9,5.06,1090.82,6.69,,GEN,2
4394,Fayette Power Projec,CAP_GEN_P6179,6179,1,18,TX,29.91,-96.75,2,C4,590,10625,0.69,0.9,5.07,1110.93,6.67,,GEN,2
4398,Fayette Power Projec,CAP_GEN_P6179,6179,1,18,TX,29.91,-96.75,3,C4,435,10614,0.75,0.9,3.73,959.95,7.13,,GEN,2
4399,Oak Grove (TX),CAP_GEN_P6180,6180,1,18,TX,31.18,-96.48,OG1,B5,855,10269,0.87,0.9,7.1,1697.62,6.96,,GEN,2
4400,Oak Grove (TX),CAP_GEN_P6180,6180,1,18,TX,31.18,-96.48,OG2,B5,855,10319,0.84,0.9,7.13,1678.21,7,,GEN,2
4401,J T Deely,CAP_GEN_P6181,6181,1,18,TX,29.3,-98.32,1,B1,420,11140,0.5,0.9,3.78,865,7.32,,GEN,2
4402,J T Deely,CAP_GEN_P6181,6181,1,18,TX,29.3,-98.32,2,B1,420,11140,0.5,0.9,3.78,862.69,7.32,,GEN,2
4403,San Miguel,CAP_GEN_P6183,6183,1,18,TX,28.7,-98.47,1,C4,391,12860,0.66,0.9,4.06,894.54,7.32,,GEN,2
636,Riviera,CAP_GEN_P619,619,2,15,FL,26.76,-80.05,5ST,EC,1290,7050,0.55,0.9,4.23,434.54,1.9,,GEN,2
4412,Brame Energy Center,CAP_GEN_P6190,6190,6,18,LA,31.39,-92.71,2,B1,495.9,10991,0.5,0.9,4.4,928.37,7.2,,GEN,2
4416,Harrington,CAP_GEN_P6193,6193,17,18,TX,35.29,-101.74,1,C1,339,10921,0.5,0.9,2.99,743.62,7.95,,GEN,4
4417,Harrington,CAP_GEN_P6193,6193,17,18,TX,35.29,-101.74,2,B1,339,10648,0.52,0.9,2.91,720.02,8.06,,GEN,4
4418,Harrington,CAP_GEN_P6193,6193,17,18,TX,35.29,-101.74,3,B1,340,10727,0.5,0.9,2.94,734.45,7.99,,GEN,4
4419,Tolk,CAP_GEN_P6194,6194,17,18,TX,34.18,-102.57,1,B1,532,10651,0.5,0.9,4.58,962.94,7.09,,GEN,4
4420,Tolk,CAP_GEN_P6194,6194,17,18,TX,34.18,-102.57,2,B1,535,10555,0.5,0.9,4.56,960.5,7.1,,GEN,4
4422,John Twitty Energy C,CAP_GEN_P6195,6195,18,9,MO,37.15,-93.38,ST1,B1,184,10399,0.5,0.9,1.54,529.44,9.3,,GEN,3
4423,John Twitty Energy C,CAP_GEN_P6195,6195,18,9,MO,37.15,-93.38,ST2,B7,275,10235,0.57,0.9,2.27,636.05,8.53,,GEN,3
638,Sanford,CAP_GEN_P620,620,2,15,FL,28.84,-81.32,4,EC,2352,7323,0.48,0.9,8.01,338.19,2.05,,GEN,2
4481,Scherer,CAP_GEN_P6257,6257,15,14,GA,33.06,-83.8,1,B5,860,11152,0.5,0.9,7.75,1512.95,7.31,,GEN,1
4493,Scherer,CAP_GEN_P6257,6257,15,14,GA,33.06,-83.8,2,B5,860,10943,0.5,0.9,7.61,1602.9,7.13,,GEN,1
4505,Scherer,CAP_GEN_P6257,6257,15,14,GA,33.06,-83.8,3,B5,860,10941,0.5,0.9,7.61,1545.65,7.25,,GEN,1
4513,Scherer,CAP_GEN_P6257,6257,15,14,GA,33.06,-83.8,4,B5,860,10899,0.5,0.9,7.58,1640.58,7.06,,GEN,1
4520,Mountaineer,CAP_GEN_P6264,6264,11,11,WV,38.97,-81.93,1,C7,1299,9911,0.58,0.9,10.41,1976.42,6.53,,GEN,1
651,Crystal River,CAP_GEN_P628,628,2,15,FL,28.96,-82.69,1GTB,EC,485,7050,0.7,0.9,1.59,557.31,10,,GEN,2
653,Crystal River,CAP_GEN_P628,628,2,15,FL,28.96,-82.69,2GTB,EC,483,7050,0.7,0.9,1.58,555.56,10,,GEN,2
658,Crystal River,CAP_GEN_P628,628,2,15,FL,28.96,-82.69,5,C7,698,10403,0.5,0.9,5.87,1079.3,6.75,,GEN,2
660,Crystal River,CAP_GEN_P628,628,2,15,FL,28.96,-82.69,CC1ST,EC,642,7050,0.7,0.9,2.1,687.55,10,,GEN,2
661,Crystal River,CAP_GEN_P628,628,2,15,FL,28.96,-82.69,ST4,C7,712,10387,0.5,0.9,5.98,1451.65,7.45,,GEN,2
12313,Jackson Generation_,CAP_GEN_P62926,62926,12,5,IL,41.43,-88.11,1,EC,1200,6431,0.87,0.9,3.59,1076.04,10,,GEN,1
12332,Guernsey Power Stati,CAP_GEN_P62949,62949,11,4,OH,39.93,-81.53,GPS1,EC,1836,6431,0.87,0.9,5.49,1428.82,10,,GEN,1
12626,Delta Energy Park,CAP_GEN_P63259,63259,5,5,MI,42.69,-84.65,DEPC3,EC,96.6,6431,0.87,0.9,0.28,229.21,10,,GEN,1
12628,Delta Energy Park,CAP_GEN_P63259,63259,5,5,MI,42.69,-84.65,DEPST,EC,81,6431,0.87,0.9,0.24,201.99,10,,GEN,1
666,P L Bartow,CAP_GEN_P634,634,2,15,FL,27.86,-82.6,4AGT,EC,1112,7795,0.61,0.9,4.03,156.82,1.94,,GEN,2
4525,Hutchinson Plant #2,CAP_GEN_P6358,6358,3,7,MN,44.88,-94.34,2,EC,51,10166,0.03,0.9,0.24,116.03,5.03,,GEN,3
13115,Shady Hills Combined,CAP_GEN_P63802,63802,2,15,FL,28.36,-82.55,G001,EC,546,6431,0.87,0.9,1.63,609.38,10,,GEN,2
722,Northside Generating,CAP_GEN_P667,667,2,15,FL,30.41,-81.55,2,B3,293,10693,0.5,0.9,2.53,377.82,10,,GEN,2
4696,Warrick,CAP_GEN_P6705,6705,4,5,IN,37.91,-87.33,1,C4,154,11536,0.68,0.9,1.43,465.51,9.89,,GEN,1
4698,Warrick,CAP_GEN_P6705,6705,4,5,IN,37.91,-87.33,2,C4,126,11603,0.93,0.9,1.18,437.52,10.41,,GEN,1
4700,Warrick,CAP_GEN_P6705,6705,4,5,IN,37.91,-87.33,3,C4,152.9,11430,0.74,0.9,1.41,447.64,10.4,,GEN,1
4702,Warrick,CAP_GEN_P6705,6705,4,5,IN,37.91,-87.33,4,C7,302,11319,0.67,0.9,2.76,726.11,8.03,,GEN,1
728,Tom G Smith,CAP_GEN_P673,673,2,15,FL,26.61,-80.06,GT2,EC,21,11422,0.01,0.9,0.11,73.46,6.19,,GEN,2
731,Tom G Smith,CAP_GEN_P673,673,2,15,FL,26.61,-80.06,S5,EC,10,11422,0.01,0.9,0.05,31.48,6.19,,GEN,2
734,Larsen Memorial,CAP_GEN_P675,675,2,15,FL,28.08,-81.92,5,EC,28,11062,0.12,0.9,0.14,117.13,3.55,,GEN,2
735,Larsen Memorial,CAP_GEN_P675,675,2,15,FL,28.08,-81.92,8,EC,78,11062,0.12,0.9,0.4,153.48,3.55,,GEN,2
738,C D McIntosh Jr,CAP_GEN_P676,676,2,15,FL,28.08,-81.92,5CT,EC,359,7315,0.62,0.9,1.22,232.96,2.49,,GEN,2
4707,Rawhide,CAP_GEN_P6761,6761,24,20,CO,40.86,-105.02,1,B7,280,10130,0.77,0.9,2.29,652.69,8.43,,GEN,5
4709,Sikeston Power Stati,CAP_GEN_P6768,6768,18,9,MO,36.87,-89.62,1,C4,240,10537,0.82,0.9,2.04,617.27,8.65,,GEN,3
4710,Hugo,CAP_GEN_P6772,6772,17,18,OK,34.01,-95.32,1,C1,440,11323,0.5,0.9,4.02,863.1,7.44,,GEN,3
4714,D B Wilson,CAP_GEN_P6823,6823,4,16,KY,37.45,-87.08,1,C7,417,10863,0.7,0.9,3.66,852.52,7.48,,GEN,1
750,Arvah B Hopkins,CAP_GEN_P688,688,2,15,FL,30.45,-84.4,2,EC,141,7935,0.44,0.9,0.52,168.05,2.52,,GEN,2
751,Arvah B Hopkins,CAP_GEN_P688,688,2,15,FL,30.45,-84.4,CT 2A,EC,159,7935,0.44,0.9,0.58,192.06,2.52,,GEN,2
755,S O Purdom,CAP_GEN_P689,689,2,15,FL,30.16,-84.2,8,EC,154,7803,0.57,0.9,0.55,201.98,2.84,,GEN,2
756,S O Purdom,CAP_GEN_P689,689,2,15,FL,30.16,-84.2,9,EC,72,7803,0.57,0.9,0.26,96.95,2.84,,GEN,2
4802,Cane Island,CAP_GEN_P7238,7238,2,15,FL,28.27,-81.53,2A,EC,39,7350,0.6,0.9,0.13,28.65,6.07,,GEN,2
