"IGRP","PLANT_NAME","SITE_NAME","PLANT_CODE","EMM_REGION","FuelRegion","STATE","LAT","LON","UNIT_ID","ECPT","SCAP","HeatRate","CF","R_CO2","CO2_EMIS","CAP_COST","VAR_COST","ACTIVE","SOURCE_TYPE","HR_ADJ"
6048.00,"Nassau Energy Corp","CAP_GEN_P52056",52056.00,8.00,2.00,"NY",40.72,-73.58,"GT1","EC",38.00,10918.00,0.63,0.90,0.19,129.06,5.36,,"GEN",
6049.00,"Nassau Energy Corp","CAP_GEN_P52056",52056.00,8.00,2.00,"NY",40.72,-73.58,"ST1","EC",12.00,10918.00,0.63,0.90,0.06,36.01,5.36,,"GEN",
6055.00,"Texas City Power Pla","CAP_GEN_P52088",52088.00,1.00,18.00,"TX",29.37,-94.94,"GEN4","EC",451.00,13547.00,0.40,0.90,2.84,121.01,1.98,,"GEN",
6074.00,"C R Wing Cogen Plant","CAP_GEN_P52176",52176.00,1.00,18.00,"TX",32.27,-101.42,"GEN2","EC",212.00,9277.00,0.14,0.90,0.91,126.93,2.64,,"GEN",
518.00,"Hayden","CAP_GEN_P525",525.00,24.00,20.00,"CO",40.48,-107.18,"1","B7",178.99,10824.00,0.65,0.90,1.56,512.89,9.44,,"GEN",
520.00,"Hayden","CAP_GEN_P525",525.00,24.00,20.00,"CO",40.48,-107.18,"2","B7",261.99,10932.00,0.59,0.90,2.31,636.93,8.53,,"GEN",
529.00,"McWilliams","CAP_GEN_P533",533.00,15.00,17.00,"AL",31.40,-86.47,"1","EC",40.00,7522.00,0.63,0.90,0.14,13.35,2.62,,"GEN",
530.00,"McWilliams","CAP_GEN_P533",533.00,15.00,17.00,"AL",31.40,-86.47,"4","EC",109.00,7522.00,0.63,0.90,0.38,145.55,2.62,,"GEN",
531.00,"McWilliams","CAP_GEN_P533",533.00,15.00,17.00,"AL",31.40,-86.47,"VAN2","EC",515.00,7522.00,0.63,0.90,1.80,217.67,2.62,,"GEN",
6084.00,"Rensselaer Cogen","CAP_GEN_P54034",54034.00,9.00,2.00,"NY",42.62,-73.75,"GEN2","EC",80.40,9095.00,0.01,0.90,0.34,68.95,4.25,,"GEN",
6087.00,"Lockport Energy Asso","CAP_GEN_P54041",54041.00,9.00,2.00,"NY",43.16,-78.74,"GEN1","EC",126.90,9218.00,0.02,0.90,0.54,73.54,2.90,,"GEN",
6088.00,"Lockport Energy Asso","CAP_GEN_P54041",54041.00,9.00,2.00,"NY",43.16,-78.74,"GEN4","EC",78.00,9218.00,0.02,0.90,0.33,128.27,2.90,,"GEN",
6096.00,"Indeck Olean Energy","CAP_GEN_P54076",54076.00,9.00,2.00,"NY",42.08,-78.45,"GEN2","EC",78.70,9174.00,0.07,0.90,0.33,98.87,4.15,,"GEN",
6348.00,"Tiverton Power Plant","CAP_GEN_P55048",55048.00,7.00,1.00,"RI",41.64,-71.17,"UNT1","EC",273.00,7113.00,0.57,0.90,0.90,201.36,2.84,,"GEN",
6353.00,"Tenaska Frontier Gen","CAP_GEN_P55062",55062.00,1.00,18.00,"TX",30.59,-95.91,"GTG3","EC",859.88,7125.00,0.42,0.90,2.85,114.45,10.68,,"GEN",
6354.00,"Batesville Generatio","CAP_GEN_P55063",55063.00,16.00,17.00,"MS",34.33,-89.92,"CTG3","EC",858.00,7317.00,0.48,0.90,2.92,212.76,2.58,,"GEN",
6356.00,"Mustang Station","CAP_GEN_P55065",55065.00,17.00,18.00,"TX",32.97,-102.74,"GEN1","EC",463.50,8048.00,0.43,0.90,1.73,538.46,10.00,,"GEN",
6359.00,"Maine Independence S","CAP_GEN_P55068",55068.00,7.00,1.00,"ME",44.82,-68.70,"GEN1","EC",494.00,7652.00,0.06,0.90,1.75,148.92,2.13,,"GEN",
6361.00,"Pine Bluff Energy Ce","CAP_GEN_P55075",55075.00,6.00,18.00,"AR",34.21,-91.90,"ST01","EC",192.00,10421.00,0.53,0.90,0.93,64.67,3.07,,"GEN",
6362.00,"Red Hills Generating","CAP_GEN_P55076",55076.00,16.00,17.00,"MS",33.37,-89.21,"RHGF","B3",440.00,11389.00,0.65,0.90,4.05,856.05,7.46,,"GEN",
6363.00,"Desert Star Energy C","CAP_GEN_P55077",55077.00,22.00,20.00,"NV",35.78,-114.99,"ED01","EC",450.00,7726.00,0.29,0.90,1.61,152.73,2.25,,"GEN",
6364.00,"Millennium Power","CAP_GEN_P55079",55079.00,7.00,1.00,"MA",42.11,-72.01,"ST01","EC",330.10,7280.00,0.32,0.90,1.11,134.33,2.50,,"GEN",
6367.00,"Crockett Cogen Proje","CAP_GEN_P55084",55084.00,21.00,23.00,"CA",38.05,-122.21,"GE1","EC",247.39,9229.00,0.60,0.90,1.06,252.70,11.00,,"GEN",
6368.00,"Gregory Power Plant","CAP_GEN_P55086",55086.00,1.00,18.00,"TX",27.88,-97.25,"GT1B","EC",366.00,8987.00,0.15,0.90,1.53,150.93,2.37,,"GEN",
6370.00,"Zeeland Generating S","CAP_GEN_P55087",55087.00,5.00,5.00,"MI",42.82,-85.99,"2B","EC",525.20,7335.00,0.65,0.90,1.79,149.64,2.06,,"GEN",
6374.00,"Midlothian Energy Fa","CAP_GEN_P55091",55091.00,1.00,18.00,"TX",32.43,-97.05,"STK2","EC",1590.00,7681.00,0.32,0.90,5.68,289.11,2.95,,"GEN",
6379.00,"Lamar Power Project","CAP_GEN_P55097",55097.00,1.00,18.00,"TX",33.63,-95.59,"CTG2","EC",1004.00,7127.00,0.70,0.90,3.32,141.97,2.11,,"GEN",
6382.00,"Rumford Power LLC","CAP_GEN_P55100",55100.00,7.00,1.00,"ME",44.53,-70.52,"UNT1","EC",254.00,7679.00,0.08,0.90,0.90,203.07,2.74,,"GEN",
6385.00,"Klamath Cogeneration","CAP_GEN_P55103",55103.00,23.00,22.00,"OR",42.17,-121.81,"CT2","EC",490.00,7292.00,0.66,0.90,1.66,147.16,2.15,,"GEN",
6462.00,"Ontelaunee Energy Ce","CAP_GEN_P55193",55193.00,10.00,3.00,"PA",40.42,-75.93,"CTG2","EC",556.70,7050.00,0.81,0.90,1.82,136.69,2.11,,"GEN",
6464.00,"Caledonia","CAP_GEN_P55197",55197.00,16.00,17.00,"MS",33.64,-88.27,"CTG3","EC",765.00,7050.00,0.59,0.90,2.50,193.24,2.75,,"GEN",
6467.00,"Arapahoe Combustion","CAP_GEN_P55200",55200.00,24.00,20.00,"CO",39.66,-105.00,"UN5","EC",122.50,9104.00,0.19,0.90,0.51,68.35,3.52,,"GEN",
6472.00,"Corpus Christi Energ","CAP_GEN_P55206",55206.00,1.00,18.00,"TX",27.81,-97.42,"ST1","EC",477.00,9856.00,0.44,0.90,2.18,180.66,2.08,,"GEN",
6475.00,"Afton Generating Sta","CAP_GEN_P55210",55210.00,20.00,21.00,"NM",32.11,-106.84,"0001","EC",238.60,7782.00,0.33,0.90,0.86,176.44,2.86,,"GEN",
6476.00,"ANP Bellingham Energ","CAP_GEN_P55211",55211.00,7.00,1.00,"MA",42.11,-71.45,"U1","EC",541.70,7842.00,0.41,0.90,1.97,349.72,2.75,,"GEN",
6477.00,"ANP Blackstone Energ","CAP_GEN_P55212",55212.00,7.00,1.00,"MA",42.06,-71.51,"U1","EC",484.30,7660.00,0.40,0.90,1.72,301.22,3.01,,"GEN",
6478.00,"Odessa-Ector Power P","CAP_GEN_P55215",55215.00,1.00,18.00,"TX",31.84,-102.32,"CTG1","EC",1061.80,7083.00,0.65,0.90,3.49,148.19,2.15,,"GEN",
6479.00,"Morris Cogeneration","CAP_GEN_P55216",55216.00,12.00,5.00,"IL",41.41,-88.33,"STG1","EC",194.00,12476.00,0.36,0.90,1.12,88.28,3.18,,"GEN",
6480.00,"Los Medanos Energy C","CAP_GEN_P55217",55217.00,21.00,23.00,"CA",38.03,-121.87,"CTG2","EC",567.00,7545.00,0.65,0.90,1.99,148.88,2.01,,"GEN",
6481.00,"Hinds Energy Facilit","CAP_GEN_P55218",55218.00,6.00,17.00,"MS",32.37,-90.22,"H02","EC",459.20,7080.00,0.77,0.90,1.51,534.65,10.00,,"GEN",
6484.00,"Attala","CAP_GEN_P55220",55220.00,6.00,17.00,"MS",33.01,-89.67,"A02","EC",459.20,7118.00,0.51,0.90,1.52,150.31,2.19,,"GEN",
6485.00,"Harry L. Oswald","CAP_GEN_P55221",55221.00,6.00,18.00,"AR",34.59,-92.21,"G2","EC",548.00,8531.00,0.09,0.90,2.17,45.23,1.98,,"GEN",
6487.00,"Ennis Power Company","CAP_GEN_P55223",55223.00,1.00,18.00,"TX",32.32,-96.67,"ST1","EC",359.50,7342.00,0.35,0.90,1.22,129.68,2.54,,"GEN",
6489.00,"Oneta Energy Center","CAP_GEN_P55225",55225.00,17.00,18.00,"OK",36.01,-95.69,"CTG1","EC",1086.40,7261.00,0.51,0.90,3.67,139.88,2.02,,"GEN",
6490.00,"Freestone Energy Cen","CAP_GEN_P55226",55226.00,1.00,18.00,"TX",31.89,-96.11,"GT2","EC",1032.00,7164.00,0.74,0.90,3.44,113.34,4.34,,"GEN",
6539.00,"New Covert Generatin","CAP_GEN_P55297",55297.00,11.00,5.00,"MI",42.32,-86.29,"1A","EC",1084.80,7316.00,0.71,0.90,3.69,148.48,2.44,,"GEN",
6540.00,"Fairless Energy Cent","CAP_GEN_P55298",55298.00,10.00,3.00,"PA",40.14,-74.74,"CT1A","EC",1280.00,7121.00,0.64,0.90,4.24,156.60,1.96,,"GEN",
6541.00,"Channel Energy Cente","CAP_GEN_P55299",55299.00,1.00,18.00,"TX",29.71,-95.23,"CTG1","EC",768.00,9834.00,0.59,0.90,3.51,161.79,2.01,,"GEN",
6544.00,"Gila River Power Blo","CAP_GEN_P55306",55306.00,20.00,21.00,"AZ",32.97,-112.69,"CTG8","EC",515.00,7374.00,0.41,0.90,1.76,136.33,4.17,,"GEN",
6545.00,"Fore River Generatin","CAP_GEN_P55317",55317.00,7.00,1.00,"MA",42.24,-70.96,"ST15","EC",726.00,7474.00,0.51,0.90,2.52,259.25,2.42,,"GEN",
6547.00,"Wise County Power LL","CAP_GEN_P55320",55320.00,1.00,18.00,"TX",33.05,-97.91,"GT2","EC",735.00,7310.00,0.30,0.90,2.50,249.41,2.38,,"GEN",
6548.00,"Chuck Lenzie Generat","CAP_GEN_P55322",55322.00,25.00,20.00,"NV",36.38,-114.92,"CTG2","EC",1170.00,7358.00,0.61,0.90,4.00,153.83,2.05,,"GEN",
6549.00,"Baytown Energy Cente","CAP_GEN_P55327",55327.00,1.00,18.00,"TX",29.77,-94.90,"STG1","EC",800.00,8066.00,0.63,0.90,3.00,302.39,2.16,,"GEN",
6550.00,"Hermiston Power Part","CAP_GEN_P55328",55328.00,23.00,22.00,"OR",45.79,-119.31,"CTG2","EC",615.00,7211.00,0.69,0.90,2.06,161.35,1.95,,"GEN",
6552.00,"Delta Energy Center","CAP_GEN_P55333",55333.00,21.00,23.00,"CA",38.01,-121.84,"STG1","EC",769.10,7409.00,0.43,0.90,2.65,267.70,2.27,,"GEN",
6553.00,"Holland Energy Facil","CAP_GEN_P55334",55334.00,4.00,5.00,"IL",39.22,-88.75,"CTG1","EC",605.90,7425.00,0.24,0.90,2.09,130.60,1.94,,"GEN",
6554.00,"Ironwood LLC","CAP_GEN_P55337",55337.00,10.00,3.00,"PA",40.35,-76.36,"CT2","EC",712.00,7306.00,0.75,0.90,2.42,246.43,2.35,,"GEN",
6556.00,"Dell Power Station","CAP_GEN_P55340",55340.00,17.00,18.00,"AR",35.86,-90.02,"CTG2","EC",281.00,7398.00,0.55,0.90,0.96,151.65,2.38,,"GEN",
6557.00,"Dell Power Station","CAP_GEN_P55340",55340.00,17.00,18.00,"AR",35.86,-90.02,"STG","EC",161.00,7398.00,0.55,0.90,0.55,192.24,2.38,,"GEN",
6559.00,"Luna Energy Facility","CAP_GEN_P55343",55343.00,20.00,21.00,"NM",32.29,-107.78,"STG1","EC",558.95,7566.00,0.55,0.90,1.96,78.97,6.04,,"GEN",
6560.00,"Otay Mesa Generating","CAP_GEN_P55345",55345.00,22.00,23.00,"CA",32.58,-116.91,"1-01","EC",571.00,7266.00,0.29,0.90,1.93,141.30,2.06,,"GEN",
6596.00,"Athens Generating Pl","CAP_GEN_P55405",55405.00,9.00,2.00,"NY",42.27,-73.84,"CT1","EC",984.30,7305.00,0.29,0.90,3.34,274.00,2.44,,"GEN",
6597.00,"Effingham Energy Fac","CAP_GEN_P55406",55406.00,15.00,14.00,"GA",32.27,-81.28,"UNT1","EC",514.00,7176.00,0.52,0.90,1.71,162.72,2.07,,"GEN",
6599.00,"Hillabee Energy Cent","CAP_GEN_P55411",55411.00,15.00,17.00,"AL",33.00,-85.90,"HEC1","EC",752.70,7167.00,0.65,0.90,2.51,231.45,2.28,,"GEN",
6600.00,"Osprey Energy Center","CAP_GEN_P55412",55412.00,2.00,15.00,"FL",28.05,-81.80,"OEC2","EC",576.00,7320.00,0.42,0.90,1.96,157.56,1.97,,"GEN",
6604.00,"Hot Spring Generatin","CAP_GEN_P55418",55418.00,6.00,18.00,"AR",34.29,-92.86,"CT1","EC",590.90,7308.00,0.51,0.90,2.00,646.48,10.00,,"GEN",
6608.00,"Tenaska Virginia Gen","CAP_GEN_P55439",55439.00,13.00,12.00,"VA",37.86,-78.38,"STG1","EC",932.33,7165.00,0.61,0.90,3.10,378.84,8.39,,"GEN",
6609.00,"Central Alabama Gene","CAP_GEN_P55440",55440.00,15.00,17.00,"AL",32.65,-86.74,"CTG2","EC",517.60,7386.00,0.55,0.90,1.77,171.31,8.27,,"GEN",
6610.00,"Central Alabama Gene","CAP_GEN_P55440",55440.00,15.00,17.00,"AL",32.65,-86.74,"ST1","EC",399.40,7386.00,0.55,0.90,1.37,389.43,8.27,,"GEN",
6612.00,"Magnolia Power Plant","CAP_GEN_P55451",55451.00,16.00,17.00,"MS",34.83,-89.20,"STG1","EC",918.00,7050.00,0.57,0.90,3.01,187.64,2.52,,"GEN",
6614.00,"Red Hawk","CAP_GEN_P55455",55455.00,20.00,21.00,"AZ",33.33,-112.84,"ST1","EC",934.00,7320.00,0.56,0.90,3.18,165.83,2.17,,"GEN",
6615.00,"McClain Energy Facil","CAP_GEN_P55457",55457.00,17.00,18.00,"OK",35.29,-97.59,"CT1","EC",171.19,7050.00,0.71,0.90,0.56,115.58,4.23,,"GEN",
6617.00,"McClain Energy Facil","CAP_GEN_P55457",55457.00,17.00,18.00,"OK",35.29,-97.59,"CT2","EC",159.00,7050.00,0.71,0.90,0.52,117.64,4.23,,"GEN",
6619.00,"McClain Energy Facil","CAP_GEN_P55457",55457.00,17.00,18.00,"OK",35.29,-97.59,"ST1","EC",160.79,7050.00,0.71,0.90,0.52,131.06,4.23,,"GEN",
6621.00,"Indeck Niles Energy","CAP_GEN_P55460",55460.00,11.00,5.00,"MI",41.86,-86.22,"CT2","EC",1084.00,6431.00,0.87,0.90,3.24,1002.73,10.00,,"GEN",
6622.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"CT01","EC",167.58,7280.00,0.51,0.90,0.56,93.13,7.62,,"GEN",
6624.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"CT02","EC",167.58,7280.00,0.51,0.90,0.56,93.13,7.62,,"GEN",
5165.00,"E B Harris Electric","CAP_GEN_P7897",7897.00,15.00,17.00,"AL",32.38,-86.57,"CT2B","EC",1314.80,7056.00,0.42,0.90,4.31,155.28,1.94,,"GEN",
5167.00,"Sand Hill","CAP_GEN_P7900",7900.00,1.00,18.00,"TX",30.21,-97.61,"5C","EC",312.00,7956.00,0.42,0.90,1.15,176.67,2.56,,"GEN",
5170.00,"Pirkey","CAP_GEN_P7902",7902.00,17.00,18.00,"TX",32.46,-94.48,"1","C4",650.00,10746.00,0.56,0.90,5.64,1502.02,7.34,,"GEN",
5184.00,"Chattahoochee Energy","CAP_GEN_P7917",7917.00,15.00,14.00,"GA",33.40,-85.03,"2","EC",466.00,7050.00,0.75,0.90,1.52,147.03,2.17,,"GEN",
5208.00,"Coyote Springs II","CAP_GEN_P7931",7931.00,23.00,22.00,"OR",45.84,-119.67,"1","EC",290.00,7050.00,0.62,0.90,0.95,186.98,2.80,,"GEN",
5218.00,"Wansley Unit 9","CAP_GEN_P7946",7946.00,15.00,14.00,"GA",33.40,-85.04,"CT2","EC",478.30,7194.00,0.61,0.90,1.60,145.96,2.04,,"GEN",
5244.00,"Greater Des Moines","CAP_GEN_P7985",7985.00,3.00,8.00,"IA",41.55,-93.52,"GT2","EC",479.90,7595.00,0.15,0.90,1.69,147.35,2.14,,"GEN",
5249.00,"West Campus Cogenera","CAP_GEN_P7991",7991.00,3.00,6.00,"WI",43.07,-89.42,"CT2","EC",128.20,8789.00,0.30,0.90,0.52,54.65,3.44,,"GEN",
5253.00,"Grays Harbor Energy","CAP_GEN_P7999",7999.00,23.00,22.00,"WA",46.96,-123.48,"CT2","EC",595.00,7869.00,0.51,0.90,2.17,148.39,1.93,,"GEN",
5254.00,"Beatrice","CAP_GEN_P8000",8000.00,19.00,8.00,"NE",40.33,-96.80,"CT2","EC",220.00,8385.00,0.26,0.90,0.85,95.87,2.79,,"GEN",
5274.00,"Columbia (WI)","CAP_GEN_P8023",8023.00,3.00,6.00,"WI",43.48,-89.42,"1","B7",579.28,10469.00,0.58,0.90,4.90,2167.63,6.86,,"GEN",
5280.00,"Columbia (WI)","CAP_GEN_P8023",8023.00,3.00,6.00,"WI",43.48,-89.42,"2","B7",572.48,10534.00,0.58,0.90,4.87,2112.13,6.82,,"GEN",
5294.00,"Emery Station","CAP_GEN_P8031",8031.00,3.00,8.00,"IA",43.09,-93.29,"12","EC",542.30,7071.00,0.47,0.90,1.78,138.63,2.07,,"GEN",
5302.00,"Belews Creek","CAP_GEN_P8042",8042.00,14.00,13.00,"NC",36.28,-80.06,"1","C7",1110.00,9465.00,0.50,0.90,8.49,1764.75,6.85,,"GEN",
5304.00,"Belews Creek","CAP_GEN_P8042",8042.00,14.00,13.00,"NC",36.28,-80.06,"2","C7",1110.00,9495.00,0.50,0.90,8.52,1774.41,6.83,,"GEN",
5320.00,"Comanche (OK)","CAP_GEN_P8059",8059.00,17.00,18.00,"OK",34.54,-98.32,"1G1","EC",260.00,9705.00,0.08,0.90,1.17,116.40,2.60,,"GEN",
5325.00,"Jim Bridger","CAP_GEN_P8066",8066.00,25.00,19.00,"WY",41.73,-108.78,"1","C4",530.99,10615.00,0.56,0.90,4.55,1016.76,6.93,,"GEN",
5327.00,"Jim Bridger","CAP_GEN_P8066",8066.00,25.00,19.00,"WY",41.73,-108.78,"2","C4",538.99,10648.00,0.59,0.90,4.64,1010.33,6.95,,"GEN",
5329.00,"Jim Bridger","CAP_GEN_P8066",8066.00,25.00,19.00,"WY",41.73,-108.78,"3","C7",522.99,10696.00,0.59,0.90,4.52,1008.73,6.91,,"GEN",
5331.00,"Jim Bridger","CAP_GEN_P8066",8066.00,25.00,19.00,"WY",41.73,-108.78,"4","C7",525.99,10692.00,0.60,0.90,4.54,1020.34,6.92,,"GEN",
5334.00,"Santan","CAP_GEN_P8068",8068.00,20.00,21.00,"AZ",33.33,-111.75,"ST1","EC",1227.00,9203.00,0.20,0.90,5.25,177.48,3.28,,"GEN",
5335.00,"Huntington","CAP_GEN_P8069",8069.00,25.00,20.00,"UT",39.37,-111.07,"1","B3",459.00,10498.00,0.66,0.90,3.89,901.12,7.28,,"GEN",
5337.00,"Huntington","CAP_GEN_P8069",8069.00,25.00,20.00,"UT",39.37,-111.07,"2","B3",450.00,10487.00,0.64,0.90,3.81,877.29,7.38,,"GEN",
5340.00,"Beaver","CAP_GEN_P8073",8073.00,23.00,22.00,"OR",46.17,-123.17,"6","EC",331.80,10248.00,0.12,0.90,1.58,65.73,2.08,,"GEN",
5341.00,"Beaver","CAP_GEN_P8073",8073.00,23.00,22.00,"OR",46.17,-123.17,"7","EC",137.00,10248.00,0.12,0.90,0.65,169.20,2.08,,"GEN",
5345.00,"Gavin Power_ LLC","CAP_GEN_P8102",8102.00,11.00,4.00,"OH",38.93,-82.11,"1","C7",1330.00,9960.00,0.62,0.90,10.71,2027.51,6.46,,"GEN",
5346.00,"Gavin Power_ LLC","CAP_GEN_P8102",8102.00,11.00,4.00,"OH",38.93,-82.11,"2","C7",1361.00,9909.00,0.60,0.90,10.90,2033.86,6.45,,"GEN",
5354.00,"Ray D Nixon","CAP_GEN_P8219",8219.00,24.00,20.00,"CO",38.63,-104.70,"1","B7",208.00,10537.00,0.67,0.90,1.77,557.47,9.08,,"GEN",
5357.00,"Coyote","CAP_GEN_P8222",8222.00,3.00,7.00,"ND",47.22,-101.81,"1","B7",429.00,11535.00,0.67,0.90,4.00,940.11,7.16,,"GEN",
5361.00,"Springerville","CAP_GEN_P8223",8223.00,20.00,21.00,"AZ",34.31,-109.16,"1","B7",381.00,10570.00,0.58,0.90,3.25,763.02,7.85,,"GEN",
5362.00,"Springerville","CAP_GEN_P8223",8223.00,20.00,21.00,"AZ",34.31,-109.16,"2","B7",406.00,10506.00,0.68,0.90,3.45,775.90,7.80,,"GEN",
5363.00,"Springerville","CAP_GEN_P8223",8223.00,20.00,21.00,"AZ",34.31,-109.16,"3","B7",417.00,10404.00,0.61,0.90,3.50,814.82,7.62,,"GEN",
5364.00,"Springerville","CAP_GEN_P8223",8223.00,20.00,21.00,"AZ",34.31,-109.16,"4","B7",415.00,10546.00,0.50,0.90,3.53,810.79,7.64,,"GEN",
5366.00,"North Valmy","CAP_GEN_P8224",8224.00,25.00,20.00,"NV",40.88,-117.15,"1","B1",254.00,11804.00,0.50,0.90,2.42,605.66,8.73,,"GEN",
5368.00,"North Valmy","CAP_GEN_P8224",8224.00,25.00,20.00,"NV",40.88,-117.15,"2","B7",268.00,11636.00,0.50,0.90,2.52,659.99,8.39,,"GEN",
5373.00,"Cheswick Power Plant","CAP_GEN_P8226",8226.00,11.00,3.00,"PA",40.53,-79.79,"1","C7",565.00,11693.00,0.50,0.90,5.34,985.21,6.93,,"GEN",
878.00,"E D Edwards","CAP_GEN_P856",856.00,4.00,5.00,"IL",40.59,-89.66,"2","C1",245.00,10730.00,0.62,0.90,2.12,618.24,8.65,,"GEN",
879.00,"E D Edwards","CAP_GEN_P856",856.00,4.00,5.00,"IL",40.59,-89.66,"3","C1",315.00,10671.00,0.60,0.90,2.71,745.78,7.94,,"GEN",
884.00,"Grand Tower Energy C","CAP_GEN_P862",862.00,4.00,5.00,"IL",37.65,-89.51,"1","EC",511.00,7433.00,0.13,0.90,1.76,215.99,2.60,,"GEN",
897.00,"Kincaid Generation L","CAP_GEN_P876",876.00,12.00,5.00,"IL",39.59,-89.49,"1","CX",554.00,11266.00,0.50,0.90,5.04,1085.18,6.74,,"GEN",
899.00,"Kincaid Generation L","CAP_GEN_P876",876.00,12.00,5.00,"IL",39.59,-89.49,"2","CX",554.00,11026.00,0.50,0.90,4.94,1083.82,6.74,,"GEN",
901.00,"Powerton","CAP_GEN_P879",879.00,12.00,5.00,"IL",40.54,-89.67,"5","C1",769.00,11828.00,0.50,0.90,7.35,1640.77,7.06,,"GEN",
902.00,"Powerton","CAP_GEN_P879",879.00,12.00,5.00,"IL",40.54,-89.67,"6","C1",769.00,12113.00,0.50,0.90,7.53,1594.62,7.15,,"GEN",
908.00,"Waukegan","CAP_GEN_P883",883.00,12.00,5.00,"IL",42.38,-87.81,"7","C1",328.00,10619.00,0.50,0.90,2.81,715.52,8.09,,"GEN",
909.00,"Waukegan","CAP_GEN_P883",883.00,12.00,5.00,"IL",42.38,-87.81,"8","C1",361.00,11381.00,0.50,0.90,3.32,827.01,7.58,,"GEN",
913.00,"Will County","CAP_GEN_P884",884.00,12.00,5.00,"IL",41.63,-88.06,"4","C1",510.00,10834.00,0.50,0.90,4.46,1006.88,6.96,,"GEN",
916.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"1","C1",158.00,11341.00,0.58,0.90,1.44,486.70,9.68,,"GEN",
918.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"2","C1",158.00,11258.00,0.54,0.90,1.43,484.69,9.70,,"GEN",
920.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"3","C1",158.00,11308.00,0.50,0.90,1.44,491.93,9.63,,"GEN",
922.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"4","C1",158.00,11143.00,0.55,0.90,1.42,472.85,9.82,,"GEN",
924.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"5","C1",158.00,11349.00,0.50,0.90,1.45,491.96,9.63,,"GEN",
926.00,"Joppa Steam","CAP_GEN_P887",887.00,4.00,5.00,"IL",37.20,-88.85,"6","C1",158.00,11340.00,0.50,0.90,1.44,471.31,9.83,,"GEN",
928.00,"Baldwin Energy Compl","CAP_GEN_P889",889.00,4.00,5.00,"IL",38.20,-89.85,"1","B7",576.00,10460.00,0.63,0.90,4.87,1007.57,6.93,,"GEN",
6493.00,"Jack County","CAP_GEN_P55230",55230.00,1.00,18.00,"TX",33.10,-97.95,"CT2","EC",1241.00,7411.00,0.32,0.90,4.27,139.36,1.98,,"GEN",
6494.00,"Liberty Electric Pow","CAP_GEN_P55231",55231.00,10.00,3.00,"PA",39.86,-75.33,"GTG1","EC",562.00,7187.00,0.82,0.90,1.87,151.36,2.01,,"GEN",
6501.00,"Red Oak Power LLC","CAP_GEN_P55239",55239.00,10.00,2.00,"NJ",40.44,-74.34,"0002","EC",775.90,7172.00,0.56,0.90,2.58,172.55,2.24,,"GEN",
6502.00,"Hog Bayou Energy Cen","CAP_GEN_P55241",55241.00,15.00,17.00,"AL",30.74,-88.05,"CT01","EC",230.00,7536.00,0.57,0.90,0.80,205.24,2.80,,"GEN",
6503.00,"Santa Rosa Energy Ce","CAP_GEN_P55242",55242.00,15.00,15.00,"FL",30.56,-87.11,"ST01","EC",235.90,7627.00,0.53,0.90,0.83,95.18,2.81,,"GEN",
6513.00,"Whiting Clean Energy","CAP_GEN_P55259",55259.00,4.00,5.00,"IN",41.67,-87.47,"CT1","EC",513.00,8982.00,0.58,0.90,2.14,152.05,1.99,,"GEN",
6519.00,"TVA Southaven Combin","CAP_GEN_P55269",55269.00,16.00,17.00,"MS",34.99,-90.03,"CTG3","EC",780.00,7050.00,0.56,0.90,2.55,172.76,5.48,,"GEN",
6521.00,"Jackson Generating S","CAP_GEN_P55270",55270.00,5.00,5.00,"MI",42.24,-84.37,"LM5","EC",535.50,8152.00,0.41,0.90,2.03,46.56,1.96,,"GEN",
6522.00,"Tenaska Lindsay Hill","CAP_GEN_P55271",55271.00,15.00,17.00,"AL",32.65,-86.73,"GTG3","EC",455.97,7515.00,0.22,0.90,1.59,146.31,6.55,,"GEN",
6523.00,"Tenaska Lindsay Hill","CAP_GEN_P55271",55271.00,15.00,17.00,"AL",32.65,-86.73,"STG1","EC",391.99,7515.00,0.22,0.90,1.37,383.58,6.55,,"GEN",
6527.00,"Arlington Valley Ene","CAP_GEN_P55282",55282.00,20.00,21.00,"AZ",33.34,-112.89,"STG1","EC",580.00,7353.00,0.45,0.90,1.98,230.99,1.99,,"GEN",
6528.00,"Front Range Power Pl","CAP_GEN_P55283",55283.00,24.00,20.00,"CO",38.62,-104.70,"1","EC",460.00,7505.00,0.57,0.90,1.60,137.17,2.19,,"GEN",
6534.00,"Decatur Energy Cente","CAP_GEN_P55292",55292.00,16.00,17.00,"AL",34.62,-87.02,"CTG1","EC",800.00,7816.00,0.29,0.90,2.90,165.56,2.29,,"GEN",
