PLANT_NAME,EMM_REGION,PLANT_CODE,STATE,LAT,LON,UID,IGRP,SUM_CAP,HEATRATE,CF,FuelRegion,GROUP,CCSROV,CCSF,CCSV,CCSHR,old22emm
Ravenswood,8,2500,NY,73.946,-40.759,4S,2621,75.3,7519,0.691,99,Gas,930.3,0,3.6,8888.8,6
Bethlehem Energy Cen,9,2539,NY,73.764,-42.594,5,2662,166.6,7050,0.643,99,Gas,705.7,0,2.82,8240.7,8
Bethlehem Energy Cen,9,2539,NY,73.764,-42.594,6,2662,166.6,7050,0.643,99,Gas,705.7,0,2.82,8240.7,8
Bethlehem Energy Cen,9,2539,NY,73.764,-42.594,7,2662,166.6,7050,0.643,99,Gas,705.7,0,2.82,8240.7,8
Bethlehem Energy Cen,9,2539,NY,73.764,-42.594,8,2662,257,7050,0.643,99,Gas,705.7,0,2.82,8240.7,8
Buck,14,2720,NC,80.377,-35.713,CT11,2845,176.3,7104,0.635,99,Gas,664.4,0,2.59,8314.6,16
Buck,14,2720,NC,80.377,-35.713,CT12,2845,175.1,7104,0.635,99,Gas,664.4,0,2.59,8314.6,16
Buck,14,2720,NC,80.377,-35.713,ST10,2845,316.8,7104,0.635,99,Gas,664.4,0,2.59,8314.6,16
Dan River,14,2723,NC,79.721,-36.486,CT8,2858,165,7165,0.696,99,Gas,1010.7,0,3.69,8398.3,16
Dan River,14,2723,NC,79.721,-36.486,CT9,2858,166,7165,0.696,99,Gas,1008.3,0,3.68,8398.3,16
Dan River,14,2723,NC,79.721,-36.486,ST7,2858,320,7165,0.696,99,Gas,779.4,0,3.05,8398.3,16
Northeastern,17,2963,OK,95.701,-36.432,1,3113,146,8045,0.495,99,Gas,725.9,0,3.11,9633.4,18
Northeastern,17,2963,OK,95.701,-36.432,1A,3113,149,8045,0.495,99,Gas,725.9,0,3.11,9633.4,18
Northeastern,17,2963,OK,95.701,-36.432,1B,3113,149,8045,0.495,99,Gas,725.9,0,3.11,9633.4,18
Anadarko Plant,17,3006,OK,98.23,-35.085,4,3150,94,9045,0.308,99,Gas,1673.3,0,5.1,11103.4,18
Anadarko Plant,17,3006,OK,98.23,-35.085,5,3150,94,9007,0.322,99,Gas,1673.3,0,5.08,11046.2,18
Anadarko Plant,17,3006,OK,98.23,-35.085,6,3150,94,8939,0.358,99,Gas,1673.3,0,5.04,10944.1,18
Brunot Island,11,3096,PA,80.044,-40.465,2A,3200,46,11689,0.018,99,Gas,925.1,0,5.2,15371.6,11
Brunot Island,11,3096,PA,80.044,-40.465,2B,3200,48,11689,0.018,99,Gas,925.1,0,5.2,15371.6,11
Brunot Island,11,3096,PA,80.044,-40.465,ST4,3200,101,11689,0.018,99,Gas,925.1,0,5.2,15371.6,11
Hunlock Power Statio,10,3176,PA,76.07,-41.201,3,3333,30.1,8072,0.559,99,Gas,1291.8,0,4.54,9672.2,9
Hunlock Power Statio,10,3176,PA,76.07,-41.201,5,3333,48.7,8072,0.559,99,Gas,1291.8,0,4.54,9672.2,9
Hunlock Power Statio,10,3176,PA,76.07,-41.201,6,3333,48.4,8072,0.559,99,Gas,1291.8,0,4.54,9672.2,9
Manchester Street,7,3236,RI,71.404,-41.817,G10A,3341,110.1,8163,0.465,99,Gas,1125.8,0,4.19,9803.1,5
Manchester Street,7,3236,RI,71.404,-41.817,G11A,3341,110.2,8163,0.465,99,Gas,1125.8,0,4.19,9803.1,5
Manchester Street,7,3236,RI,71.404,-41.817,GE10,3341,46.9,8163,0.465,99,Gas,1125.8,0,4.19,9803.1,5
Manchester Street,7,3236,RI,71.404,-41.817,GE11,3341,46.8,8163,0.465,99,Gas,1122.9,0,4.19,9803.1,5
Manchester Street,7,3236,RI,71.404,-41.817,GE9A,3341,107.1,8163,0.465,99,Gas,1137.1,0,4.17,9803.1,5
Manchester Street,7,3236,RI,71.404,-41.817,GEN9,3341,54.4,8163,0.465,99,Gas,1137.1,0,4.17,9803.1,5
Urquhart,14,3295,SC,81.911,-33.435,1,3394,64,7920,0.425,99,Gas,942.1,0,3.59,9454.7,16
Urquhart,14,3295,SC,81.911,-33.435,2,3394,64,7920,0.425,99,Gas,942.1,0,3.59,9454.7,16
Urquhart,14,3295,SC,81.911,-33.435,CT1,3396,162,7920,0.425,99,Gas,942.1,0,3.59,9454.7,16
Urquhart,14,3295,SC,81.911,-33.435,CT2,3396,168,7920,0.425,99,Gas,926.6,0,3.55,9454.7,16
John Sevier,16,3405,TN,82.964,-36.377,CTG1,3459,165,7050,0.489,99,Gas,690.6,0,2.77,8240.7,15
John Sevier,16,3405,TN,82.964,-36.377,CTG2,3459,165,7050,0.489,99,Gas,690.6,0,2.77,8240.7,15
John Sevier,16,3405,TN,82.964,-36.377,CTG3,3459,165,7050,0.489,99,Gas,690.6,0,2.77,8240.7,15
John Sevier,16,3405,TN,82.964,-36.377,STG1,3459,383,7050,0.489,99,Gas,690.6,0,2.77,8240.7,15
Nueces Bay,1,3441,TX,97.419,-27.819,7,3518,319,7745,0.339,99,Gas,721.4,0,3.14,9206.4,1
Nueces Bay,1,3441,TX,97.419,-27.819,8,3518,157,7745,0.339,99,Gas,721.4,0,3.14,9206.4,1
Nueces Bay,1,3441,TX,97.419,-27.819,9,3518,157,7745,0.339,99,Gas,721.4,0,3.14,9206.4,1
Victoria,1,3443,TX,97.01,-28.788,5,3520,125,8063,0.276,99,Gas,845.8,0,3.49,9659.2,1
Victoria,1,3443,TX,97.01,-28.788,7,3520,160,8063,0.276,99,Gas,845.8,0,3.49,9659.2,1
Newman,20,3456,TX,106.432,-31.984,4,3525,83,8906,0.443,99,Gas,1111.2,0,4,10894.6,19
Newman,20,3456,TX,106.432,-31.984,5CA1,3525,141.9,8906,0.443,99,Gas,875.7,0,3.81,10894.6,19
Newman,20,3456,TX,106.432,-31.984,5CT1,3525,70,8906,0.443,99,Gas,875.7,0,3.81,10894.6,19
Newman,20,3456,TX,106.432,-31.984,5CT2,3525,70,8906,0.443,99,Gas,875.7,0,3.81,10894.6,19
Newman,20,3456,TX,106.432,-31.984,CT1,3525,72,8906,0.443,99,Gas,1111.2,0,4,10894.6,19
Newman,20,3456,TX,106.432,-31.984,CT2,3525,72,8906,0.443,99,Gas,1111.2,0,4,10894.6,19
T H Wharton,1,3469,TX,95.531,-29.942,3,3535,104,9421,0.103,99,Gas,898.2,0,3.72,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,31,3535,57,9421,0.103,99,Gas,898.2,0,3.72,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,32,3535,57,9421,0.103,99,Gas,898.2,0,3.72,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,33,3535,57,9421,0.103,99,Gas,898.2,0,3.72,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,34,3535,57,9421,0.103,99,Gas,898.2,0,3.72,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,4,3535,104,9421,0.103,99,Gas,927,0,3.67,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,41,3535,57,9421,0.103,99,Gas,927,0,3.67,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,42,3535,57,9421,0.103,99,Gas,927,0,3.67,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,43,3535,57,9421,0.103,99,Gas,927,0,3.67,11675.4,1
T H Wharton,1,3469,TX,95.531,-29.942,44,3535,57,9421,0.103,99,Gas,927,0,3.67,11675.4,1
Silas Ray,1,3559,TX,97.521,-25.913,6,3581,20,10409,0.106,99,Gas,1717.8,0,6.75,13231.9,1
Silas Ray,1,3559,TX,97.521,-25.913,9,3581,42,10409,0.106,99,Gas,1717.8,0,6.75,13231.9,1
J Robert Massengale,17,3604,TX,101.841,-33.604,6A,3604,18,9060,0.273,99,Gas,1430.1,0,5.89,11126,18
J Robert Massengale,17,3604,TX,101.841,-33.604,7,3604,18,9060,0.273,99,Gas,1430.1,0,5.89,11126,18
J Robert Massengale,17,3604,TX,101.841,-33.604,8,3604,38,9060,0.273,99,Gas,1430.1,0,5.89,11126,18
Sam Rayburn,1,3631,TX,97.135,-28.895,10,3623,37,9238,0.173,99,Gas,1005.9,0,4.45,11395.6,1
Sam Rayburn,1,3631,TX,97.135,-28.895,7,3627,49,9238,0.173,99,Gas,1005.9,0,4.45,11395.6,1
Sam Rayburn,1,3631,TX,97.135,-28.895,8,3627,49,9238,0.173,99,Gas,1005.9,0,4.45,11395.6,1
Sam Rayburn,1,3631,TX,97.135,-28.895,9,3627,48,9238,0.173,99,Gas,1005.9,0,4.45,11395.6,1
Chesterfield,13,3797,VA,77.383,-37.382,CT7,3727,142,7349,0.757,99,Gas,1151.6,0,3.56,8652.2,16
Chesterfield,13,3797,VA,77.383,-37.382,CT8,3727,140,7349,0.757,99,Gas,1151.1,0,3.53,8652.2,16
Chesterfield,13,3797,VA,77.383,-37.382,CW7,3728,55,9732,0.757,99,Gas,1151.6,0,4.71,12156.8,16
Chesterfield,13,3797,VA,77.383,-37.382,CW8,3728,60,9732,0.757,99,Gas,1151.1,0,4.68,12156.8,16
Possum Point,13,3804,VA,77.281,-38.537,6A,3740,148.5,7218,0.664,99,Gas,631.6,0,2.65,8471.2,16
Possum Point,13,3804,VA,77.281,-38.537,6B,3740,148.5,7218,0.664,99,Gas,631.6,0,2.65,8471.2,16
Possum Point,13,3804,VA,77.281,-38.537,6ST,3741,262,7218,0.664,99,Gas,631.6,0,2.65,8471.2,16
Port Washington Gene,3,4040,WI,87.869,-43.384,1CT1,3880,165.8,7050,0.376,99,Gas,635.6,0,2.62,8240.7,11
Port Washington Gene,3,4040,WI,87.869,-43.384,1CT2,3880,165.8,7050,0.376,99,Gas,635.6,0,2.62,8240.7,11
Port Washington Gene,3,4040,WI,87.869,-43.384,2CT1,3880,165.8,7050,0.376,99,Gas,641.4,0,2.62,8240.7,11
Port Washington Gene,3,4040,WI,87.869,-43.384,2CT2,3880,165.8,7050,0.376,99,Gas,641.4,0,2.62,8240.7,11
Port Washington Gene,3,4040,WI,87.869,-43.384,ST1,3880,209.2,7050,0.376,99,Gas,635.6,0,2.62,8240.7,11
Port Washington Gene,3,4040,WI,87.869,-43.384,ST2,3880,209.2,7050,0.376,99,Gas,641.4,0,2.62,8240.7,11
Thomas C Ferguson,1,4937,TX,98.371,-30.558,CT-1,4029,168,7050,0.724,99,Gas,993.7,0,3.63,8240.7,1
Thomas C Ferguson,1,4937,TX,98.371,-30.558,CT-2,4029,168,7050,0.724,99,Gas,993.7,0,3.63,8240.7,1
Thomas C Ferguson,1,4937,TX,98.371,-30.558,STG,4029,180,7050,0.724,99,Gas,967,0,3.55,8240.7,1
Barney M Davis,1,4939,TX,97.312,-27.606,2,4031,319,7736,0.346,99,Gas,1483.3,0,6.28,9193.7,1
Barney M Davis,1,4939,TX,97.312,-27.606,3,4031,157,7736,0.346,99,Gas,741.7,0,3.14,9193.7,1
Barney M Davis,1,4939,TX,97.312,-27.606,4,4031,157,7736,0.346,99,Gas,741.7,0,3.14,9193.7,1
Manatee,2,6042,FL,82.346,-27.606,3,4177,428,7077,0.646,99,Gas,608.1,0,2.57,8277.7,2
Manatee,2,6042,FL,82.346,-27.606,A,4177,170.7,7077,0.646,99,Gas,608.1,0,2.57,8277.7,2
Manatee,2,6042,FL,82.346,-27.606,B,4177,170.7,7077,0.646,99,Gas,608.1,0,2.57,8277.7,2
Manatee,2,6042,FL,82.346,-27.606,C,4177,170.7,7077,0.646,99,Gas,608.1,0,2.57,8277.7,2
Manatee,2,6042,FL,82.346,-27.606,D,4177,170.7,7077,0.646,99,Gas,608.1,0,2.57,8277.7,2
Martin,2,6043,FL,80.563,-27.054,3GT1,4179,156.3,7334,0.433,99,Gas,687.6,0,2.8,8631.4,2
Martin,2,6043,FL,80.563,-27.054,3GT2,4179,156.3,7334,0.433,99,Gas,687.6,0,2.8,8631.4,2
Martin,2,6043,FL,80.563,-27.054,3ST,4179,312.6,7334,0.433,99,Gas,687.6,0,2.8,8631.4,2
Martin,2,6043,FL,80.563,-27.054,4GT1,4179,156.3,7334,0.433,99,Gas,672.9,0,2.82,8631.4,2
Martin,2,6043,FL,80.563,-27.054,4GT2,4179,156.3,7334,0.433,99,Gas,672.9,0,2.82,8631.4,2
Martin,2,6043,FL,80.563,-27.054,4ST,4179,312.6,7334,0.433,99,Gas,672.9,0,2.82,8631.4,2
Martin,2,6043,FL,80.563,-27.054,8,4180,851.4,7334,0.433,99,Gas,609.3,0,2.67,8631.4,2
Martin,2,6043,FL,80.563,-27.054,8A,4180,169.8,7334,0.433,99,Gas,609.3,0,2.67,8631.4,2
Martin,2,6043,FL,80.563,-27.054,8B,4180,169.8,7334,0.433,99,Gas,609.3,0,2.67,8631.4,2
Martin,2,6043,FL,80.563,-27.054,8C,4180,169.8,7334,0.433,99,Gas,609.3,0,2.67,8631.4,2
Martin,2,6043,FL,80.563,-27.054,8D,4180,169.8,7334,0.433,99,Gas,609.3,0,2.67,8631.4,2
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,3,4286,153.2,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,3CT,4286,153.2,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,3ST,4286,173.6,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,4,4286,156.8,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,4CT,4286,156.8,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Victor J Daniel Jr,15,6073,MS,88.555,-30.532,4ST,4286,175.4,7094,0.835,99,Gas,659,0,2.71,8300.9,14
Stony Brook,7,6081,MA,72.511,-42.198,CA1,4313,96,9299,0.052,99,Gas,859.7,0,3.9,11488.6,5
Stony Brook,7,6081,MA,72.511,-42.198,CT1,4315,69.701,9299,0.073,99,Gas,859.7,0,3.9,11488.6,5
Stony Brook,7,6081,MA,72.511,-42.198,CT2,4317,69.701,9299,0.073,99,Gas,859.7,0,3.9,11488.6,5
Stony Brook,7,6081,MA,72.511,-42.198,CT3,4319,69.701,9299,0.073,99,Gas,859.7,0,3.9,11488.6,5
Fort St Vrain,24,6112,CO,104.874,-40.246,1,4378,301,7766,0.548,99,Gas,784.9,0,3.11,9236.1,22
Fort St Vrain,24,6112,CO,104.874,-40.246,2,4378,123,7766,0.548,99,Gas,784.9,0,3.11,9236.1,22
Fort St Vrain,24,6112,CO,104.874,-40.246,3,4378,128,7766,0.548,99,Gas,784.9,0,3.11,9236.1,22
Fort St Vrain,24,6112,CO,104.874,-40.246,4,4378,128,7766,0.548,99,Gas,784.9,0,3.11,9236.1,22
Hutchinson Plant #2,3,6358,MN,94.349,-44.889,2,4667,41,10707,0.03,99,Gas,1947.4,0,7.77,13717.2,4
Hutchinson Plant #2,3,6358,MN,94.349,-44.889,3,4667,10,10707,0.03,99,Gas,1947.4,0,7.77,13717.2,4
Harry Allen,20,7082,NV,114.902,-36.431,5,4886,151.6,7050,0.748,99,Gas,713.2,0,2.84,8240.7,19
Harry Allen,20,7082,NV,114.902,-36.431,6,4886,151.6,7050,0.748,99,Gas,713.2,0,2.84,8240.7,19
Harry Allen,20,7082,NV,114.902,-36.431,7,4886,206.8,7050,0.748,99,Gas,713.2,0,2.84,8240.7,19
Hay Road,10,7153,DE,75.507,-39.744,HR1,4912,126,8132,0.426,99,Gas,675,0,2.9,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR2,4912,126,8132,0.426,99,Gas,675,0,2.9,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR3,4912,126,8132,0.426,99,Gas,675,0,2.9,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR4,4912,187,8132,0.426,99,Gas,675,0,2.9,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR5,4912,128,8132,0.426,99,Gas,658.7,0,2.93,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR6,4912,128,8132,0.426,99,Gas,658.7,0,2.93,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR7,4912,128,8132,0.426,99,Gas,658.7,0,2.93,9758.4,9
Hay Road,10,7153,DE,75.507,-39.744,HR8,4912,187,8132,0.426,99,Gas,658.7,0,2.93,9758.4,9
Cane Island,2,7238,FL,81.533,-28.276,2,4942,69,7383,0.502,99,Gas,1276.7,0,4.18,8699.4,2
Cane Island,2,7238,FL,81.533,-28.276,2A,4943,39,7383,0.502,99,Gas,1276.7,0,4.18,8699.4,2
Cane Island,2,7238,FL,81.533,-28.276,3,4944,150,7383,0.502,99,Gas,875.5,0,3.4,8699.4,2
Cane Island,2,7238,FL,81.533,-28.276,3A,4945,90,7383,0.502,99,Gas,875.5,0,3.4,8699.4,2
Cane Island,2,7238,FL,81.533,-28.276,4,4945,160,7383,0.502,99,Gas,805.5,0,3.24,8699.4,2
Cane Island,2,7238,FL,81.533,-28.276,4A,4945,130,7383,0.502,99,Gas,805.5,0,3.24,8699.4,2
Central Energy Plant,2,7294,FL,81.581,-28.426,STG,4971,16,8481,0.684,99,Gas,9999,0,0,10265.4,2
State Line Combined,18,7296,MO,94.614,-37.066,42401,4973,159,7384,0.433,99,Gas,657,0,2.81,8700.8,17
State Line Combined,18,7296,MO,94.614,-37.066,42402,4973,158,7384,0.433,99,Gas,657,0,2.81,8700.8,17
State Line Combined,18,7296,MO,94.614,-37.066,42403,4973,178,7384,0.433,99,Gas,657,0,2.81,8700.8,17
Hines Energy Complex,2,7302,FL,81.87,-27.788,1GT,4974,151,7190,0.684,99,Gas,673.6,0,2.78,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,1GT2,4974,151,7190,0.684,99,Gas,673.6,0,2.78,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,1ST,4974,160,7190,0.684,99,Gas,673.6,0,2.78,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,2GT,4974,154,7190,0.684,99,Gas,652.3,0,2.73,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,2GT2,4974,154,7190,0.684,99,Gas,652.3,0,2.73,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,2ST,4974,182,7190,0.684,99,Gas,652.3,0,2.73,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,3GT,4974,155,7190,0.684,99,Gas,657.9,0,2.75,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,3GT2,4974,155,7190,0.684,99,Gas,657.9,0,2.75,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,3ST,4974,178,7190,0.684,99,Gas,657.9,0,2.75,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,4GT,4974,151,7190,0.684,99,Gas,666.5,0,2.77,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,4GT2,4974,151,7190,0.684,99,Gas,666.5,0,2.77,8432.7,2
Hines Energy Complex,2,7302,FL,81.87,-27.788,4ST,4974,170,7190,0.684,99,Gas,666.5,0,2.77,8432.7,2
Richard M Flynn,8,7314,NY,73.064,-40.816,NA1,4978,89.6,7959,0.875,99,Gas,1154.2,0,4.25,9510.4,7
Coyote Springs,23,7350,OR,119.674,-45.848,1,5020,165,7396,0.776,99,Gas,841.9,0,3.26,8717.4,21
Coyote Springs,23,7350,OR,119.674,-45.848,2,5020,70,7396,0.776,99,Gas,841.9,0,3.26,8717.4,21
Midulla Generating S,2,7380,FL,81.963,-27.642,CT1,5027,151,7312,0.514,99,Gas,676.6,0,2.85,8601,2
Midulla Generating S,2,7380,FL,81.963,-27.642,CT2,5027,151,7312,0.514,99,Gas,676.6,0,2.85,8601,2
Midulla Generating S,2,7380,FL,81.963,-27.642,ST3,5029,179,7312,0.514,99,Gas,676.6,0,2.85,8601,2
Arthur Von Rosenberg,1,7512,TX,98.384,-29.257,1,5080,157,7178,0.442,99,Gas,660.9,0,2.73,8416.2,1
Arthur Von Rosenberg,1,7512,TX,98.384,-29.257,2,5080,170,7178,0.442,99,Gas,660.9,0,2.73,8416.2,1
Arthur Von Rosenberg,1,7512,TX,98.384,-29.257,3,5080,190,7178,0.442,99,Gas,660.9,0,2.73,8416.2,1
Carson Ice-Gen Proje,21,7527,CA,121.462,-38.446,2,5085,16.6,9384,0.744,99,Gas,9999,0,0,11618.6,20
Ponca City,17,7546,OK,97.086,-36.72,1,5091,18.8,9188,0.051,99,Gas,9999,0,0,11319.6,18
SCA Cogen 2,21,7551,CA,121.4,-38.531,CCST,5096,37.6,8410,0.637,99,Gas,1162.4,0,4.5,10161.5,20
SCA Cogen 2,21,7551,CA,121.4,-38.531,CT1A,5096,47.6,8410,0.637,99,Gas,1162.4,0,4.5,10161.5,20
SCA Cogen 2,21,7551,CA,121.4,-38.531,CT1B,5096,47.6,8410,0.637,99,Gas,1162.4,0,4.5,10161.5,20
SPA Cogen 3,21,7552,CA,121.474,-38.511,CCCT,5098,111,8380,0.69,99,Gas,1007.9,0,4.33,10117.8,20
SPA Cogen 3,21,7552,CA,121.474,-38.511,CCST,5098,53,8380,0.69,99,Gas,1007.9,0,4.33,10117.8,20
St Francis Energy Fa,4,7604,MO,90.178,-36.585,1,5118,230,7429,0.165,99,Gas,878.1,0,3.52,8763.3,13
St Francis Energy Fa,4,7604,MO,90.178,-36.585,2,5118,234,7430,0.161,99,Gas,850.6,0,3.42,8764.7,13
River Road Gen Plant,23,7605,WA,122.726,-45.65,1,5119,220,7273,0.681,99,Gas,908.5,0,3.43,8547.1,21
Washington County Co,15,7697,AL,88.016,-31.25,1,5134,75,10398,0.92,99,Gas,1297.7,0,6.07,13214.1,14
Washington County Co,15,7697,AL,88.016,-31.25,2,5134,25,10398,0.92,99,Gas,1297.7,0,6.07,13214.1,14
General Electric Pla,15,7698,AL,86.525,-32.31,1,5135,85,12149,0.619,99,Gas,1313.6,0,7.16,16177.1,14
General Electric Pla,15,7698,AL,86.525,-32.31,2,5135,12,12149,0.619,99,Gas,9999,0,0,16177.1,14
Tiger Bay,2,7699,FL,81.849,-27.746,CT1,5136,134,7749,0.591,99,Gas,954,0,3.69,9212.1,2
Tiger Bay,2,7699,FL,81.849,-27.746,CW1,5136,71,7749,0.591,99,Gas,954,0,3.69,9212.1,2
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT1A,5141,182.6,7050,0.599,99,Gas,625.1,0,2.61,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT1B,5141,182.6,7050,0.599,99,Gas,625.1,0,2.61,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT2A,5141,186.6,7050,0.599,99,Gas,595.4,0,2.52,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT2B,5141,186.6,7050,0.599,99,Gas,595.4,0,2.52,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT3A,5141,184.9,7050,0.599,99,Gas,603.2,0,2.52,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,CT3B,5141,184.9,7050,0.599,99,Gas,603.2,0,2.52,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,ST1,5141,191.8,7050,0.599,99,Gas,625.1,0,2.61,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,ST2,5141,259,7050,0.599,99,Gas,595.4,0,2.52,8240.7,14
H Allen Franklin Com,15,7710,AL,85.098,-32.608,ST3,5141,256.7,7050,0.599,99,Gas,603.2,0,2.52,8240.7,14
Theodore Cogen Facil,15,7721,AL,88.128,-30.525,1,5144,160,7050,0.715,99,Gas,890,0,3.33,8240.7,14
Theodore Cogen Facil,15,7721,AL,88.128,-30.525,2,5144,64.7,7050,0.715,99,Gas,890,0,3.33,8240.7,14
Chouteau,17,7757,OK,95.277,-36.222,1,5152,132,7433,0.378,99,Gas,658.8,0,2.82,8768.9,18
Chouteau,17,7757,OK,95.277,-36.222,2,5152,131,7433,0.378,99,Gas,658.8,0,2.82,8768.9,18
Chouteau,17,7757,OK,95.277,-36.222,3,5152,126,7433,0.378,99,Gas,658.8,0,2.82,8768.9,18
Chouteau,17,7757,OK,95.277,-36.222,4,5152,137,7433,0.378,99,Gas,643.2,0,2.85,8768.9,18
Chouteau,17,7757,OK,95.277,-36.222,5,5152,137,7433,0.378,99,Gas,643.2,0,2.85,8768.9,18
Chouteau,17,7757,OK,95.277,-36.222,6,5152,136,7433,0.378,99,Gas,643.2,0,2.85,8768.9,18
Allegany Cogen,9,7784,NY,78.069,-42.503,2,5197,20,8481,0.133,99,Gas,9999,0,0,10265.4,8
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,10,5218,178,7050,0.763,99,Gas,615.1,0,2.55,8240.7,16
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,7,5220,160,7050,0.763,99,Gas,667.6,0,2.72,8240.7,16
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,8,5220,157,7050,0.763,99,Gas,667.6,0,2.72,8240.7,16
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,9,5220,178,7050,0.763,99,Gas,615.1,0,2.55,8240.7,16
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,ST4,5221,165,7050,0.763,99,Gas,667.6,0,2.72,8240.7,16
Sherwood H Smith Jr,14,7805,NC,79.741,-34.839,ST5,5221,250,7050,0.763,99,Gas,615.1,0,2.55,8240.7,16
Rowan,14,7826,NC,80.602,-35.731,4,5241,160.1,7095,0.632,99,Gas,697.1,0,2.71,8302.3,16
Rowan,14,7826,NC,80.602,-35.731,5,5242,160.1,7095,0.632,99,Gas,697.1,0,2.71,8302.3,16
Rowan,14,7826,NC,80.602,-35.731,STG,5242,156.6,7095,0.632,99,Gas,697.1,0,2.71,8302.3,16
John S Rainey,14,7834,SC,82.774,-34.348,CT1A,5248,150,7074,0.776,99,Gas,724.3,0,2.66,8273.5,16
John S Rainey,14,7834,SC,82.774,-34.348,CT1B,5248,150,7074,0.776,99,Gas,724.3,0,2.66,8273.5,16
John S Rainey,14,7834,SC,82.774,-34.348,ST1S,5251,160,7074,0.776,99,Gas,724.3,0,2.66,8273.5,16
Lagoon Creek,16,7845,TN,89.396,-35.658,CTG1,5260,160,7535,0.53,99,Gas,632.7,0,2.81,8911.2,15
Lagoon Creek,16,7845,TN,89.396,-35.658,CTG2,5260,160,7535,0.53,99,Gas,632.7,0,2.81,8911.2,15
Lagoon Creek,16,7845,TN,89.396,-35.658,STG1,5262,205,7535,0.53,99,Gas,632.7,0,2.81,8911.2,15
Brandy Branch,2,7846,FL,81.947,-30.321,2,5264,158.6,7112,0.764,99,Gas,653.5,0,2.69,8325.6,2
Brandy Branch,2,7846,FL,81.947,-30.321,3,5264,158.6,7112,0.764,99,Gas,653.5,0,2.69,8325.6,2
Brandy Branch,2,7846,FL,81.947,-30.321,4,5264,185,7112,0.764,99,Gas,653.5,0,2.69,8325.6,2
Encogen,23,7870,WA,122.486,-48.746,CTG1,5282,34.5,9225,0.135,99,Gas,1145.8,0,4.54,11375.9,21
Encogen,23,7870,WA,122.486,-48.746,CTG2,5282,34.5,9225,0.135,99,Gas,1145.8,0,4.54,11375.9,21
Encogen,23,7870,WA,122.486,-48.746,CTG3,5283,34.5,9225,0.135,99,Gas,1145.8,0,4.54,11375.9,21
Encogen,23,7870,WA,122.486,-48.746,STG,5284,55.9,9225,0.135,99,Gas,1145.8,0,4.54,11375.9,21
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,1A,5286,156,7397,0.488,99,Gas,743.5,0,2.99,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,1B,5286,156,7397,0.488,99,Gas,743.5,0,2.99,8718.8,2
