ID,Capacity_MMT,INJ_TYPE,SITE_NAME,T_NODE,EMM_REGION,Fuel_Region,OGSM_Region,State,LAT,LON,SiteMax_MMT,THICKNESS,Dtop,PA,Sdrill,MaxUse,ASMDisc,FormA,FormInjRate,Rdrill,Asdrill,MidDensity,lith_coeff,porosity,DCMW,S2DL,Mwells,ASMWell,ASMWell_Str_D,S3D,Maxprojinjrate,MaxWellInjRate,Inj_W_D,Str_D,Rdepth,Mwells_Rdepth,Rdepth_Cdia_Mwells,Mwells_Rdrill,AS_ASM,FpipeCC,INJ_R,PADepCC,Plume_R,Fin_ind,S5YR_ind,ResMWells,Tonnes,I_Wells,PA_B,MW_depth,M_Wells,Pdia,DCM_Wells,Inj_depth,DCMW_AC,wellPa_ETUC,ResmWell_ETUC,PlumeR_ETUC,W_PlumeR_ETUC,StratT,PreopSite,PreopWell,PreopPA,DiscPISC,FiveETUC,ThreeTRC
176,911.9329001,General,CA_SAL_Repetto Sst2b,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,176.1,1000,8800,17.04,5.39883863,0.4,76.05,320,3660,5.39883863,4.62203429,704.05,0.07,0.24,67.51,2.71,6.26,4.26,41967.31,30.0883,10958.9,1.3359,9.35,0.00985,8.85,55406.66,415549.99,33800185.61,19692824.66,865371.16,3.2,34.5594,0.9611,0.0161,0.032608,5,3.2,4,55.03,8650,9,8.37,9,9850,279544,392700,56435,15846,21107,35209309,12239806,27938965,486348,82522910,6951578,4300718
177,843.2161881,General,CA_SAL_Repetto Sst2c,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,162.9,1000,9800,18.43,6.06060783,0.4,76.05,320,3660,6.06060783,5.26801573,710.18,0.07,0.22,67.51,2.93,6.61,4.6075,49995.23,34.1903,10958.9,1.3359,10.35,0.01085,9.85,65087.37,488155.28,40047617.47,24274252.36,935893.36,3.2,38.2798,1.039,0.0174,0.032608,5,3.2,4,62.71,9650,10,8.94,9,10850,279544,430100,59535,16479,21950,39065629,12872603,31127393,524681,90057382,7748235,4980153
178,212.6260614,General,CA_SAL_Repetto Sst3a,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,105,700,12000,28.55,7.35052537,0.4,76.05,125,3660,7.35052537,6.73444337,720.42,0.07,0.2,85.94,4.54,9.14,7.1375,91010.49,58.1261,10958.9,1.3359,12.4,0.01275,12.05,110113.84,825853.78,67169672.45,48070980.48,1449802.48,3.2,53.4034,1.612,0.027,0.032608,8,3.2,4,92.29,11850,15,10.84,12,12750,360376,663850,65425,20510,27320,46573314,15692548,37335165,804017,128154120,9299323,8441680
179,289.9991832,General,CA_SAL_Repetto Sst3b,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,143.4,1000,12700,20.93,8.04510411,0.4,76.05,125,3660,8.04510411,7.21285945,724,0.07,0.19,73.09,3.33,7.23,5.2325,71962.08,44.5879,10958.9,1.3359,13.25,0.01375,12.75,92228.47,691713.54,58195110.46,37749261.89,1062988.48,3.2,48.3035,1.1803,0.0197,0.032608,6,3.2,4,84.17,12550,11,10.35,10,13750,304804,486200,68525,17562,23393,50612037,14410277,40674517,593764,112433777,10133711,7086139
180,260.8522915,General,CA_SAL_Repetto Sst3c,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,129,1000,13700,23.27,8.7496524,0.4,76.05,125,3660,8.7496524,7.905372,727.85,0.07,0.17,73.09,3.7,7.82,5.8175,85821.31,51.8708,10958.9,1.3359,14.25,0.01475,13.75,107502.92,806271.86,68408228.25,45996567.61,1181763.79,3.2,53.6128,1.3121,0.0219,0.032608,6,3.2,4,95.24,13550,12,11.01,10,14750,304804,542300,71625,18517,24665,54706458,15274250,44059729,658324,122540817,10979564,7979912
181,231.2772039,General,CA_SAL_Repetto Sst3d,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,114.3,1000,14700,26.25,9.46362218,0.4,76.05,125,3660,9.46362218,8.60797247,731.37,0.07,0.15,80.16,4.18,8.56,6.5625,103358.33,61.2032,10958.9,1.3359,15.25,0.01575,14.75,126295.9,947219.25,81031639.27,56489250.28,1332884.46,3.2,59.8271,1.4808,0.0248,0.032608,7,3.2,4,108.03,14550,14,11.73,11,15750,335116,607750,74725,19666,26195,58853618,16308648,47488280,740466,138642041,11836251,9757386
182,122.952244,General,KY_SAL_Rome Trough Sst1,S_KY_Rome Trough SsT,16,16,1,KY,37.314,-83.542,0.6,100,11000,4916.8,1.38946803,0.4,76.05,10380,3.11,1.38946803,1.3283613,714.24,0.06,0.01,185.12,782.53,1231.2,1229.2,13705581.66,9420.4028,10958.9,0.00113515,11.1,0.01115,11.05,13604761.65,102035712.4,1710713249,1632821902,99864276.52,0.065082976,102.7817,282.0948,4.7183,0.032608,1230,0.0651,80,188.41,10850,50,15.49,29,11150,801584,2337500,60465,38384,1022546,10889236,76736357,193668741,2775974,303910702,2387111,7043006
183,31.3425341,General,WV_SAL_Rome Trough Sst2,E_WV_OGSM_1,11,11,1,WV,38.546,-81.795,0.6,75,15000,2413.6,2.92683758,0.4,76.05,3448,3.02,2.92683758,2.7702083,730.82,0.06,0.01,185.12,384.14,605.4,603.4,9126425,11341.0191,4128.36,0.0011023,15.0875,0.015125,15.05,9111270,68334525,1771907473,1671543690,130131494.1,0.04994536,119.2074,282.0948,4.7183,0.032608,604,0.0499,63,226.82,14850,50,16.99,29,15125,801584,2337500,72788,38384,805255,20955084,65716716,272930013,2775974,342748708,4296685,11679838
184,887.4611096,General,KY_SAL_Rose Run1,E_KY_OGSM_1,16,16,1,KY,37.418,-83.461,3.9,83,5390,796.23,0.51999758,0.4,76.05,12133,58,0.51999758,0.4917076,664.23,0.06,0.08,185.12,126.72,201.06,199.0575,1099399.72,1077.8485,10958.9,0.02117,5.4815,0.005523,5.44,1093757.87,8203184,104549897.5,97878543.37,24258245.8,0.401892062,83.2153,43.3992,0.7259,0.032608,200,0.4019,27,140.12,5240,50,13.36,29,5523,801584,2337500,43021,38384,345109,5502145,35168686,32885684,2775974,234690393,1186772,4240914
185,1824.199493,General,OH_SAL_Rose Run2,E_OH_OGSM_1,11,4,1,OH,40.036,-81.732,6,107,6935,504.44,0.5870311,0.4,76.05,15800,91.36,0.5870311,0.55207163,684.87,0.06,0.1,185.12,80.28,128.11,126.11,894365.82,764.3355,10958.9,0.0333464,7.0385,0.007092,6.985,894842.15,6711316.09,75204032.5,69621262.43,15368280.6,0.634371318,88.8877,28.2095,0.4718,0.032608,127,0.6344,27,152.87,6785,50,13.95,29,7092,801584,2337500,47885,38384,345109,5959217,35973149,36495214,2775974,249950466,1319752,4495596
186,2531.405577,General,PA_SAL_Rose Run3,E_PA_OGSM_1,10,3,1,PA,40.926,-78.869,15.9,320,13822,188.68,2.42861835,0.4,76.05,8201,360.55,2.42861835,2.1887323,727.04,0.06,0.08,185.12,30.03,49.17,47.17,669438.05,410.3482,10958.9,0.13160075,14.032,0.014192,13.872,682087.62,5115657.12,119415405.4,103242719.6,9580636.3,1.695989722,119.3574,10.6451,0.1781,0.032608,48,1.696,19,217.48,13672,50,16.64,29,14192,801584,2337500,69895,38384,242855,17774281,35570374,70786679,2775974,321413397,3690497,9970347
187,988.6418186,General,PA_SAL_Rose Run4,E_PA_OGSM_1,10,3,1,PA,41.462,-79.693,7.5,158,9344,394.16,0.96013874,0.4,76.05,6691,172.01,0.96013874,0.89379621,704.86,0.06,0.08,185.12,62.73,100.54,98.54,941256.69,695.8776,10958.9,0.06278365,9.473,0.009552,9.394,944475.33,7083564.97,96532611.65,88074922.99,16011474.01,0.811850836,99.0906,22.5676,0.3775,0.032608,99,0.8119,19,173.97,9194,50,14.88,29,9552,801584,2337500,55511,38384,242855,8369115,31969418,35520248,2775974,272672342,1836457,5666269
188,1198.925942,General,WV_SAL_Rose Run5,E_WV_OGSM_1,11,11,1,WV,38.75,-81.535,7.8,157,11244,381.18,1.40371531,0.4,76.05,7847,119.45,1.40371531,1.30698442,715.61,0.06,0.08,185.12,60.67,97.3,95.295,1091230.31,735.3544,10958.9,0.04359925,11.3725,0.011451,11.294,1098856.89,8241426.71,136575372,124549909.8,15484263.63,0.839492847,106.5044,21.6996,0.3629,0.032608,96,0.8395,28,191.19,11094,50,15.6,29,11451,801584,2337500,61398,38384,357891,11217954,39676786,68546841,2775974,294540015,2414217,7029672
189,1131.79758,General,NM_SAL_San Andres1,E_NM_OGSM_4,20,21,4,NM,32.965,-103.619,6,89,4000,496.69,0.87236467,0.4,76.05,9346,195.24,0.87236467,0.85352513,716.07,0.07,0.09,185.12,79.05,126.17,124.1725,513953.78,646.6852,10958.9,0.0712626,4.0945,0.004139,4.05,511002.35,3832517.63,110069233.3,105985133.6,15132387.6,0.64426029,78.7172,28.2095,0.4718,0.032608,125,0.6443,14,129.34,3850,50,12.83,29,4139,801584,2337500,38731,38384,178946,7478671,24896403,22026005,2775974,218368950,1542692,5268954
190,6036.570357,General,TX_SAL_San Andres2,E_TX_OGSM_4,1,18,4,TX,31.793,-102.444,6,89,5000,508.85,1.02739372,0.4,76.05,51068,120.2,1.02739372,0.93587256,740.08,0.07,0.09,185.12,80.99,129.21,127.2125,653745.67,685.4257,10958.9,0.043873,5.0945,0.005139,5.05,652523.75,4893928.12,132752238.1,119054803.2,15502760.01,0.628868435,82.0634,28.2095,0.4718,0.032608,128,0.6289,20,137.09,4850,50,13.21,29,5139,801584,2337500,41831,38384,255636,9085680,29843943,35752840,2775974,229314235,1756598,5640380
191,14385.37752,General,NM_SAL_Seven Rivers1,E_NM_OGSM_4,20,21,4,NM,32.965,-103.619,76.8,516,3064,39.08,0.84377759,0.4,76.05,9346,976.44,0.84377759,0.83954774,743.6,0.07,0.19,95.54,6.22,11.77,9.77,35463.6,49.0156,10958.9,0.3564006,3.372,0.00363,3.114,36650.49,274878.67,9930912.45,8202033.48,1984283.42,3.2,39.1272,2.2039,0.0369,0.032608,10,3.2,14,55.55,2914,20,8.41,14,3630,405844,906950,37153,23995,111864,7186177,18464924,21308701,1094536,100684028,1491685,2339297
192,78603.94385,General,TX_SAL_Seven Rivers2,E_TX_OGSM_4,1,18,4,TX,31.793,-102.444,76.8,516,3064,39.08,0.60616489,0.4,76.05,51068,976.44,0.60616489,0.45531522,743.6,0.07,0.19,95.54,6.22,11.77,9.77,35463.6,49.0156,10958.9,0.3564006,3.372,0.00363,3.114,36650.49,274878.67,7134309.49,4448241.02,1984283.42,3.2,39.1272,2.2039,0.0369,0.032608,10,3.2,14,55.55,2914,20,8.41,14,3630,405844,906950,37153,23995,111864,6372780,18464924,17483136,1094536,100684028,1218431,1917200
193,1141.928873,General,IL_SAL_St.Peter1,E_IL_OGSM_1,4,5,1,IL,38.885,-88.809,5.7,130,4400,534.7,0.9411976,0.4,76.05,10484,1662.17,0.9411976,0.84764829,721.73,0.06,0.07,185.12,85.1,135.67,133.675,612230.76,698.5588,10958.9,0.60669205,4.515,0.00458,4.45,603753.03,4528147.74,127696832.7,113309248.9,16290277.54,0.598467177,80.1538,29.6942,0.4967,0.032608,134,0.5985,4,132.73,4250,50,13,29,4580,801584,2337500,40098,38384,51127,8489391,18633045,6673408,2775974,220065359,1637560,5351958
194,339.6944899,General,IL_SAL_St.Peter2,E_IL_OGSM_1,4,5,1,IL,38.153,-88.499,3,120,7080,953.25,1.94455423,0.4,76.05,5560,1653.57,1.94455423,1.80116365,767.49,0.06,0.04,185.12,151.71,240.31,238.3125,1727770.31,1541.8146,10958.9,0.60355305,7.19,0.00725,7.13,1713432.73,12850745.47,467301944.5,429240975.9,29042019.61,0.335692784,89.2422,56.419,0.9437,0.032608,239,0.3357,4,154.18,6930,50,14.01,29,7250,801584,2337500,48375,38384,51127,14773289,19574951,11674103,2775974,245999160,2886532,8405180
195,154.180462,General,IN_SAL_St.Peter3,E_IN_OGSM_1,4,5,1,IN,38.699,-87.114,1.5,33,4180,1862.26,0.53861965,0.4,76.05,4930,489.12,0.53861965,0.52268199,714.3,0.06,0.08,185.12,296.39,467.56,465.565,1984698.86,2605.7114,10958.9,0.1785288,4.2465,0.004263,4.23,1977795.25,14833464.36,251839100.2,243341858.2,37823946.67,0.171834641,77.8035,112.8379,1.8873,0.032608,466,0.1718,4,130.29,4030,50,12.88,29,4263,801584,2337500,39115,38384,51127,5479938,16175457,4775809,2775974,217289875,1163303,4269547
196,51.90743795,General,IN_SAL_St.Peter4,E_IN_OGSM_1,4,5,1,IN,38.085,-87.639,2.1,80,6925,892.5,0.73826029,0.4,76.05,1275,1079.92,0.73826029,0.71751763,767.13,0.06,0.04,185.12,142.05,225.13,223.125,1574146.88,2179.4301,6837.12,0.3941708,7.015,0.007055,6.975,1570246.88,11776851.56,166200846.7,160096122.3,29055600.62,0.223690584,87.4742,80.5985,1.3481,0.032608,224,0.2237,4,152.56,6775,50,13.94,29,7055,801584,2337500,47771,38384,51127,6688485,17362035,6097014,2775974,244166129,1492348,4979584
197,54.70958718,General,KY_SAL_St.Peter5,E_KY_OGSM_1,16,16,1,KY,37.482,-87.295,1.2,25,4545,1827,0.43489741,0.4,76.05,2610,329.4,0.43489741,0.41603578,722.25,0.06,0.07,185.12,290.78,458.75,456.75,2110185,3325.8938,7206.21,0.120231,4.6075,0.00462,4.595,2107956.25,15809671.88,199509186.7,190024343.2,56432116.09,0.115173145,78.9552,141.0474,2.3592,0.032608,457,0.1152,4,133.04,4395,50,13.01,29,4620,801584,2337500,40222,38384,51127,4950613,16283355,4350198,2775974,220695255,1056740,3964651
198,34.65036418,General,KY_SAL_St.Peter6,E_KY_OGSM_1,16,16,1,KY,37.542,-87.624,0.9,40,7020,1190,0.70603502,0.4,76.05,1700,545.89,0.70603502,0.67491674,768.14,0.06,0.04,185.12,189.39,299.5,297.5,2115225,5100.5515,4564.06,0.19924985,7.09,0.00711,7.07,2117465,15880987.5,211457488.3,200787729.1,58035052.81,0.111992046,87.5917,188.0632,3.1456,0.032608,298,0.112,4,153.02,6870,50,13.96,29,7110,801584,2337500,47941,38384,51127,6681186,17314431,5956714,2775974,244804438,1457248,4864810
199,983.8603552,General,MI_SAL_St.Peter7,E_MI_OGSM_1,5,5,1,MI,45.372,-84.296,24,445,5040,124.31,2.7654714,0.4,76.05,2100,3660,2.7654714,2.1637785,661.28,0.06,0.1,185.12,19.78,33.08,31.0775,172014.54,175.2696,10958.9,1.3359,5.3125,0.005535,5.09,168365.01,1262737.58,91475171.08,67245053.73,6312117.99,2.57420104,86.7802,7.0524,0.118,0.032608,32,2.5742,4,140.22,4890,50,13.36,29,5535,801584,2337500,43059,38384,51127,21091457,23219944,15202864,2775974,228462775,3769494,9938510
200,1593.166874,General,MI_SAL_St.Peter8,E_MI_OGSM_1,5,5,1,MI,42.444,-85.062,7.5,145,5530,407.97,2.95735866,0.4,76.05,11160,2194.9,2.95735866,2.61386788,667.02,0.06,0.09,185.12,64.93,103.99,101.9925,583902.22,566.9211,10958.9,0.8011385,5.6525,0.005725,5.58,580273.43,4352050.74,307540620.4,266592709.4,16572277.18,0.784377935,85.1727,22.5676,0.3775,0.032608,102,0.7844,4,141.73,5380,50,13.43,29,5725,801584,2337500,43648,38384,51127,22298658,20102303,16112961,2775974,231011476,3996933,11025583
201,3316.839629,General,MI_SAL_St.Peter9,E_MI_OGSM_1,5,5,1,MI,43.707,-84.446,18.6,450,7310,161.51,5.500912,0.4,76.05,9198,3660,5.500912,4.62185906,690.28,0.06,0.07,185.12,25.7,42.38,40.3775,315341.9,256.2666,10958.9,1.3359,7.585,0.00781,7.36,311892.39,2339192.92,233110405.8,186615339.9,8200837.5,1.981341625,94.4191,9.0998,0.1522,0.032608,41,1.9813,4,158.89,7160,50,14.22,29,7810,801584,2337500,50111,38384,51127,38063695,23802341,28114151,2775974,250783350,6996292,17784525
202,4535.795679,General,MI_SAL_St.Peter10,E_MI_OGSM_1,5,5,1,MI,44.035,-84.423,25.5,870,10170,118.13,11.12661281,0.4,76.05,9200,3660,11.12661281,9.07312285,711.88,0.06,0.05,185.12,18.8,31.53,29.5325,327512.29,221.0065,10958.9,1.3359,10.655,0.01109,10.22,322259.26,2416944.45,350846772.5,267949435.1,5998236.97,2.708906098,107.3926,6.6375,0.111,0.032608,30,2.7089,4,187.86,10020,50,15.47,29,11090,801584,2337500,60279,38384,51127,72204235,25723067,54465646,2775974,283334202,13582690,32700778
203,6079.751792,General,CA_SAL_Starkey1,S_CA_Starkey,22,23,6,CA,38.05,-121.37,154.8,1000,6200,19.38,3.74232491,0.4,76.05,2069,2897.83,3.74232491,3.01420218,681.72,0.08,0.21,67.51,3.08,6.85,4.845,35128.29,29.8801,10958.9,1.05770795,6.75,0.00725,6.25,42783.01,320872.54,25617264.99,14604656.04,984116.51,3.2,31.1827,1.0934,0.0183,0.032608,5,3.2,5,46.5,6050,10,7.69,9,7250,279544,448800,48375,16898,28135,25536022,12672826,24929810,550892,75031166,4953968,3274596
204,1013.862617,General,CA_SAL_Stevens1,E_CA_OGSM_6,22,23,6,CA,35.41,-119.305,22.2,200,7200,134.42,3.86610614,0.4,76.05,2393,2198.46,3.86610614,3.61921054,688.04,0.08,0.15,185.12,21.39,35.61,33.605,250359.56,210.6125,10958.9,0.8024379,7.35,0.00745,7.25,258138.5,1936038.71,137653906.3,121624690.9,6825515.64,2.380576291,93.3962,7.6242,0.1275,0.032608,34,2.3806,5,155.85,7050,50,14.09,29,7450,801584,2337500,48995,38384,63909,26260158,23778221,25677624,2775974,248030823,5103441,14033279
205,10386.01675,General,TX_SAL_Strawn1,E_TX_OGSM_4,1,18,4,TX,31.793,-102.444,10.2,136,9800,295.75,3.32831567,0.4,76.05,51068,461.44,3.32831567,3.12217686,708.28,0.07,0.1,185.12,47.07,75.94,73.9375,738351.26,523.0407,10958.9,0.1684256,9.918,0.009986,9.85,747995.6,5609967.02,252747764.6,230849510,12014038.2,1.081978294,100.9436,16.5938,0.2775,0.032608,74,1.082,10,177.83,9650,50,15.05,29,9986,801584,2337500,56857,38384,127818,23250157,25506304,46085457,2775974,275038699,4575321,12588097
206,1900.754143,General,NM_SAL_Strawn2,E_NM_OGSM_4,20,21,4,NM,32.965,-103.619,10.2,136,9800,295.75,2.72538494,0.4,76.05,9346,461.44,2.72538494,2.54293463,708.28,0.07,0.1,185.12,47.07,75.94,73.9375,738351.26,523.0407,10958.9,0.1684256,9.918,0.009986,9.85,747995.6,5609967.02,206962025.6,188021127.3,12014038.2,1.081978294,100.9436,16.5938,0.2775,0.032608,74,1.082,10,177.83,9650,50,15.05,29,9986,801584,2337500,56857,38384,127818,19605264,25506304,39151753,2775974,275038699,3881951,10807625
207,1488.881578,General,FL_SAL_Sunniland1,E_FL_OGSM_2,2,15,2,FL,26.064,-81.134,22.2,250,11000,134.74,4.40597218,0.4,76.05,3007,1657.8,4.40597218,4.07491582,793.17,0.05,0.15,185.12,21.44,35.69,33.685,380646.3,256.4769,10958.9,0.605097,11.175,0.0113,11.05,394324.93,2957436.95,157229380.5,137265632.4,6841805.74,2.374908223,107.9859,7.6242,0.1275,0.032608,34,2.3749,6,189.79,10850,50,15.55,29,11300,801584,2337500,60930,38384,76691,29828790,26536806,35371499,2775974,287486708,5861434,15665146
208,4772.323005,General,MI_SAL_Sylvania1,E_MI_OGSM_1,5,5,1,MI,43.913,-84.696,11.7,118,4023,255.35,1.59842896,0.4,76.05,19961,1651.1,1.59842896,1.37108371,633.14,0.07,0.17,185.12,40.64,65.84,63.8375,267544.57,332.6523,10958.9,0.6026515,4.132,0.004191,4.073,268157.7,2011182.73,105237179.1,87527081.82,12966000.71,1.253174441,81.3004,14.4664,0.242,0.032608,64,1.2532,4,129.73,3873,50,12.85,29,4191,801584,2337500,38892,38384,51127,13646368,20658114,9640543,2775974,216407199,2379519,7069914
209,626.4606063,General,WY_SAL_Tensleep1,E_WY_OGSM_5,24,19,6,WY,44.23,-108.487,7.2,120,10500,418.69,5.84629121,0.4,76.05,4310,3596.18,5.84629121,5.50680113,711.64,0.07,0.08,185.12,66.64,106.67,104.6725,1116861.96,766.7107,10958.9,1.3126057,10.61,0.01067,10.55,1125401.18,8440508.88,623641995.4,576413934.6,17007975.8,0.764284281,103.37,23.5079,0.3932,0.032608,105,0.7643,4,184.01,10350,50,15.31,29,10670,801584,2337500,58977,38384,51127,39072545,23412799,30115564,2775974,280731597,7495359,19986166
210,157.0980061,General,WY_SAL_Tensleep2,E_WY_OGSM_5,24,19,6,WY,44.403,-108.592,4.2,120,14000,728.28,10.24509428,0.4,76.05,1880,250.71,10.24509428,9.7907342,727.33,0.07,0.05,185.12,115.91,184.07,182.07,2579934.03,1551.9054,10958.9,0.09150915,14.11,0.01417,14.05,2586185.61,19396392.08,1885816042,1782600446,22187969.76,0.439391099,116.3925,40.2993,0.674,0.032608,183,0.4394,8,217.27,13850,50,16.63,29,14170,801584,2337500,69827,38384,102255,65453041,24649150,101710147,2775974,319025887,12678661,33231425
211,90.91589366,General,MT_SAL_Tensleep3,E_MT_OGSM_7,23,19,7,MT,45.187,-109.172,7.2,120,10000,420.37,3.9222391,0.4,76.05,628,3627.2,3.9222391,3.78993352,708.8,0.07,0.08,185.12,66.9,107.09,105.0925,1068789.94,747.8544,10958.9,1.323928,10.11,0.01017,10.05,1076278.85,8072091.4,420042089.9,398293297.9,17076110.54,0.76123474,101.4247,23.5079,0.3932,0.032608,106,0.7612,4,179.49,9850,50,15.12,29,10170,801584,2337500,57427,38384,51127,26022518,23184523,21192780,2775974,275545502,5264887,14535973
212,10155.17541,General,WY_SAL_Tensleep4,E_WY_OGSM_5,24,19,6,WY,41.988,-110.593,72.6,440,6375,41.36,2.48955315,0.4,76.05,6902,3660,2.48955315,2.07083559,714.41,0.07,0.22,103.83,6.58,12.34,10.34,70987.13,62.392,10958.9,1.3359,6.645,0.006865,6.425,79287.34,594655.05,30722186.1,21413355.18,2100229.07,3.2,48.6773,2.3314,0.039,0.032608,11,3.2,4,76.02,6225,21,9.84,15,6865,439524,963050,47182,24686,32882,18589165,15963314,14125546,1157558,122336920,3499566,4493255
213,6208.238087,General,UT_SAL_Tensleep5,E_UT_OGSM_5,25,20,5,UT,41.139,-111.186,69,420,6780,43.48,2.55898566,0.4,76.05,4436,3660,2.55898566,2.18540175,711.9,0.07,0.22,103.83,6.92,12.87,10.87,78815.7,67.0354,10958.9,1.3359,7.04,0.00725,6.83,87909.83,659323.71,32937040.81,23757789.74,2208016.49,3.2,51.3432,2.453,0.041,0.032608,11,3.2,4,81.2,6630,22,10.17,15,7250,439524,1009800,48375,25311,33715,18908978,16428201,14500487,1216146,127710026,3593128,4731355
214,188.1479952,General,UT_SAL_Wasatch1,E_UT_OGSM_5,25,20,5,UT,40.001,-109.788,1.8,40,7000,1809.64,2.45729289,0.4,76.05,5803,3660,2.45729289,2.31164593,787.78,0.06,0.06,185.12,288.01,454.41,452.41,3207585.59,2547.5082,10958.9,1.3359,7.07,0.00709,7.05,3203589.2,24026918.99,1116618007,1045811309,36755266.37,0.176830831,87.5662,94.0316,1.5728,0.032608,453,0.1768,4,152.85,6850,50,13.95,29,7090,801584,2337500,47879,38384,51127,18255664,17347130,14009614,2775974,244606841,3470482,9947864
215,35931.31646,General,AL_SAL_Washita-Fredericksburg1,E_AL_OGSM_2,15,17,2,AL,31.394,-87.454,135.3,868,6719,22.18,1.31460832,0.4,76.05,13025,2205.14,1.31460832,1.06177153,686.57,0.06,0.25,73.09,3.53,7.55,5.545,42347.38,34.9057,10958.9,0.8048761,7.203,0.007637,6.769,51072.3,383042.24,9918757.54,5887553.62,1126241.08,3.2,34.5576,1.251,0.0209,0.032608,6,3.2,6,52.66,6569,12,8.19,10,7637,304804,514250,49575,18077,36118,10591394,13329641,13248287,628145,84862006,2175880,1888991
216,22870.61466,General,FL_SAL_Washita-Fredericksburg2,E_FL_OGSM_2,2,15,2,FL,30.511,-85.78,107.4,678,5460,27.97,1.37845715,0.4,76.05,10473,1578.33,1.37845715,1.02029278,670.04,0.07,0.25,80.16,4.45,8.99,6.9925,43265.55,40.6299,10958.9,0.57609045,5.849,0.006188,5.51,49545.07,371588.06,12394875.1,7133730.49,1420101.71,3.2,36.2717,1.5759,0.0264,0.032608,7,3.2,8,54.01,5310,14,8.29,11,6188,335116,645150,45083,20299,54077,11435328,15313068,17833640,787873,89031939,2197689,2137725
217,28429.72907,General,MS_SAL_Washita-Fredericksburg3,E_MS_OGSM_2,6,17,2,MS,31.735,-89.681,56.4,475,8265,53.19,2.28960115,0.4,76.05,24761,1667.77,2.28960115,1.94473346,698.4,0.07,0.18,120.9,8.47,15.3,13.2975,116891.51,88.9825,10958.9,0.60873605,8.5525,0.00879,8.315,127204.84,954036.32,35026861.68,25861527.02,2700981.71,3.2,63.4322,3.001,0.0502,0.032608,14,3.2,8,104.6,8115,27,11.54,18,8790,516988,1234200,53149,27995,74578,17062963,20930498,26967050,1484099,161854920,3338195,5319933
218,876.093631,General,MD_SAL_Waste Gate1,E_PA_OGSM_1,10,10,1,MD,38.439,-75.353,47.4,800,4500,63.14,1.03557869,0.4,76.05,904,3660,1.03557869,0.68296882,654.25,0.06,0.1,133.29,10.05,17.78,15.785,84444.41,87.8157,10958.9,1.3359,4.95,0.00535,4.55,80917.21,606879.04,18416732.59,10779980.55,3205860.85,3.2,60.8442,3.5708,0.0597,0.032608,16,3.2,4,94.58,4350,32,10.97,20,5350,569192,1467950,42485,30499,40625,9302267,18729824,7218664,1758527,155063775,1773527,3475742
219,1692.952497,General,CO_SAL_Weber1,E_CO_OGSM_5,24,20,5,CO,39.134,-107.59,24,211,5488,125.67,1.73450987,0.4,76.05,3496,335.83,1.73450987,1.54656989,719.14,0.07,0.15,185.12,20,33.42,31.4175,180621.95,177.4027,10958.9,0.12257795,5.6435,0.005749,5.538,185068.76,1388015.7,57963812.07,48590098.04,6381250.45,2.546312955,87.4984,7.0524,0.118,0.032608,32,2.5463,29,141.92,5338,50,13.44,29,5749,801584,2337500,43722,38384,370673,13629964,39907886,76062064,2775974,237046777,2591512,7620803
220,2728.724112,General,CO_SAL_Weber2,E_CO_OGSM_5,24,20,5,CO,39.795,-108.373,24.6,219,5535,121.28,1.76097433,0.4,76.05,5438,352.3,1.76097433,1.56718449,717.95,0.07,0.15,185.12,19.3,32.32,30.32,175978.07,173.6127,10958.9,0.1285895,5.6945,0.005804,5.585,180507.96,1353809.71,56914930.34,47517247.21,6158269.82,2.638510681,87.7544,6.8804,0.1151,0.032608,31,2.6385,29,142.36,5385,50,13.46,29,5804,801584,2337500,43892,38384,370673,13799222,39989252,77002190,2775974,237560363,2623905,7691917
221,4289.359096,General,CO_SAL_Weber3,E_CO_OGSM_5,24,20,5,CO,40.608,-107.818,36.9,363,8881,81.04,4.07471869,0.4,76.05,5712,210.04,4.07471869,3.61696354,648.21,0.07,0.15,162.25,12.9,22.26,20.26,188299.88,139.5872,10958.9,0.0766646,9.1125,0.009294,8.931,198807.36,1491055.22,90704744.71,73281018.63,4115048.25,3.2,86.667,4.5869,0.0767,0.032608,21,3.2,59,146.54,8731,41,13.66,25,9294,698860,1888700,54711,34554,678889,28187524,59143490,321074871,2252718,240149058,5409034,12030054
222,5480.516342,General,WY_SAL_Weber4,E_WY_OGSM_5,24,19,6,WY,41.601,-106.627,56.1,504,13526,53.47,10.11624398,0.4,76.05,4815,577.27,10.11624398,9.13701333,707.65,0.07,0.15,120.9,8.51,15.37,13.3675,188204.08,115.7096,10958.9,0.21070355,13.828,0.01408,13.576,208619.23,1564644.25,155453967.6,122132331.4,2714900.72,3.2,80.8164,3.0171,0.0505,0.032608,14,3.2,21,144.53,13376,27,13.57,18,14080,516988,1243550,69548,28067,196271,64684191,29150492,263809225,1491665,205172717,12527277,18294985
