TECH,MNUMYR,MNUMCR,MNUMCR2,CAPAVAIL,CAPLAN,CAPNEW
Transmission Pipeline,15,4,3,100,0.2,0.1
Transmission Pipeline,15,4,4,1000,0.2,0.1
Transmission Pipeline,15,4,7,100,0.2,0.1
Transmission Pipeline,15,4,8,100,0.2,0.1
Transmission Pipeline,15,5,2,100,0.2,0.1
Transmission Pipeline,15,5,5,1000,0.2,0.1
Transmission Pipeline,15,5,6,100,0.2,0.1
Transmission Pipeline,15,6,2,100,0.2,0.1
Transmission Pipeline,15,6,3,100,0.2,0.1
Transmission Pipeline,15,6,5,100,0.2,0.1
Transmission Pipeline,15,6,6,1000,0.2,0.1
Transmission Pipeline,15,6,7,100,0.2,0.1
Transmission Pipeline,15,7,3,100,0.2,0.1
Transmission Pipeline,15,7,4,100,0.2,0.1
Transmission Pipeline,15,7,6,100,0.2,0.1
Transmission Pipeline,15,7,7,1000,0.2,0.1
Transmission Pipeline,15,7,8,100,0.2,0.1
Transmission Pipeline,15,8,4,100,0.2,0.1
Transmission Pipeline,15,8,7,100,0.2,0.1
Transmission Pipeline,15,8,8,1000,0.2,0.1
Transmission Pipeline,15,8,9,100,0.2,0.1
Transmission Pipeline,15,9,8,100,0.2,0.1
Transmission Pipeline,15,9,9,1000,0.2,0.1
Transmission Pipeline,15,10,10,5000,0.2,0.1
Transmission Pipeline,15,11,11,5000,0.2,0.1
Transmission Pipeline,16,1,1,1000,0.2,0.1
Transmission Pipeline,16,1,2,100,0.2,0.1
Transmission Pipeline,16,2,1,100,0.2,0.1
Transmission Pipeline,16,2,2,1000,0.2,0.1
Transmission Pipeline,16,2,3,100,0.2,0.1
Transmission Pipeline,16,2,5,100,0.2,0.1
Transmission Pipeline,16,2,6,100,0.2,0.1
Transmission Pipeline,16,3,2,100,0.2,0.1
Transmission Pipeline,16,3,3,1000,0.2,0.1
Transmission Pipeline,16,3,4,100,0.2,0.1
Transmission Pipeline,16,3,6,100,0.2,0.1
Transmission Pipeline,16,3,7,100,0.2,0.1
Transmission Pipeline,16,4,3,100,0.2,0.1
Transmission Pipeline,16,4,4,1000,0.2,0.1
Transmission Pipeline,16,4,7,100,0.2,0.1
Transmission Pipeline,16,4,8,100,0.2,0.1
Transmission Pipeline,16,5,2,100,0.2,0.1
Transmission Pipeline,16,5,5,1000,0.2,0.1
Transmission Pipeline,16,5,6,100,0.2,0.1
Transmission Pipeline,16,6,2,100,0.2,0.1
Transmission Pipeline,16,6,3,100,0.2,0.1
Transmission Pipeline,16,6,5,100,0.2,0.1
Transmission Pipeline,16,6,6,1000,0.2,0.1
Transmission Pipeline,16,6,7,100,0.2,0.1
Transmission Pipeline,16,7,3,100,0.2,0.1
Transmission Pipeline,16,7,4,100,0.2,0.1
Transmission Pipeline,16,7,6,100,0.2,0.1
Transmission Pipeline,16,7,7,1000,0.2,0.1
Transmission Pipeline,16,7,8,100,0.2,0.1
Transmission Pipeline,16,8,4,100,0.2,0.1
Transmission Pipeline,16,8,7,100,0.2,0.1
Transmission Pipeline,16,8,8,1000,0.2,0.1
Transmission Pipeline,16,8,9,100,0.2,0.1
Transmission Pipeline,16,9,8,100,0.2,0.1
Transmission Pipeline,16,9,9,1000,0.2,0.1
Transmission Pipeline,16,10,10,5000,0.2,0.1
Transmission Pipeline,16,11,11,5000,0.2,0.1
Transmission Pipeline,17,1,1,1000,0.2,0.1
Transmission Pipeline,17,1,2,100,0.2,0.1
Transmission Pipeline,17,2,1,100,0.2,0.1
Transmission Pipeline,17,2,2,1000,0.2,0.1
Transmission Pipeline,17,2,3,100,0.2,0.1
Transmission Pipeline,17,2,5,100,0.2,0.1
Transmission Pipeline,17,2,6,100,0.2,0.1
Transmission Pipeline,17,3,2,100,0.2,0.1
Transmission Pipeline,17,3,3,1000,0.2,0.1
Transmission Pipeline,17,3,4,100,0.2,0.1
Transmission Pipeline,17,3,6,100,0.2,0.1
Transmission Pipeline,17,3,7,100,0.2,0.1
Transmission Pipeline,17,4,3,100,0.2,0.1
Transmission Pipeline,17,4,4,1000,0.2,0.1
Transmission Pipeline,17,4,7,100,0.2,0.1
Transmission Pipeline,17,4,8,100,0.2,0.1
Transmission Pipeline,17,5,2,100,0.2,0.1
Transmission Pipeline,17,5,5,1000,0.2,0.1
Transmission Pipeline,17,5,6,100,0.2,0.1
Transmission Pipeline,17,6,2,100,0.2,0.1
Transmission Pipeline,17,6,3,100,0.2,0.1
Transmission Pipeline,17,6,5,100,0.2,0.1
Transmission Pipeline,17,6,6,1000,0.2,0.1
Transmission Pipeline,17,6,7,100,0.2,0.1
Transmission Pipeline,17,7,3,100,0.2,0.1
Transmission Pipeline,17,7,4,100,0.2,0.1
Transmission Pipeline,17,7,6,100,0.2,0.1
Transmission Pipeline,17,7,7,1000,0.2,0.1
Transmission Pipeline,17,7,8,100,0.2,0.1
Transmission Pipeline,17,8,4,100,0.2,0.1
Transmission Pipeline,17,8,7,100,0.2,0.1
Transmission Pipeline,17,8,8,1000,0.2,0.1
Transmission Pipeline,17,8,9,100,0.2,0.1
Transmission Pipeline,17,9,8,100,0.2,0.1
Transmission Pipeline,17,9,9,1000,0.2,0.1
Transmission Pipeline,17,10,10,5000,0.2,0.1
Transmission Pipeline,17,11,11,5000,0.2,0.1
Transmission Pipeline,18,1,1,1000,0.2,0.1
Transmission Pipeline,18,1,2,100,0.2,0.1
Transmission Pipeline,18,2,1,100,0.2,0.1
Transmission Pipeline,18,2,2,1000,0.2,0.1
Transmission Pipeline,18,2,3,100,0.2,0.1
Transmission Pipeline,18,2,5,100,0.2,0.1
Transmission Pipeline,18,2,6,100,0.2,0.1
Transmission Pipeline,18,3,2,100,0.2,0.1
Transmission Pipeline,18,3,3,1000,0.2,0.1
Transmission Pipeline,18,3,4,100,0.2,0.1
Transmission Pipeline,18,3,6,100,0.2,0.1
Transmission Pipeline,18,3,7,100,0.2,0.1
Transmission Pipeline,18,4,3,100,0.2,0.1
Transmission Pipeline,18,4,4,1000,0.2,0.1
Transmission Pipeline,18,4,7,100,0.2,0.1
Transmission Pipeline,18,4,8,100,0.2,0.1
Transmission Pipeline,18,5,2,100,0.2,0.1
Transmission Pipeline,18,5,5,1000,0.2,0.1
Transmission Pipeline,18,5,6,100,0.2,0.1
Transmission Pipeline,18,6,2,100,0.2,0.1
Transmission Pipeline,18,6,3,100,0.2,0.1
Transmission Pipeline,18,6,5,100,0.2,0.1
Transmission Pipeline,18,6,6,1000,0.2,0.1
Transmission Pipeline,18,6,7,100,0.2,0.1
Transmission Pipeline,18,7,3,100,0.2,0.1
Transmission Pipeline,18,7,4,100,0.2,0.1
Transmission Pipeline,18,7,6,100,0.2,0.1
Transmission Pipeline,18,7,7,1000,0.2,0.1
Transmission Pipeline,18,7,8,100,0.2,0.1
Transmission Pipeline,18,8,4,100,0.2,0.1
Transmission Pipeline,18,8,7,100,0.2,0.1
Transmission Pipeline,18,8,8,1000,0.2,0.1
Transmission Pipeline,18,8,9,100,0.2,0.1
Transmission Pipeline,18,9,8,100,0.2,0.1
Transmission Pipeline,18,9,9,1000,0.2,0.1
Transmission Pipeline,18,10,10,5000,0.2,0.1
Transmission Pipeline,18,11,11,5000,0.2,0.1
Transmission Pipeline,19,1,1,1000,0.2,0.1
Transmission Pipeline,19,1,2,100,0.2,0.1
Transmission Pipeline,19,2,1,100,0.2,0.1
Transmission Pipeline,19,2,2,1000,0.2,0.1
Transmission Pipeline,19,2,3,100,0.2,0.1
Transmission Pipeline,19,2,5,100,0.2,0.1
Transmission Pipeline,19,2,6,100,0.2,0.1
Transmission Pipeline,19,3,2,100,0.2,0.1
Transmission Pipeline,19,3,3,1000,0.2,0.1
Transmission Pipeline,19,3,4,100,0.2,0.1
Transmission Pipeline,19,3,6,100,0.2,0.1
Transmission Pipeline,19,3,7,100,0.2,0.1
Transmission Pipeline,19,4,3,100,0.2,0.1
Transmission Pipeline,19,4,4,1000,0.2,0.1
Transmission Pipeline,19,4,7,100,0.2,0.1
Transmission Pipeline,19,4,8,100,0.2,0.1
Transmission Pipeline,19,5,2,100,0.2,0.1
Transmission Pipeline,19,5,5,1000,0.2,0.1
Transmission Pipeline,19,5,6,100,0.2,0.1
Transmission Pipeline,19,6,2,100,0.2,0.1
Transmission Pipeline,19,6,3,100,0.2,0.1
Transmission Pipeline,19,6,5,100,0.2,0.1
Transmission Pipeline,19,6,6,1000,0.2,0.1
Transmission Pipeline,19,6,7,100,0.2,0.1
Transmission Pipeline,19,7,3,100,0.2,0.1
Transmission Pipeline,19,7,4,100,0.2,0.1
Transmission Pipeline,19,7,6,100,0.2,0.1
Transmission Pipeline,19,7,7,1000,0.2,0.1
Transmission Pipeline,19,7,8,100,0.2,0.1
Transmission Pipeline,19,8,4,100,0.2,0.1
Transmission Pipeline,19,8,7,100,0.2,0.1
Transmission Pipeline,19,8,8,1000,0.2,0.1
Transmission Pipeline,19,8,9,100,0.2,0.1
Transmission Pipeline,19,9,8,100,0.2,0.1
Transmission Pipeline,19,9,9,1000,0.2,0.1
Transmission Pipeline,19,10,10,5000,0.2,0.1
Transmission Pipeline,19,11,11,5000,0.2,0.1
Transmission Pipeline,20,1,1,1000,0.2,0.1
Transmission Pipeline,20,1,2,100,0.2,0.1
Transmission Pipeline,20,2,1,100,0.2,0.1
Transmission Pipeline,20,2,2,1000,0.2,0.1
Transmission Pipeline,20,2,3,100,0.2,0.1
Transmission Pipeline,20,2,5,100,0.2,0.1
Transmission Pipeline,20,2,6,100,0.2,0.1
Transmission Pipeline,20,3,2,100,0.2,0.1
Transmission Pipeline,20,3,3,1000,0.2,0.1
Transmission Pipeline,20,3,4,100,0.2,0.1
Transmission Pipeline,20,3,6,100,0.2,0.1
Transmission Pipeline,20,3,7,100,0.2,0.1
Transmission Pipeline,20,4,3,100,0.2,0.1
Transmission Pipeline,20,4,4,1000,0.2,0.1
Transmission Pipeline,20,4,7,100,0.2,0.1
Transmission Pipeline,20,4,8,100,0.2,0.1
Transmission Pipeline,20,5,2,100,0.2,0.1
Transmission Pipeline,20,5,5,1000,0.2,0.1
Transmission Pipeline,20,5,6,100,0.2,0.1
Transmission Pipeline,20,6,2,100,0.2,0.1
Transmission Pipeline,20,6,3,100,0.2,0.1
Transmission Pipeline,20,6,5,100,0.2,0.1
Transmission Pipeline,20,6,6,1000,0.2,0.1
Transmission Pipeline,20,6,7,100,0.2,0.1
Transmission Pipeline,20,7,3,100,0.2,0.1
Transmission Pipeline,20,7,4,100,0.2,0.1
Transmission Pipeline,20,7,6,100,0.2,0.1
Transmission Pipeline,20,7,7,1000,0.2,0.1
Transmission Pipeline,20,7,8,100,0.2,0.1
Transmission Pipeline,20,8,4,100,0.2,0.1
Transmission Pipeline,20,8,7,100,0.2,0.1
Transmission Pipeline,20,8,8,1000,0.2,0.1
Transmission Pipeline,20,8,9,100,0.2,0.1
Transmission Pipeline,20,9,8,100,0.2,0.1
Transmission Pipeline,20,9,9,1000,0.2,0.1
Transmission Pipeline,20,10,10,5000,0.2,0.1
Transmission Pipeline,20,11,11,5000,0.2,0.1
Transmission Pipeline,21,1,1,1000,0.2,0.1
Transmission Pipeline,21,1,2,100,0.2,0.1
Transmission Pipeline,21,2,1,100,0.2,0.1
Transmission Pipeline,21,2,2,1000,0.2,0.1
Transmission Pipeline,21,2,3,100,0.2,0.1
Transmission Pipeline,21,2,5,100,0.2,0.1
Transmission Pipeline,21,2,6,100,0.2,0.1
Transmission Pipeline,21,3,2,100,0.2,0.1
Transmission Pipeline,21,3,3,1000,0.2,0.1
Transmission Pipeline,21,3,4,100,0.2,0.1
Transmission Pipeline,21,3,6,100,0.2,0.1
Transmission Pipeline,21,3,7,100,0.2,0.1
Transmission Pipeline,21,4,3,100,0.2,0.1
Transmission Pipeline,21,4,4,1000,0.2,0.1
Transmission Pipeline,21,4,7,100,0.2,0.1
Transmission Pipeline,21,4,8,100,0.2,0.1
Transmission Pipeline,21,5,2,100,0.2,0.1
Transmission Pipeline,21,5,5,1000,0.2,0.1
Transmission Pipeline,21,5,6,100,0.2,0.1
Transmission Pipeline,21,6,2,100,0.2,0.1
Transmission Pipeline,21,6,3,100,0.2,0.1
Transmission Pipeline,21,6,5,100,0.2,0.1
Transmission Pipeline,21,6,6,1000,0.2,0.1
Transmission Pipeline,21,6,7,100,0.2,0.1
Transmission Pipeline,21,7,3,100,0.2,0.1
Transmission Pipeline,21,7,4,100,0.2,0.1
Transmission Pipeline,21,7,6,100,0.2,0.1
Transmission Pipeline,21,7,7,1000,0.2,0.1
Transmission Pipeline,21,7,8,100,0.2,0.1
Transmission Pipeline,21,8,4,100,0.2,0.1
Transmission Pipeline,21,8,7,100,0.2,0.1
Transmission Pipeline,21,8,8,1000,0.2,0.1
Transmission Pipeline,21,8,9,100,0.2,0.1
Transmission Pipeline,21,9,8,100,0.2,0.1
Transmission Pipeline,21,9,9,1000,0.2,0.1
Transmission Pipeline,21,10,10,5000,0.2,0.1
Transmission Pipeline,21,11,11,5000,0.2,0.1
Transmission Pipeline,22,1,1,1000,0.2,0.1
Transmission Pipeline,22,1,2,100,0.2,0.1
Transmission Pipeline,22,2,1,100,0.2,0.1
Transmission Pipeline,22,2,2,1000,0.2,0.1
Transmission Pipeline,22,2,3,100,0.2,0.1
Transmission Pipeline,22,2,5,100,0.2,0.1
Transmission Pipeline,22,2,6,100,0.2,0.1
Transmission Pipeline,22,3,2,100,0.2,0.1
Transmission Pipeline,22,3,3,1000,0.2,0.1
Transmission Pipeline,22,3,4,100,0.2,0.1
Transmission Pipeline,22,3,6,100,0.2,0.1
Transmission Pipeline,22,3,7,100,0.2,0.1
Transmission Pipeline,22,4,3,100,0.2,0.1
Transmission Pipeline,22,4,4,1000,0.2,0.1
Transmission Pipeline,22,4,7,100,0.2,0.1
Transmission Pipeline,22,4,8,100,0.2,0.1
Transmission Pipeline,22,5,2,100,0.2,0.1
Transmission Pipeline,22,5,5,1000,0.2,0.1
Transmission Pipeline,22,5,6,100,0.2,0.1
Transmission Pipeline,22,6,2,100,0.2,0.1
Transmission Pipeline,22,6,3,100,0.2,0.1
Transmission Pipeline,22,6,5,100,0.2,0.1
Transmission Pipeline,22,6,6,1000,0.2,0.1
Transmission Pipeline,22,6,7,100,0.2,0.1
Transmission Pipeline,22,7,3,100,0.2,0.1
Transmission Pipeline,22,7,4,100,0.2,0.1
Transmission Pipeline,22,7,6,100,0.2,0.1
Transmission Pipeline,22,7,7,1000,0.2,0.1
Transmission Pipeline,22,7,8,100,0.2,0.1
Transmission Pipeline,22,8,4,100,0.2,0.1
Transmission Pipeline,22,8,7,100,0.2,0.1
Transmission Pipeline,22,8,8,1000,0.2,0.1
Transmission Pipeline,22,8,9,100,0.2,0.1
Transmission Pipeline,22,9,8,100,0.2,0.1
Transmission Pipeline,22,9,9,1000,0.2,0.1
Transmission Pipeline,22,10,10,5000,0.2,0.1
Transmission Pipeline,22,11,11,5000,0.2,0.1
Transmission Pipeline,23,1,1,1000,0.2,0.1
Transmission Pipeline,23,1,2,100,0.2,0.1
Transmission Pipeline,23,2,1,100,0.2,0.1
Transmission Pipeline,23,2,2,1000,0.2,0.1
Transmission Pipeline,23,2,3,100,0.2,0.1
Transmission Pipeline,23,2,5,100,0.2,0.1
Transmission Pipeline,23,2,6,100,0.2,0.1
Transmission Pipeline,23,3,2,100,0.2,0.1
Transmission Pipeline,23,3,3,1000,0.2,0.1
Transmission Pipeline,23,3,4,100,0.2,0.1
Transmission Pipeline,23,3,6,100,0.2,0.1
Transmission Pipeline,23,3,7,100,0.2,0.1
Transmission Pipeline,23,4,3,100,0.2,0.1
Transmission Pipeline,23,4,4,1000,0.2,0.1
Transmission Pipeline,23,4,7,100,0.2,0.1
Transmission Pipeline,23,4,8,100,0.2,0.1
Transmission Pipeline,23,5,2,100,0.2,0.1
Transmission Pipeline,23,5,5,1000,0.2,0.1
Transmission Pipeline,23,5,6,100,0.2,0.1
Transmission Pipeline,23,6,2,100,0.2,0.1
Transmission Pipeline,23,6,3,100,0.2,0.1
Transmission Pipeline,23,6,5,100,0.2,0.1
Transmission Pipeline,23,6,6,1000,0.2,0.1
Transmission Pipeline,23,6,7,100,0.2,0.1
Transmission Pipeline,23,7,3,100,0.2,0.1
Transmission Pipeline,23,7,4,100,0.2,0.1
Transmission Pipeline,23,7,6,100,0.2,0.1
Transmission Pipeline,23,7,7,1000,0.2,0.1
Transmission Pipeline,23,7,8,100,0.2,0.1
Transmission Pipeline,23,8,4,100,0.2,0.1
Transmission Pipeline,23,8,7,100,0.2,0.1
Transmission Pipeline,23,8,8,1000,0.2,0.1
Transmission Pipeline,23,8,9,100,0.2,0.1
Transmission Pipeline,23,9,8,100,0.2,0.1
Transmission Pipeline,23,9,9,1000,0.2,0.1
Transmission Pipeline,23,10,10,5000,0.2,0.1
Transmission Pipeline,23,11,11,5000,0.2,0.1
Transmission Pipeline,24,1,1,1000,0.2,0.1
Transmission Pipeline,24,1,2,100,0.2,0.1
Transmission Pipeline,24,2,1,100,0.2,0.1
Transmission Pipeline,24,2,2,1000,0.2,0.1
Transmission Pipeline,24,2,3,100,0.2,0.1
Transmission Pipeline,24,2,5,100,0.2,0.1
Transmission Pipeline,24,2,6,100,0.2,0.1
Transmission Pipeline,24,3,2,100,0.2,0.1
Transmission Pipeline,24,3,3,1000,0.2,0.1
Transmission Pipeline,24,3,4,100,0.2,0.1
Transmission Pipeline,24,3,6,100,0.2,0.1
Transmission Pipeline,24,3,7,100,0.2,0.1
Transmission Pipeline,24,4,3,100,0.2,0.1
Transmission Pipeline,24,4,4,1000,0.2,0.1
Transmission Pipeline,24,4,7,100,0.2,0.1
Transmission Pipeline,24,4,8,100,0.2,0.1
Transmission Pipeline,24,5,2,100,0.2,0.1
Transmission Pipeline,24,5,5,1000,0.2,0.1
Transmission Pipeline,24,5,6,100,0.2,0.1
Transmission Pipeline,24,6,2,100,0.2,0.1
Transmission Pipeline,24,6,3,100,0.2,0.1
Transmission Pipeline,24,6,5,100,0.2,0.1
Transmission Pipeline,24,6,6,1000,0.2,0.1
Transmission Pipeline,24,6,7,100,0.2,0.1
Transmission Pipeline,24,7,3,100,0.2,0.1
Transmission Pipeline,24,7,4,100,0.2,0.1
Transmission Pipeline,24,7,6,100,0.2,0.1
Transmission Pipeline,24,7,7,1000,0.2,0.1
Transmission Pipeline,24,7,8,100,0.2,0.1
Transmission Pipeline,24,8,4,100,0.2,0.1
Transmission Pipeline,24,8,7,100,0.2,0.1
Transmission Pipeline,24,8,8,1000,0.2,0.1
Transmission Pipeline,24,8,9,100,0.2,0.1
Transmission Pipeline,24,9,8,100,0.2,0.1
Transmission Pipeline,24,9,9,1000,0.2,0.1
Transmission Pipeline,24,10,10,5000,0.2,0.1
Transmission Pipeline,24,11,11,5000,0.2,0.1
Transmission Pipeline,25,1,1,1000,0.2,0.1
Transmission Pipeline,25,1,2,100,0.2,0.1
Transmission Pipeline,25,2,1,100,0.2,0.1
Transmission Pipeline,25,2,2,1000,0.2,0.1
Transmission Pipeline,25,2,3,100,0.2,0.1
Transmission Pipeline,25,2,5,100,0.2,0.1
Transmission Pipeline,25,2,6,100,0.2,0.1
Transmission Pipeline,25,3,2,100,0.2,0.1
Transmission Pipeline,25,3,3,1000,0.2,0.1
Transmission Pipeline,25,3,4,100,0.2,0.1
Transmission Pipeline,25,3,6,100,0.2,0.1
Transmission Pipeline,25,3,7,100,0.2,0.1
Transmission Pipeline,25,4,3,100,0.2,0.1
Transmission Pipeline,25,4,4,1000,0.2,0.1
Transmission Pipeline,25,4,7,100,0.2,0.1
Transmission Pipeline,25,4,8,100,0.2,0.1
Transmission Pipeline,25,5,2,100,0.2,0.1
Transmission Pipeline,25,5,5,1000,0.2,0.1
Transmission Pipeline,25,5,6,100,0.2,0.1
Transmission Pipeline,25,6,2,100,0.2,0.1
Transmission Pipeline,25,6,3,100,0.2,0.1
Transmission Pipeline,25,6,5,100,0.2,0.1
Transmission Pipeline,25,6,6,1000,0.2,0.1
Transmission Pipeline,25,6,7,100,0.2,0.1
Transmission Pipeline,25,7,3,100,0.2,0.1
Transmission Pipeline,25,7,4,100,0.2,0.1
Transmission Pipeline,25,7,6,100,0.2,0.1
Transmission Pipeline,25,7,7,1000,0.2,0.1
Transmission Pipeline,25,7,8,100,0.2,0.1
Transmission Pipeline,25,8,4,100,0.2,0.1
Transmission Pipeline,25,8,7,100,0.2,0.1
Transmission Pipeline,25,8,8,1000,0.2,0.1
Transmission Pipeline,25,8,9,100,0.2,0.1
Transmission Pipeline,25,9,8,100,0.2,0.1
Transmission Pipeline,25,9,9,1000,0.2,0.1
Transmission Pipeline,25,10,10,5000,0.2,0.1
Transmission Pipeline,25,11,11,5000,0.2,0.1
Transmission Pipeline,26,1,1,1000,0.2,0.1
Transmission Pipeline,26,1,2,100,0.2,0.1
Transmission Pipeline,26,2,1,100,0.2,0.1
Transmission Pipeline,26,2,2,1000,0.2,0.1
Transmission Pipeline,26,2,3,100,0.2,0.1
Transmission Pipeline,26,2,5,100,0.2,0.1
Transmission Pipeline,26,2,6,100,0.2,0.1
Transmission Pipeline,26,3,2,100,0.2,0.1
Transmission Pipeline,26,3,3,1000,0.2,0.1
Transmission Pipeline,26,3,4,100,0.2,0.1
Transmission Pipeline,26,3,6,100,0.2,0.1
Transmission Pipeline,26,3,7,100,0.2,0.1
Transmission Pipeline,26,4,3,100,0.2,0.1
Transmission Pipeline,26,4,4,1000,0.2,0.1
Transmission Pipeline,26,4,7,100,0.2,0.1
Transmission Pipeline,26,4,8,100,0.2,0.1
Transmission Pipeline,26,5,2,100,0.2,0.1
Transmission Pipeline,26,5,5,1000,0.2,0.1
Transmission Pipeline,26,5,6,100,0.2,0.1
Transmission Pipeline,26,6,2,100,0.2,0.1
Transmission Pipeline,26,6,3,100,0.2,0.1
Transmission Pipeline,26,6,5,100,0.2,0.1
Transmission Pipeline,26,6,6,1000,0.2,0.1
Transmission Pipeline,26,6,7,100,0.2,0.1
Transmission Pipeline,26,7,3,100,0.2,0.1
Transmission Pipeline,26,7,4,100,0.2,0.1
Transmission Pipeline,26,7,6,100,0.2,0.1
Transmission Pipeline,26,7,7,1000,0.2,0.1
Transmission Pipeline,26,7,8,100,0.2,0.1
Transmission Pipeline,26,8,4,100,0.2,0.1
Transmission Pipeline,26,8,7,100,0.2,0.1
Transmission Pipeline,26,8,8,1000,0.2,0.1
Transmission Pipeline,26,8,9,100,0.2,0.1
Transmission Pipeline,26,9,8,100,0.2,0.1
Transmission Pipeline,26,9,9,1000,0.2,0.1
Transmission Pipeline,26,10,10,5000,0.2,0.1
Transmission Pipeline,26,11,11,5000,0.2,0.1
Transmission Pipeline,27,1,1,1000,0.2,0.1
Transmission Pipeline,27,1,2,100,0.2,0.1
Transmission Pipeline,27,2,1,100,0.2,0.1
Transmission Pipeline,27,2,2,1000,0.2,0.1
Transmission Pipeline,27,2,3,100,0.2,0.1
Transmission Pipeline,27,2,5,100,0.2,0.1
Transmission Pipeline,27,2,6,100,0.2,0.1
Transmission Pipeline,27,3,2,100,0.2,0.1
Transmission Pipeline,27,3,3,1000,0.2,0.1
Transmission Pipeline,27,3,4,100,0.2,0.1
Transmission Pipeline,27,3,6,100,0.2,0.1
Transmission Pipeline,27,3,7,100,0.2,0.1
Transmission Pipeline,27,4,3,100,0.2,0.1
Transmission Pipeline,27,4,4,1000,0.2,0.1
Transmission Pipeline,27,4,7,100,0.2,0.1
Transmission Pipeline,27,4,8,100,0.2,0.1
Transmission Pipeline,27,5,2,100,0.2,0.1
Transmission Pipeline,27,5,5,1000,0.2,0.1
Transmission Pipeline,27,5,6,100,0.2,0.1
Transmission Pipeline,27,6,2,100,0.2,0.1
Transmission Pipeline,27,6,3,100,0.2,0.1
Transmission Pipeline,27,6,5,100,0.2,0.1
Transmission Pipeline,27,6,6,1000,0.2,0.1
Transmission Pipeline,27,6,7,100,0.2,0.1
Transmission Pipeline,27,7,3,100,0.2,0.1
Transmission Pipeline,27,7,4,100,0.2,0.1
Transmission Pipeline,27,7,6,100,0.2,0.1
Transmission Pipeline,27,7,7,1000,0.2,0.1
Transmission Pipeline,27,7,8,100,0.2,0.1
Transmission Pipeline,27,8,4,100,0.2,0.1
Transmission Pipeline,27,8,7,100,0.2,0.1
Transmission Pipeline,27,8,8,1000,0.2,0.1
Transmission Pipeline,27,8,9,100,0.2,0.1
Transmission Pipeline,27,9,8,100,0.2,0.1
Transmission Pipeline,27,9,9,1000,0.2,0.1
Transmission Pipeline,27,10,10,5000,0.2,0.1
Transmission Pipeline,27,11,11,5000,0.2,0.1
Transmission Pipeline,28,1,1,1000,0.2,0.1
Transmission Pipeline,28,1,2,100,0.2,0.1
Transmission Pipeline,28,2,1,100,0.2,0.1
Transmission Pipeline,28,2,2,1000,0.2,0.1
Transmission Pipeline,28,2,3,100,0.2,0.1
Transmission Pipeline,28,2,5,100,0.2,0.1
Transmission Pipeline,28,2,6,100,0.2,0.1
Transmission Pipeline,28,3,2,100,0.2,0.1
Transmission Pipeline,28,3,3,1000,0.2,0.1
Transmission Pipeline,28,3,4,100,0.2,0.1
Transmission Pipeline,28,3,6,100,0.2,0.1
Transmission Pipeline,28,3,7,100,0.2,0.1
Transmission Pipeline,28,4,3,100,0.2,0.1
Transmission Pipeline,28,4,4,1000,0.2,0.1
Transmission Pipeline,28,4,7,100,0.2,0.1
Transmission Pipeline,28,4,8,100,0.2,0.1
Transmission Pipeline,28,5,2,100,0.2,0.1
Transmission Pipeline,28,5,5,1000,0.2,0.1
Transmission Pipeline,28,5,6,100,0.2,0.1
Transmission Pipeline,28,6,2,100,0.2,0.1
Transmission Pipeline,28,6,3,100,0.2,0.1
Transmission Pipeline,28,6,5,100,0.2,0.1
Transmission Pipeline,28,6,6,1000,0.2,0.1
Transmission Pipeline,28,6,7,100,0.2,0.1
Transmission Pipeline,28,7,3,100,0.2,0.1
Transmission Pipeline,28,7,4,100,0.2,0.1
Transmission Pipeline,28,7,6,100,0.2,0.1
Transmission Pipeline,28,7,7,1000,0.2,0.1
Transmission Pipeline,28,7,8,100,0.2,0.1
Transmission Pipeline,28,8,4,100,0.2,0.1
Transmission Pipeline,28,8,7,100,0.2,0.1
Transmission Pipeline,28,8,8,1000,0.2,0.1
Transmission Pipeline,28,8,9,100,0.2,0.1
Transmission Pipeline,28,9,8,100,0.2,0.1
Transmission Pipeline,28,9,9,1000,0.2,0.1
Transmission Pipeline,28,10,10,5000,0.2,0.1
Transmission Pipeline,28,11,11,5000,0.2,0.1
Transmission Pipeline,29,1,1,1000,0.2,0.1
Transmission Pipeline,29,1,2,100,0.2,0.1
Transmission Pipeline,29,2,1,100,0.2,0.1
Transmission Pipeline,29,2,2,1000,0.2,0.1
Transmission Pipeline,29,2,3,100,0.2,0.1
Transmission Pipeline,29,2,5,100,0.2,0.1
Transmission Pipeline,29,2,6,100,0.2,0.1
Transmission Pipeline,29,3,2,100,0.2,0.1
Transmission Pipeline,29,3,3,1000,0.2,0.1
Transmission Pipeline,29,3,4,100,0.2,0.1
Transmission Pipeline,29,3,6,100,0.2,0.1
Transmission Pipeline,29,3,7,100,0.2,0.1
Transmission Pipeline,29,4,3,100,0.2,0.1
Transmission Pipeline,29,4,4,1000,0.2,0.1
Transmission Pipeline,29,4,7,100,0.2,0.1
Transmission Pipeline,29,4,8,100,0.2,0.1
Transmission Pipeline,29,5,2,100,0.2,0.1
Transmission Pipeline,29,5,5,1000,0.2,0.1
Transmission Pipeline,29,5,6,100,0.2,0.1
Transmission Pipeline,29,6,2,100,0.2,0.1
Transmission Pipeline,29,6,3,100,0.2,0.1
Transmission Pipeline,29,6,5,100,0.2,0.1
Transmission Pipeline,29,6,6,1000,0.2,0.1
Transmission Pipeline,29,6,7,100,0.2,0.1
