COMPOSITE TABLE:
MNUMCR  MNUMYR  WRENEW_PBMRFBT
1       12         4.16460132598877     
2       12         3.95428109169006     
3       12         3.76470136642456     
4       12         3.52221202850342     
5       12         3.61964917182922     
6       12         3.60663962364197     
7       12         3.12685585021973     
8       12         3.31950664520264     
9       12         4.23285341262817     
10      12         0.00000000000000     
11      12         3.52130770683289     
1       13         3.29878187179565     
2       13         3.27526021003723     
3       13         2.98098969459534     
4       13         2.65816640853882     
5       13         2.94120192527771     
6       13         2.88691496849060     
7       13         2.41602993011475     
8       13         2.41991257667542     
9       13         2.77866983413696     
10      13         0.00000000000000     
11      13         2.69987773895264     
1       14         5.50767135620117     
2       14         5.11496686935425     
3       14         4.60886812210083     
4       14         3.97871613502502     
5       14         4.35687732696533     
6       14         4.21357870101929     
7       14         3.89266705513000     
8       14         3.51912951469421     
9       14         4.23459672927856     
10      14         0.00000000000000     
11      14         4.18288660049438     
1       15         5.98161983489990     
2       15         5.22824668884277     
3       15         4.79945087432861     
4       15         4.33590459823608     
5       15         4.76334953308105     
6       15         4.52528190612793     
7       15         4.13177490234375     
8       15         4.18346214294434     
9       15         4.56986284255981     
10      15         0.00000000000000     
11      15         4.46667814254761     
1       16         7.48563241958618     
2       16         6.98280286788940     
3       16         6.41607761383057     
4       16         5.74058532714844     
5       16         6.66873121261597     
6       16         6.36836767196655     
7       16         5.67573976516724     
8       16         5.27512788772583     
9       16         5.88545894622803     
10      16         0.00000000000000     
11      16         6.04173183441162     
1       17         6.41674518585205     
2       17         5.82423257827759     
3       17         5.30966520309448     
4       17         4.71910667419434     
5       17         5.50759077072144     
6       17         5.24256467819214     
7       17         4.43148231506348     
8       17         5.01321411132812     
9       17         4.97827625274658     
10      17         0.00000000000000     
11      17         4.94591760635376     
1       18         6.59513425827026     
2       18         5.78839349746704     
3       18         5.14694309234619     
4       18         4.57251024246216     
5       18         5.28641986846924     
6       18         4.98269891738892     
7       18         4.39683437347412     
8       18         3.87685632705688     
9       18         4.98461055755615     
10      18         0.00000000000000     
11      18         4.80619478225708     
1       19         7.50061702728271     
2       19         6.92743349075317     
3       19         6.35186481475830     
4       19         5.42423152923584     
5       19         6.55755424499512     
6       19         6.13666772842407     
7       19         5.57522249221802     
8       19         4.92759561538696     
9       19         5.91434907913208     
10      19         0.00000000000000     
11      19         5.91334676742554     
1       20         4.37594985961914     
2       20         3.93062567710876     
3       20         3.39223718643188     
4       20         2.85123968124390     
5       20         3.45926856994629     
6       20         3.06772637367249     
7       20         2.55232548713684     
8       20         2.91742038726807     
9       20         3.14282846450806     
10      20         0.00000000000000     
11      20         3.01002502441406     
1       21         4.52250051498413     
2       21         3.91842508316040     
3       21         3.41823768615723     
4       21         3.04763317108154     
5       21         3.51925349235535     
6       21         3.12693238258362     
7       21         2.77546858787537     
8       21         2.94084310531616     
9       21         3.29911899566650     
10      21         0.00000000000000     
11      21         3.13834357261658     
1       22         4.28311395645142     
2       22         3.87393665313721     
3       22         3.17395853996277     
4       22         2.82186079025269     
5       22         3.17578768730164     
6       22         2.76530718803406     
7       22         2.47932815551758     
8       22         2.90083980560303     
9       22         3.15576457977295     
10      22         0.00000000000000     
11      22         2.89160156250000     
1       23         3.62959504127502     
2       23         3.01078271865845     
3       23         2.36790275573730     
4       23         2.01493310928345     
5       23         2.34079718589783     
6       23         1.95581173896790     
7       23         1.66840016841888     
8       23         2.19127106666565     
9       23         2.37044906616211     
10      23         0.00000000000000     
11      23         2.08389806747437     
1       24         4.70685911178589     
2       24         3.33669710159302     
3       24         2.76541090011597     
4       24         2.50063848495483     
5       24         2.75849223136902     
6       24         2.44763636589050     
7       24         2.18704795837402     
8       24         2.51902055740356     
9       24         2.81956648826599     
10      24         0.00000000000000     
11      24         2.56451463699341     
1       25         5.32056808471680     
2       25         3.83214807510376     
3       25         3.55420827865601     
4       25         3.29683899879456     
5       25         3.34987521171570     
6       25         2.76631188392639     
7       25         2.60386371612549     
8       25         2.96891260147095     
9       25         3.32415127754211     
10      25         0.00000000000000     
11      25         3.10165071487427     
1       26         3.46172165870667     
2       26         2.60430049896240     
3       26         2.15002512931824     
4       26         1.94206190109253     
5       26         2.17189645767212     
6       26         1.76154530048370     
7       26         1.52791404724121     
8       26         2.06150412559509     
9       26         2.36945199966431     
10      26         0.00000000000000     
11      26         1.93633675575256     
1       27         2.59010648727417     
2       27         2.09014272689819     
3       27         1.88331592082977     
4       27         1.67923986911774     
5       27         1.82181072235107     
6       27         1.59908235073090     
7       27         1.33300423622131     
8       27         1.77949714660645     
9       27         2.28578114509583     
10      27         0.00000000000000     
11      27         1.69252085685730     
1       28         2.86548781394958     
2       28         2.55225372314453     
3       28         2.22084188461304     
4       28         1.90932929515839     
5       28         2.10178875923157     
6       28         1.86054193973541     
7       28         1.58588838577271     
8       28         1.93067324161530     
9       28         2.50435090065002     
10      28         0.00000000000000     
11      28         1.95732581615448     
1       29         3.55461406707764     
2       29         2.82824969291687     
3       29         2.18138551712036     
4       29         1.89277648925781     
5       29         2.26657366752625     
6       29         1.85841381549835     
7       29         1.54000723361969     
8       29         1.79003095626831     
9       29         2.74680376052856     
10      29         0.00000000000000     
11      29         1.98221063613892     
1       30         2.83514690399170     
2       30         2.40788888931274     
3       30         1.86419093608856     
4       30         1.58120691776276     
5       30         1.81362271308899     
6       30         1.54377937316895     
7       30         1.17915046215057     
8       30         1.62238359451294     
9       30         2.65962004661560     
10      30         0.00000000000000     
11      30         1.66501498222351     
1       31         2.99754214286804     
2       31         1.95221567153931     
3       31         1.70714151859283     
4       31         1.45096886157990     
5       31         1.74164569377899     
6       31         1.45886528491974     
7       31         1.15196013450623     
8       31         1.58510720729828     
9       31         2.14259839057922     
10      31         0.00000000000000     
11      31         1.52017951011658     
1       32         4.04467916488647     
2       32         2.76583552360535     
3       32         2.59997773170471     
4       32         2.34874200820923     
5       32         2.65259623527527     
6       32         2.41742134094238     
7       32         2.10018897056580     
8       32         2.47991418838501     
9       32         3.04920959472656     
10      32         0.00000000000000     
11      32         2.44176506996155     
1       33         3.93545174598694     
2       33         2.78267550468445     
3       33         2.50628709793091     
4       33         2.26781368255615     
5       33         2.50453519821167     
6       33         2.28497600555420     
7       33         1.97733235359192     
8       33         2.41009116172791     
9       33         2.93280434608459     
10      33         0.00000000000000     
11      33         2.33424353599548     
1       34         3.68643283843994     
2       34         2.63972115516663     
3       34         2.36156654357910     
4       34         2.12638068199158     
5       34         2.33615231513977     
6       34         2.11960530281067     
7       34         1.81397104263306     
8       34         2.26913046836853     
9       34         2.78568768501282     
10      34         0.00000000000000     
11      34         2.18922328948975     
1       35         3.37800741195679     
2       35         2.46743607521057     
3       35         2.21618032455444     
4       35         1.98222911357880     
5       35         2.18734025955200     
6       35         1.96871948242188     
7       35         1.66814696788788     
8       35         2.10932898521423     
9       35         2.60085272789001     
10      35         0.00000000000000     
11      35         2.03220272064209     
1       36         3.23462414741516     
2       36         2.37610173225403     
3       36         2.14187240600586     
4       36         1.90548908710480     
5       36         2.09100961685181     
6       36         1.88937258720398     
7       36         1.59205758571625     
8       36         2.03314304351807     
9       36         2.53155207633972     
10      36         0.00000000000000     
11      36         1.95408725738525     
1       37         3.05333065986633     
2       37         2.32651996612549     
3       37         2.13066530227661     
4       37         1.89570975303650     
5       37         2.06245970726013     
6       37         1.87737226486206     
7       37         1.58172857761383     
8       37         2.03048276901245     
9       37         2.54824781417847     
10      37         0.00000000000000     
11      37         1.94168901443481     
1       38         3.00514960289001     
2       38         2.31794476509094     
3       38         2.16407155990601     
4       38         1.93268644809723     
5       38         2.07519674301147     
6       38         1.91395747661591     
7       38         1.62177300453186     
8       38         2.06947326660156     
9       38         2.59259390830994     
10      38         0.00000000000000     
11      38         1.97474098205566     
1       39         3.04205489158630     
2       39         2.32735061645508     
3       39         2.23320341110229     
4       39         2.01048278808594     
5       39         2.12991905212402     
6       39         1.99181377887726     
7       39         1.70116913318634     
8       39         2.14082932472229     
9       39         2.64618086814880     
10      39         0.00000000000000     
11      39         2.04399085044861     
1       40         3.08255052566528     
2       40         2.38106083869934     
3       40         2.29701638221741     
4       40         2.07964086532593     
5       40         2.17986083030701     
6       40         2.05476856231689     
7       40         1.76459443569183     
8       40         2.21312618255615     
9       40         2.71924543380737     
10      40         0.00000000000000     
11      40         2.10845184326172     
1       41         3.12100744247437     
2       41         2.40286421775818     
3       41         2.33436822891235     
4       41         2.12680459022522     
5       41         2.21551704406738     
6       41         2.10039806365967     
7       41         1.81385099887848     
8       41         2.25912737846375     
9       41         2.75651288032532     
10      41         0.00000000000000     
11      41         2.15214991569519     
1       42         3.18492007255554     
2       42         2.41746735572815     
3       42         2.36087918281555     
4       42         2.16098332405090     
5       42         2.23781251907349     
6       42         2.13096904754639     
7       42         1.84610521793365     
8       42         2.28150582313538     
9       42         2.71218132972717     
10      42         0.00000000000000     
11      42         2.16856002807617     
1       43         3.12789750099182     
2       43         2.41003727912903     
3       43         2.36283397674561     
4       43         2.17040061950684     
5       43         2.24680042266846     
6       43         2.14526534080505     
7       43         1.86148667335510     
8       43         2.29159903526306     
9       43         2.73495340347290     
10      43         0.00000000000000     
11      43         2.17985200881958     
1       44         3.23155403137207     
2       44         2.46741056442261     
3       44         2.39221429824829     
4       44         2.20335149765015     
5       44         2.29095959663391     
6       44         2.18274641036987     
7       44         1.89803671836853     
8       44         2.32635140419006     
9       44         2.77624273300171     
10      44         0.00000000000000     
11      44         2.21834421157837     
1       45         3.22105193138123     
2       45         2.46812582015991     
3       45         2.36658096313477     
4       45         2.19072318077087     
5       45         2.28540611267090     
6       45         2.17181873321533     
7       45         1.88860535621643     
8       45         2.32099437713623     
9       45         2.77474379539490     
10      45         0.00000000000000     
11      45         2.20827960968018     
1       46         3.17075300216675     
2       46         2.43339180946350     
3       46         2.33282208442688     
4       46         2.16790223121643     
5       46         2.26274681091309     
6       46         2.15474700927734     
7       46         1.87387216091156     
8       46         2.29657506942749     
9       46         2.75714111328125     
10      46         0.00000000000000     
11      46         2.18747115135193     
1       47         3.13847637176514     
2       47         2.42071270942688     
3       47         2.32358384132385     
4       47         2.16489052772522     
5       47         2.26037502288818     
6       47         2.15584182739258     
7       47         1.87672948837280     
8       47         2.29588413238525     
9       47         2.76481604576111     
10      47         0.00000000000000     
11      47         2.18739986419678     
1       48         3.20758271217346     
2       48         2.41967868804932     
3       48         2.32345414161682     
4       48         2.17112898826599     
5       48         2.26527452468872     
6       48         2.16686320304871     
7       48         1.88753139972687     
8       48         2.30754780769348     
9       48         2.79337954521179     
10      48         0.00000000000000     
11      48         2.19912528991699     
1       49         3.23386335372925     
2       49         2.42190003395081     
3       49         2.32574820518494     
4       49         2.17684555053711     
5       49         2.27317166328430     
6       49         2.17649221420288     
7       49         1.89638531208038     
8       49         2.31123447418213     
9       49         2.78880238533020     
10      49         0.00000000000000     
11      49         2.20477247238159     
1       50         3.25548744201660     
2       50         2.42802691459656     
3       50         2.32672500610352     
4       50         2.18476748466492     
5       50         2.28326892852783     
6       50         2.18639016151428     
7       50         1.90719962120056     
8       50         2.32514429092407     
9       50         2.82433247566223     
10      50         0.00000000000000     
11      50         2.21780729293823     
1       51         3.21673846244812     
2       51         2.42665791511536     
3       51         2.33375453948975     
4       51         2.19914388656616     
5       51         2.29742431640625     
6       51         2.20278835296631     
7       51         1.92529535293579     
8       51         2.33786869049072     
9       51         2.83679175376892     
10      51         0.00000000000000     
11      51         2.23147940635681     
1       52         3.21533083915710     
2       52         2.40449571609497     
3       52         2.32797980308533     
4       52         2.19938349723816     
5       52         2.29126119613647     
6       52         2.20191335678101     
7       52         1.92277479171753     
8       52         2.34100604057312     
9       52         2.86014437675476     
10      52         0.00000000000000     
11      52         2.23153853416443     
1       53         3.17864298820496     
2       53         2.37707328796387     
3       53         2.30547809600830     
4       53         2.17861437797546     
5       53         2.26828694343567     
6       53         2.17813014984131     
7       53         1.90042233467102     
8       53         2.32064700126648     
9       53         2.83945870399475     
10      53         0.00000000000000     
11      53         2.20952844619751     
1       54         3.16943597793579     
2       54         2.35654044151306     
3       54         2.29612565040588     
4       54         2.17767238616943     
5       54         2.26301264762878     
6       54         2.17591977119446     
7       54         1.89988017082214     
8       54         2.32115459442139     
9       54         2.84091186523438     
10      54         0.00000000000000     
11      54         2.20683097839355     
1       55         3.10255670547485     
2       55         2.33466649055481     
3       55         2.27222108840942     
4       55         2.15756106376648     
5       55         2.24053168296814     
6       55         2.14331150054932     
7       55         1.87086367607117     
8       55         2.30550932884216     
9       55         2.84096550941467     
10      55         0.00000000000000     
11      55         2.18477916717529     
1       56         3.15083408355713     
2       56         2.33545088768005     
3       56         2.26351857185364     
4       56         2.14860248565674     
5       56         2.22863936424255     
6       56         2.12951421737671     
7       56         1.85586953163147     
8       56         2.29732298851013     
9       56         2.85250210762024     
10      56         0.00000000000000     
11      56         2.17738795280457     
1       57         3.15743398666382     
2       57         2.33088207244873     
3       57         2.26416778564453     
4       57         2.15060353279114     
5       57         2.22786474227905     
6       57         2.12871479988098     
7       57         1.85430085659027     
8       57         2.30245542526245     
9       57         2.87230181694031     
10      57         0.00000000000000     
11      57         2.18039512634277     
1       58         3.18418097496033     
2       58         2.33693337440491     
3       58         2.26523613929749     
4       58         2.15715885162354     
5       58         2.23156762123108     
6       58         2.13368344306946     
7       58         1.85953831672668     
8       58         2.31428217887878     
9       58         2.91264104843140     
10      58         0.00000000000000     
11      58         2.19113731384277     
1       59         3.14545130729675     
2       59         2.32358479499817     
3       59         2.25708842277527     
4       59         2.15877103805542     
5       59         2.23061394691467     
6       59         2.13580918312073     
7       59         1.86558747291565     
8       59         2.31272912025452     
9       59         2.88566112518311     
10      59         0.00000000000000     
11      59         2.18844532966614     
1       60         3.20119953155518     
2       60         2.32710003852844     
3       60         2.24979114532471     
4       60         2.15412807464600     
5       60         2.22705101966858     
6       60         2.12796688079834     
7       60         1.85482263565063     
8       60         2.31067800521851     
9       60         2.89068031311035     
10      60         0.00000000000000     
11      60         2.18435335159302     
1       61         3.22876286506653     
2       61         2.33212804794312     
3       61         2.24794840812683     
4       61         2.15619897842407     
5       61         2.22827005386353     
6       61         2.12707352638245     
7       61         1.85173523426056     
8       61         2.31626558303833     
9       61         2.92422294616699     
10      61         0.00000000000000     
11      61         2.18886685371399     
;
